trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
87	_e	Oe					2	48	2	90			-2	86	-2	70	-2	54	-2	50																																																																																																																																								
88	au	Ay	2	44	2	66									-2	68	-2	52	-2	48							2	62																																																																																																																																
92	aou	AOy	2	46	2	68							-2	84	-2	66	-2	50	-2	46					2	74	2	64																																																																																																																																
94	yey	ueu	2	48	2	70									2	68	2	52	2	48							-2	62																																													-2	70	-2	70													-2	62	-2	60																																																									-2	74	-2	72	-2	60	-2	60
96	iOy	iou			2	72							2	86	2	70	2	54	2	50					-2	72	-2	60																																																									-2	82	-2	80	-2	60	-2	58																																																																
98	oai	OAi	2	50	2	74							-2	84	-2	68	-2	52	-2	48					2	74	2	62																																																																																																															2	84													2	62	2	62
100	yeA	uea	2	52	2	76									2	70	2	54	2	50							-2	60																																													-2	68	-2	68													-2	58	-2	56																																																									-2	72	-2	70	-2	60	-2	60
104	iOi	ioi			2	78							2	86	2	72	2	56	2	52					-2	72	-2	58																																																									-2	80	-2	78	-2	56	-2	54																																													-2	82	-2	82													-2	58	-2	58
107	OeO	oeo	2	54	2	80							2	88	2	74	2	58	2	54					-2	70	-2	56																																									-2	88	-2	88	-2	66	-2	66									-2	78	-2	76	-2	54	-2	52																																									-2	88	-2	84	-2	80	-2	80									-2	70	-2	68	-2	56	-2	56
109	ioo	iOO			2	82							-2	86	-2	72	-2	56	-2	52					2	72	2	58																																																									2	80	2	78	2	56	2	54																																																																
121	Oe	oe	2	56	2	84							2	88	2	74	2	58	2	54					-2	70	-2	56																																																																																																									-2	86	-2	82	-2	78	-2	78									-2	68	-2	66	-2	54	-2	54
126	ioi	iOi			2	86							-2	86	-2	72	-2	56	-2	52					2	72	2	58																																																									2	82	2	80	2	58	2	56																																													2	80	2	80													2	56	2	56
129	aoe	AOe	2	58	2	88							-2	84	-2	70	-2	54	-2	50					2	74	2	60																																																																																																									2	88	2	84	2	82	2	82									2	70	2	68	2	58	2	58
132	eOy	eou			2	90							2	86	2	72	2	56	2	52					-2	72	-2	58																																									-2	86	-2	86	-2	64	-2	64									-2	80	-2	78	-2	56	-2	54																																																																
137	oua	OyA	2	60	2	92							-2	84	-2	70	-2	54	-2	50					2	74	2	60																																																																																																																																
227	_ei	Oei					2	50	2	92			-2	82	-2	68	-2	52	-2	48																																																																																																																																								
596	OeO	oeo	2	62	2	94							2	84	2	70	2	54	2	50					-2	72	-2	58																																									-2	84	-2	84	-2	62	-2	62									-2	78	-2	76	-2	54	-2	52																																									-2	86	-2	82	-2	80	-2	80									-2	68	-2	66	-2	56	-2	56
1240	_eA	OeA					0.2	50.2	0.2	92.2			-0.2	83.8	-0.2	69.8	-0.2	53.8	-0.2	49.8																																																																																																																																								
1606	_ea	oea					0.2	50.400000000000006	0.2	92.4															-0.2	71.8	-0.2	57.8																																																																																																									-0.2	85.8	-0.2	81.8	-0.2	79.8	-0.2	79.8									-0.2	67.8	-0.2	65.8	-0.2	55.8	-0.2	55.8
3718	i_e	ioe							0.002	92.402															-0.002	71.798	-0.002	57.797999999999995																																																									-0.002	77.998	-0.002	75.998	-0.002	53.998	-0.002	51.998																																									-0.002	85.798	-0.002	81.798	-0.002	79.798	-0.002	79.798									-0.002	67.798	-0.002	65.798	-0.002	55.797999999999995	-0.002	55.797999999999995
TOTAL				62		94		50.400000000000006		92.402		102		83.8		69.8		53.8		49.8		100		100		71.798		57.797999999999995		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		84		84		62		62		100		100		100		100		77.998		75.998		53.998		51.998		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		85.798		81.798		79.798		79.798		100		100		100		100		67.798		65.798		55.797999999999995		55.797999999999995
