trial num	generated	heard	Id(Bk)Syl1	now	Id(Bk)	now	*F4	now	*F5	now	*B1	now	*B5	now	*F4_B1	now	*F4..._B1	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B5	now	*F5..._B5	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
1020	III	Iii			0.125	86.86071428571434			-0.1	72.40000000000003	0.125	95.27500000000003	0.125	75.36071428571431																					-0.1	91.9	-0.1	81.9					-0.1	66.68571428571424	-0.1	63.68571428571423
	a priori	Id(Bk)Syl1>>Id(Bk)	0.125	106.86071428571434																																										
1365	IIa	Iia			0.17500000000000002	87.03571428571433			-0.1	72.30000000000004	0.17500000000000002	95.45000000000003	0.17500000000000002	75.5357142857143													-0.1	73.48571428571434	-0.1	73.48571428571434					-0.1	91.80000000000001	-0.1	81.80000000000001					-0.1	66.58571428571425	-0.1	63.58571428571423
	a priori	Id(Bk)Syl1>>Id(Bk)	0.17499999999999716	107.03571428571433																																										
1407	IIu	Iiu			0.17500000000000002	87.21071428571433			-0.1	72.20000000000005	0.17500000000000002	95.62500000000003	0.17500000000000002	75.7107142857143													-0.1	73.38571428571434	-0.1	73.38571428571434					-0.1	91.70000000000002	-0.1	81.70000000000002					-0.1	66.48571428571425	-0.1	63.48571428571423
	a priori	Id(Bk)Syl1>>Id(Bk)	0.17499999999999716	107.21071428571433																																										
1503	IIo	Iio			0.17500000000000002	87.38571428571433			-0.1	72.10000000000005	0.17500000000000002	95.80000000000003	0.17500000000000002	75.8857142857143													-0.1	73.28571428571435	-0.1	73.28571428571435					-0.1	91.60000000000002	-0.1	81.60000000000002					-0.1	66.38571428571426	-0.1	63.38571428571423
	a priori	Id(Bk)Syl1>>Id(Bk)	0.17499999999999716	107.38571428571433																																										
2107	III	Iii			0.0125	87.39821428571433			-0.01	72.09000000000005	0.0125	95.81250000000003	0.0125	75.8982142857143																					-0.01	91.59000000000002	-0.01	81.59000000000002					-0.01	66.37571428571425	-0.01	63.37571428571423
	a priori	Id(Bk)Syl1>>Id(Bk)	0.012500000000002842	107.39821428571433																																										
2782	II	Ii			0.0125	87.41071428571433			-0.01	72.08000000000004	0.0125	95.82500000000003	0.0125	75.9107142857143																					-0.01	91.58000000000001	-0.01	81.58000000000001					-0.01	66.36571428571425	-0.01	63.36571428571423
	a priori	Id(Bk)Syl1>>Id(Bk)	0.012500000000002842	107.41071428571433																																										
TOTAL				107.41071428571433		87.41071428571433		77.00000000000003		72.08000000000004		95.82500000000003		75.9107142857143		100		100		100		100		100		100		73.28571428571435		73.28571428571435		100		100		91.58000000000001		81.58000000000001		100		100		66.36571428571425		63.36571428571423
