trialnum	Generated	Heard	IdBkSyl1	now	IdBk	now	star_F1	now	star_F3	now	star_F4	now	star_F5	now	star_B1	now	star_B2	now	star_B3	now	star_B5	now	star_F1_B1	now	star_F1..._B1	now	star_F1_B2	now	star_F1..._B2	now	star_F1_B3	now	star_F1..._B3	now	star_F1_B5	now	star_F1..._B5	now	star_F3_B1	now	star_F3..._B1	now	star_F3_B2	now	star_F3..._B2	now	star_F3_B3	now	star_F3..._B3	now	star_F3_B5	now	star_F3..._B5	now	star_F4_B1	now	star_F4..._B1	now	star_F4_B2	now	star_F4..._B2	now	star_F4_B3	now	star_F4..._B3	now	star_F4_B5	now	star_F4..._B5	now	star_F5_B1	now	star_F5..._B1	now	star_F5_B2	now	star_F5..._B2	now	star_F5_B3	now	star_F5..._B3	now	star_F5_B5	now	star_F5..._B5	now	star__B1F1	now	star__B1...F1	now	star__B1F3	now	star__B1...F3	now	star__B1F4	now	star__B1...F4	now	star__B1F5	now	star__B1...F5	now	star__B2F1	now	star__B2...F1	now	star__B2F3	now	star__B2...F3	now	star__B2F4	now	star__B2...F4	now	star__B2F5	now	star__B2...F5	now	star__B3F1	now	star__B3...F1	now	star__B3F3	now	star__B3...F3	now	star__B3F4	now	star__B3...F4	now	star__B3F5	now	star__B3...F5	now	star__B5F1	now	star__B5...F1	now	star__B5F3	now	star__B5...F3	now	star__B5F4	now	star__B5...F4	now	star__B5F5	now	star__B5...F5	now
177	eoo	eOO			0.6666666666666666	100.86263834205008	-2	100.23809523809524	-2	92.66666666666667	-2	88.66666666666667	-2	88.66666666666667					0.6666666666666666	96.90051712992887	0.6666666666666666	82.19597167538345																																									0.6666666666666666	94.70392156862746	0.6666666666666666	90.70392156862746	0.6666666666666666	86.50567863509043	0.6666666666666666	83.50567863509043									0.6666666666666666	90.17058823529413	0.6666666666666666	90.45630252100841	0.6666666666666666	70.11520244461424	0.6666666666666666	70.11520244461424																																																																
177	Apriori	IdBkSyl1>>IdBk	0.6666666666666714	120.86263834205008																																																																																																																																																		
178	eeo	eeO			0.6666666666666666	101.52930500871675	-2	98.23809523809524	-2	90.66666666666667	-2	86.66666666666667	-2	86.66666666666667					0.6666666666666666	97.56718379659554	0.6666666666666666	82.86263834205012																																									0.6666666666666666	95.37058823529414	0.6666666666666666	91.37058823529414	0.6666666666666666	87.1723453017571	0.6666666666666666	84.1723453017571									0.6666666666666666	90.8372549019608	0.6666666666666666	91.12296918767508	0.6666666666666666	70.78186911128091	0.6666666666666666	70.78186911128091																																																																
178	Apriori	IdBkSyl1>>IdBk	0.6666666666666714	121.52930500871675																																																																																																																																																		
214	iou	iOy			1.0	102.52930500871675	-2	96.23809523809524	-2	88.66666666666667	-2	84.66666666666667	-2	84.66666666666667					1.0	98.56718379659554	1.0	83.86263834205012																																																									1.0	91.8372549019608	1.0	92.12296918767508	1.0	71.78186911128091	1.0	71.78186911128091																																																																
214	Apriori	IdBkSyl1>>IdBk	1.0	122.52930500871675																																																																																																																																																		
407	eOy	eou			3.3333333333333335	105.86263834205008	3.3333333333333335	99.57142857142857	3.3333333333333335	92.0	3.3333333333333335	88.0	3.3333333333333335	88.0					-2	96.56718379659554	-2	81.86263834205012																																									-2	93.37058823529414	-2	89.37058823529414	-2	85.1723453017571	-2	82.1723453017571									-2	89.8372549019608	-2	90.12296918767508	-2	69.78186911128091	-2	69.78186911128091																																																																
407	Apriori	IdBkSyl1>>IdBk	3.3333333333333286	125.86263834205008																																																																																																																																																		
553	eyo	eyO			0.5	106.36263834205008	-2	97.57142857142857	-2	90.0	-2	86.0	-2	86.0					0.5	97.06718379659554	0.5	82.36263834205012																									0.5	100.5	0.5	100.5	0.5	100.5	0.5	101.92857142857143									0.5	93.87058823529414	0.5	89.87058823529414	0.5	85.6723453017571	0.5	82.6723453017571									0.5	90.3372549019608	0.5	90.62296918767508	0.5	70.28186911128091	0.5	70.28186911128091																																																																
553	Apriori	IdBkSyl1>>IdBk	0.5	126.36263834205008																																																																																																																																																		
