			Id(Bk)Syl1	Id(Bk)Ft1	Id(Bk)	*F1	*F3	*F4	*F5	*B1	*B2	*B3	*B5	*F1_B1	*F1..._B1	*F1_B2	*F1..._B2	*F1_B3	*F1..._B3	*F1_B5	*F1..._B5	*F3_B1	*F3..._B1	*F3_B2	*F3..._B2	*F3_B3	*F3..._B3	*F3_B5	*F3..._B5	*F4_B1	*F4..._B1	*F4_B2	*F4..._B2	*F4_B3	*F4..._B3	*F4_B5	*F4..._B5	*F5_B1	*F5..._B1	*F5_B2	*F5..._B2	*F5_B3	*F5..._B3	*F5_B5	*F5..._B5	*_B1F1	*_B1...F1	*_B1F3	*_B1...F3	*_B1F4	*_B1...F4	*_B1F5	*_B1...F5	*_B2F1	*_B2...F1	*_B2F3	*_B2...F3	*_B2F4	*_B2...F4	*_B2F5	*_B2...F5	*_B3F1	*_B3...F1	*_B3F3	*_B3...F3	*_B3F4	*_B3...F4	*_B3F5	*_B3...F5	*_B5F1	*_B5...F1	*_B5F3	*_B5...F3	*_B5F4	*_B5...F4	*_B5F5	*_B5...F5
	uO		 1 	 2 	 2 	 1 	 1 	 1 	 1 				 1 																																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
ya	yA	 1 		 1 	 1 		 2 	 2 	 2 																																																																				
	ya						 1 	 1 	 1 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	ua		 1 	 1 	 1 								 2 																																																																
	uA		 1 	 2 	 2 		 1 	 1 	 1 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
yu	yy	 1 		 1 	 1 		 2 	 2 	 2 																																																																				
	yu						 1 	 1 	 1 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	uu		 1 	 1 	 1 								 2 																																																																
	uy		 1 	 2 	 2 		 1 	 1 	 1 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
eA	eA	 1 					 1 	 2 	 2 																																																																				
	ea			 1 	 1 			 1 	 1 				 1 																							 1 	 1 							 1 	 1 																																
	EA		 1 	 1 	 1 		 1 	 1 	 1 		 1 	 1 	 1 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Ea		 1 	 2 	 2 						 1 	 1 	 2 																																																																
ey	ey	 1 					 1 	 2 	 2 																																																																				
	eu			 1 	 1 			 1 	 1 				 1 																							 1 	 1 							 1 	 1 																																
	Ey		 1 	 1 	 1 		 1 	 1 	 1 		 1 	 1 	 1 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Eu		 1 	 2 	 2 						 1 	 1 	 2 																																																																
ee	ee	 1 						 2 	 2 																																																																				
	eE			 1 	 1 			 1 	 1 		 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	Ee		 1 	 1 	 1 			 1 	 1 		 1 	 1 	 1 																																													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	EE		 1 	 2 	 2 						 2 	 2 	 2 																																																																
ei	ei	 1 						 1 	 2 																																																																				
	eI			 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	Ei		 1 	 1 	 1 				 1 		 1 	 1 	 1 																																															 1 	 1 							 1 	 1 							 1 	 1 
	EI		 1 	 2 	 2 					 1 	 2 	 2 	 2 																																																																
eE	eE	 1 						 1 	 1 		 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	ee			 1 	 1 			 2 	 2 																																																																				
	EE		 1 	 1 	 1 						 2 	 2 	 2 																																																																
	Ee		 1 	 2 	 2 			 1 	 1 		 1 	 1 	 1 																																													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
eo	eo	 1 						 1 	 1 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	eO			 1 	 1 	 1 	 1 	 2 	 2 																																																																				
	Eo		 1 	 1 	 1 						 1 	 2 	 2 																																																																
	EO		 1 	 2 	 2 	 1 	 1 	 1 	 1 		 1 	 1 	 1 																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
ea	ea	 1 						 1 	 1 				 1 																							 1 	 1 							 1 	 1 																																
	eA			 1 	 1 		 1 	 2 	 2 																																																																				
	Ea		 1 	 1 	 1 						 1 	 1 	 2 																																																																
	EA		 1 	 2 	 2 		 1 	 1 	 1 		 1 	 1 	 1 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
eu	eu	 1 						 1 	 1 				 1 																							 1 	 1 							 1 	 1 																																
	ey			 1 	 1 		 1 	 2 	 2 																																																																				
	Eu		 1 	 1 	 1 						 1 	 1 	 2 																																																																
	Ey		 1 	 2 	 2 		 1 	 1 	 1 		 1 	 1 	 1 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
iA	iA	 1 					 1 	 1 	 2 																																																																				
	ia			 1 	 1 				 1 				 1 																															 1 	 1 																																
	IA		 1 	 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Ia		 1 	 2 	 2 					 1 	 1 	 1 	 2 																																																																
iy	iy	 1 					 1 	 1 	 2 																																																																				
	iu			 1 	 1 				 1 				 1 																															 1 	 1 																																
	Iy		 1 	 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Iu		 1 	 2 	 2 					 1 	 1 	 1 	 2 																																																																
ie	ie	 1 						 1 	 2 																																																																				
	iE			 1 	 1 				 1 		 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 																																
	Ie		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	IE		 1 	 2 	 2 					 1 	 2 	 2 	 2 																																																																
ii	ii	 1 							 2 																																																																				
	iI			 1 	 1 				 1 	 1 	 1 	 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	Ii		 1 	 1 	 1 				 1 	 1 	 1 	 1 	 1 																																							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 
	II		 1 	 2 	 2 					 2 	 2 	 2 	 2 																																																																
iE	iE	 1 							 1 		 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 																																
	ie			 1 	 1 			 1 	 2 																																																																				
	IE		 1 	 1 	 1 					 1 	 2 	 2 	 2 																																																																
	Ie		 1 	 2 	 2 			 1 	 1 	 1 	 1 	 1 	 1 																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
io	io	 1 							 1 			 1 	 1 																													 1 	 1 	 1 	 1 																																
	iO			 1 	 1 	 1 	 1 	 1 	 2 																																																																				
	Io		 1 	 1 	 1 					 1 	 1 	 2 	 2 																																																																
	IO		 1 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
ia	ia	 1 							 1 				 1 																															 1 	 1 																																
	iA			 1 	 1 		 1 	 1 	 2 																																																																				
	Ia		 1 	 1 	 1 					 1 	 1 	 1 	 2 																																																																
	IA		 1 	 2 	 2 		 1 	 1 	 1 	 1 	 1 	 1 	 1 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
iu	iu	 1 							 1 				 1 																															 1 	 1 																																
	iy			 1 	 1 		 1 	 1 	 2 																																																																				
	Iu		 1 	 1 	 1 					 1 	 1 	 1 	 2 																																																																
	Iy		 1 	 2 	 2 		 1 	 1 	 1 	 1 	 1 	 1 	 1 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
Ii	Ii	 1 							 1 	 1 	 1 	 1 	 1 																																							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 
	II			 1 	 1 					 2 	 2 	 2 	 2 																																																																
	ii		 1 	 1 	 1 				 2 																																																																				
	iI		 1 	 2 	 2 				 1 	 1 	 1 	 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
IE	IE	 1 								 1 	 2 	 2 	 2 																																																																
	Ie			 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	iE		 1 	 1 	 1 				 1 		 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 																																
	ie		 1 	 2 	 2 			 1 	 2 																																																																				
Io	Io	 1 								 1 	 1 	 2 	 2 																																																																
	IO			 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	io		 1 	 1 	 1 				 1 			 1 	 1 																													 1 	 1 	 1 	 1 																																
	iO		 1 	 2 	 2 	 1 	 1 	 1 	 2 																																																																				
Ia	Ia	 1 								 1 	 1 	 1 	 2 																																																																
	IA			 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	ia		 1 	 1 	 1 				 1 				 1 																															 1 	 1 																																
	iA		 1 	 2 	 2 		 1 	 1 	 2 																																																																				
Iu	Iu	 1 								 1 	 1 	 1 	 2 																																																																
	Iy			 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	iu		 1 	 1 	 1 				 1 				 1 																															 1 	 1 																																
	iy		 1 	 2 	 2 		 1 	 1 	 2 																																																																				
Ei	Ei	 1 							 1 		 1 	 1 	 1 																																															 1 	 1 							 1 	 1 							 1 	 1 
	EI			 1 	 1 					 1 	 2 	 2 	 2 																																																																
	ei		 1 	 1 	 1 			 1 	 2 																																																																				
	eI		 1 	 2 	 2 			 1 	 1 	 1 	 1 	 1 	 1 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
EE	EE	 1 									 2 	 2 	 2 																																																																
	Ee			 1 	 1 			 1 	 1 		 1 	 1 	 1 																																													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	eE		 1 	 1 	 1 			 1 	 1 		 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	ee		 1 	 2 	 2 			 2 	 2 																																																																				
Eo	Eo	 1 									 1 	 2 	 2 																																																																
	EO			 1 	 1 	 1 	 1 	 1 	 1 		 1 	 1 	 1 																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	eo		 1 	 1 	 1 			 1 	 1 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	eO		 1 	 2 	 2 	 1 	 1 	 2 	 2 																																																																				
Ea	Ea	 1 									 1 	 1 	 2 																																																																
	EA			 1 	 1 		 1 	 1 	 1 		 1 	 1 	 1 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	ea		 1 	 1 	 1 			 1 	 1 				 1 																							 1 	 1 							 1 	 1 																																
	eA		 1 	 2 	 2 		 1 	 2 	 2 																																																																				
Eu	Eu	 1 									 1 	 1 	 2 																																																																
	Ey			 1 	 1 		 1 	 1 	 1 		 1 	 1 	 1 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	eu		 1 	 1 	 1 			 1 	 1 				 1 																							 1 	 1 							 1 	 1 																																
	ey		 1 	 2 	 2 		 1 	 2 	 2 																																																																				
oi	oi	 1 							 1 			 1 	 1 																																																							 1 	 1 							 1 	 1 
	oI			 1 	 1 					 1 	 1 	 2 	 2 																																																																
	Oi		 1 	 1 	 1 	 1 	 1 	 1 	 2 																																																																				
	OI		 1 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
oE	oE	 1 									 1 	 2 	 2 																																																																
	oe			 1 	 1 			 1 	 1 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	OE		 1 	 1 	 1 	 1 	 1 	 1 	 1 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	Oe		 1 	 2 	 2 	 1 	 1 	 2 	 2 																																																																				
oo	oo	 1 										 2 	 2 																																																																
	oO			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 																																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	Oo		 1 	 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	OO		 1 	 2 	 2 	 2 	 2 	 2 	 2 																																																																				
oa	oa	 1 										 1 	 2 																																																																
	oA			 1 	 1 		 1 	 1 	 1 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Oa		 1 	 1 	 1 	 1 	 1 	 1 	 1 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	OA		 1 	 2 	 2 	 1 	 2 	 2 	 2 																																																																				
ou	ou	 1 										 1 	 2 																																																																
	oy			 1 	 1 		 1 	 1 	 1 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Ou		 1 	 1 	 1 	 1 	 1 	 1 	 1 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	Oy		 1 	 2 	 2 	 1 	 2 	 2 	 2 																																																																				
ai	ai	 1 							 1 				 1 																																																															 1 	 1 
	aI			 1 	 1 					 1 	 1 	 1 	 2 																																																																
	Ai		 1 	 1 	 1 		 1 	 1 	 2 																																																																				
	AI		 1 	 2 	 2 		 1 	 1 	 1 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
aE	aE	 1 									 1 	 1 	 2 																																																																
	ae			 1 	 1 			 1 	 1 				 1 																																																													 1 	 1 	 1 	 1 
	AE		 1 	 1 	 1 		 1 	 1 	 1 		 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	Ae		 1 	 2 	 2 		 1 	 2 	 2 																																																																				
ao	ao	 1 										 1 	 2 																																																																
	aO			 1 	 1 	 1 	 1 	 1 	 1 				 1 																																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	Ao		 1 	 1 	 1 		 1 	 1 	 1 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	AO		 1 	 2 	 2 	 1 	 2 	 2 	 2 																																																																				
aa	aa	 1 											 2 																																																																
	aA			 1 	 1 		 1 	 1 	 1 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
