trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
10	A__	auu	0.3333333333333333	4.0	0	0			0.3333333333333333	4.0					0.3333333333333333	93.0	0.3333333333333333	91.0	0.3333333333333333	91.0							-2	91.0																																																																																																																																
11	__u	OOy			2.0	2.0	2.0	41.0	0	4.0			-2	96	-2	91.0	-2	89.0	-2	89.0							2.0	93.0																																																																																																																																
12	A__	AAy							3.0	7.0					-2	89.0	-2	87.0	-2	87.0																																																																																																																																								
13	y__	yAO							4.0	11.0			-2	94	-2	87.0	-2	85.0	-2	85.0																																																																																																																																								
14	_i_	oii					7.0	48.0	0	11.0									-2	83.0					-2	88	-2	91.0																																																																																																													-2	94	-2	92													-2	90	-2	90
15	a__	aou							2.0	13.0															-2	86	-2	89.0																																																																																																																																
16	_i_	Oii					4.0	52.0	0	13.0			-2	92	-2	85.0	-2	83.0	-2	81.0																																																																																																																																								
17	__i	oei					12.0	64.0	0	13.0							-2	81.0	-2	79.0					-2	84	-2	87.0																																																																																																									-2	96	-2	96	-2	92	-2	90									-2	96	-2	96	-2	88	-2	88
18	_a_	OAO			2.0	4.0	2.0	66.0	0	13.0			-2	90	-2	83.0	-2	79.0	-2	77.0							2.0	89.0																																																																																																																																
19	_i_	oiu					8.0	74.0	0	13.0															-2	82	-2	87.0																																																													-2	94	-2	94																																													-2	90	-2	88													-2	86	-2	86
20	__i	aai					3.0	77.0	0	13.0																	-2	85.0																																																																																																																													-2	84	-2	84
21	__i	uei					7.0	84.0	0	13.0							-2	77.0	-2	75.0							-2	83.0																																																																																																																									-2	94	-2	94	-2	82	-2	82
22	o__	OOy	1.6	5.6	0	4.0			1.6	14.6			-2	88	-2	81.0	-2	75.0	-2	73.0					1.6	83.6	1.6	84.6																																																																																																																																
23	__e	aue					5.0	89.0	0	14.6																	-2	82.6																																																																																																																									-2	92	-2	92	-2	80	-2	80
24	o__	oeo							20.0	34.6							-2	73.0	-2	71.0					-2	81.6	-2	80.6																																									-2	98	-2	98	-2	98	-2	98									-2	96	-2	96	-2	92	-2	92																																									-2	94	-2	94	-2	88	-2	86									-2	90	-2	90	-2	78	-2	78
25	u__	yeO	2.0	7.6	0	4.0			2.0	36.6			-2	86	-2	79.0	-2	71.0	-2	69.0							2.0	82.6																																																																																																																																
26	A__	aei	3.0	10.6	0	4.0			3.0	39.6					3.0	82.0			-2	67.0							-2	80.6																																																																																																																									-2	88	-2	88	-2	76	-2	76
27	o__	OOO	1.6	12.2	0	4.0			1.6	41.2			-2	84	-2	80.0	-2	69.0	-2	65.0					1.6	83.19999999999999	1.6	82.19999999999999																																																																																																																																
28	u__	uao							2.0	43.2															-2	81.19999999999999	-2	80.19999999999999																																																																																																																																
29	A__	AOi							4.0	47.2			-2	82	-2	78.0	-2	67.0	-2	63.0																																																																																																																																								
30	o__	oea							15.0	62.2							-2	65.0	-2	61.0							-2	78.19999999999999																																													-2	96	-2	96													-2	90	-2	90																																									-2	92	-2	92	-2	86	-2	84									-2	86	-2	86	-2	74	-2	74
31	o__	OAi	1.6	13.799999999999999	0	4.0			1.6	63.800000000000004			-2	80	-2	76.0	-2	63.0	-2	59.0					1.6	82.79999999999998	1.6	79.79999999999998																																																																																																																																
32	o__	OiA	1.6	15.399999999999999	0	4.0			1.6	65.4			-2	78	-2	74.0	-2	61.0	-2	57.0					1.6	84.39999999999998	1.6	81.39999999999998																																																																																																																																
33	y__	uuu	0.3333333333333333	15.733333333333333	0	4.0			0.3333333333333333	65.73333333333333					0.3333333333333333	74.33333333333333	0.3333333333333333	61.333333333333336	0.3333333333333333	57.333333333333336							-2	79.39999999999998																																																																																																																																
34	A_i	AOi							4.0	69.73333333333333			-2	76	-2	72.33333333333333	-2	59.333333333333336	-2	55.333333333333336																																																																																																																																								
35	O__	Oyy							3.0	72.73333333333333					-2	70.33333333333333	-2	57.333333333333336	-2	53.333333333333336																																																																																																																																								
36	Ay_	auo	0.6666666666666666	16.4	0	4.0			0.6666666666666666	73.4					0.6666666666666666	71.0	0.6666666666666666	58.0	0.6666666666666666	54.0					-2	82.39999999999998	-2	77.39999999999998																																																																																																																																
37	AAe	aae	2.0	18.4	0	4.0									2.0	73.0	2.0	60.0	2.0	56.0							-2	75.39999999999998																																																																																																																									-2	84	-2	84	-2	72	-2	72
38	y_i	yyi							3.0	76.4					-2	71.0	-2	58.0	-2	54.0																																																																																																																																								
39	Oy	ou	0.6666666666666666	19.066666666666666	0	4.0							0.6666666666666666	76.66666666666667	0.6666666666666666	71.66666666666667	0.6666666666666666	58.666666666666664	0.6666666666666666	54.666666666666664					-2	80.39999999999998	-2	73.39999999999998																																																																																																																																
40	O_e	OOe							4.0	80.4			-2	74.66666666666667	-2	69.66666666666667	-2	56.666666666666664	-2	52.666666666666664																																																																																																																																								
41	yii	uii	1.2	20.266666666666666	0	4.0									1.2	70.86666666666667	1.2	57.86666666666667	1.2	53.86666666666667							-2	71.39999999999998																																																																																																																													-2	70	-2	70
45	yiy	uiu	2.0	22.266666666666666	0	4.0									2.0	72.86666666666667	2.0	59.86666666666667	2.0	55.86666666666667							-2	69.39999999999998																																																													-2	88	-2	88																																																													-2	68	-2	68
46	yOe	uoe	3.3333333333333335	25.599999999999998	0	4.0							3.3333333333333335	78.0	3.3333333333333335	76.2	3.3333333333333335	63.2	3.3333333333333335	59.2					-2	78.39999999999998	-2	67.39999999999998																																																																																																									-2	90	-2	90	-2	84	-2	82									-2	82	-2	82	-2	66	-2	66
47	aai	AAi	1.2	26.799999999999997	0	4.0									-2	74.2	-2	61.2	-2	57.2							1.2	68.59999999999998																																																																																																																													1.2	67.2	1.2	67.2
48	Ae	ae	2.0	28.799999999999997	0	4.0									2.0	76.2	2.0	63.2	2.0	59.2							-2	66.59999999999998																																																																																																																									-2	80	-2	80	-2	65.2	-2	65.2
51	uoa	yOA	2.0	30.799999999999997	0	4.0							-2	76.0	-2	74.2	-2	61.2	-2	57.2					2.0	80.39999999999998	2.0	68.59999999999998																																																																																																																																
55	AyO	auo	0.6666666666666666	31.466666666666665	0	4.0							0.6666666666666666	76.66666666666667	0.6666666666666666	74.86666666666667	0.6666666666666666	61.86666666666667	0.6666666666666666	57.86666666666667					-2	78.39999999999998	-2	66.59999999999998																																																																																																																																
58	AAO	aao	0.6666666666666666	32.13333333333333	0	4.0							0.6666666666666666	77.33333333333334	0.6666666666666666	75.53333333333335	0.6666666666666666	62.53333333333333	0.6666666666666666	58.53333333333333					-2	76.39999999999998	-2	64.59999999999998																																																																																																																																
60	Oe	oe	3.3333333333333335	35.46666666666667	0	4.0							3.3333333333333335	80.66666666666667	3.3333333333333335	78.86666666666667	3.3333333333333335	65.86666666666666	3.3333333333333335	61.86666666666667					-2	74.39999999999998	-2	62.59999999999998																																																																																																									-2	88	-2	88	-2	82	-2	80									-2	78	-2	78	-2	63.2	-2	63.2
61	uu	yy	2.0	37.46666666666667	0	4.0									-2	76.86666666666667	-2	63.86666666666666	-2	59.86666666666667							2.0	64.59999999999998																																																																																																																																
62	yiy	uiu	2.0	39.46666666666667	0	4.0									2.0	78.86666666666667	2.0	65.86666666666666	2.0	61.86666666666667							-2	62.59999999999998																																																													-2	86	-2	86																																																													-2	61.2	-2	61.2
63	uuu	yyy	2.0	41.46666666666667	0	4.0									-2	76.86666666666667	-2	63.86666666666666	-2	59.86666666666667							2.0	64.59999999999998																																																																																																																																
64	AOi	aoi	2.0	43.46666666666667	0	4.0							2.0	82.66666666666667	2.0	78.86666666666667	2.0	65.86666666666666	2.0	61.86666666666667					-2	72.39999999999998	-2	62.59999999999998																																																																																																													-2	80	-2	78													-2	59.2	-2	59.2
65	yiA	uia	2.0	45.46666666666667	0	4.0									2.0	80.86666666666667	2.0	67.86666666666666	2.0	63.86666666666667							-2	60.59999999999998																																																													-2	84	-2	84																																																													-2	57.2	-2	57.2
66	ae	Ae	0.8571428571428571	46.32380952380952	0	4.0									-2	78.86666666666667	-2	65.86666666666666	-2	61.86666666666667							0.8571428571428571	61.457142857142834																																																																																																																									0.8571428571428571	78.85714285714286	0.8571428571428571	78.85714285714286	0.8571428571428571	58.05714285714286	0.8571428571428571	58.05714285714286
68	ao	AO	2.0	48.32380952380952	0	4.0							-2	80.66666666666667	-2	76.86666666666667	-2	63.86666666666666	-2	59.86666666666667					2.0	74.39999999999998	2.0	63.457142857142834																																																																																																																																
69	Aie	aie	1.6	49.923809523809524	0	4.0									1.6	78.46666666666667	1.6	65.46666666666665	1.6	61.46666666666667							-2	61.457142857142834																																																																																																																											-2	76.85714285714286	-2	56.05714285714286	-2	56.05714285714286
72	ouo	OyO	2.0	51.923809523809524	0	4.0							-2	78.66666666666667	-2	76.46666666666667	-2	63.466666666666654	-2	59.46666666666667					2.0	76.39999999999998	2.0	63.457142857142834																																																																																																																																
74	ai	Ai	1.2	53.12380952380953	0	4.0									-2	74.46666666666667	-2	61.466666666666654	-2	57.46666666666667							1.2	64.65714285714283																																																																																																																													1.2	57.25714285714286	1.2	57.25714285714286
75	OeA	oea	4.666666666666667	57.79047619047619	0	4.0							4.666666666666667	83.33333333333334	4.666666666666667	79.13333333333334	4.666666666666667	66.13333333333333	4.666666666666667	62.13333333333333					-2	74.39999999999998	-2	62.65714285714283																																													-2	94	-2	94													-2	82	-2	82																																									-2	86	-2	86	-2	78	-2	76									-2	76.85714285714286	-2	74.85714285714286	-2	55.25714285714286	-2	55.25714285714286
77	aoa	AOA	2.0	59.79047619047619	0	4.0							-2	81.33333333333334	-2	77.13333333333334	-2	64.13333333333333	-2	60.13333333333333					2.0	76.39999999999998	2.0	64.65714285714283																																																																																																																																
78	OAe	oae	2.6666666666666665	62.457142857142856	0	4.0							2.6666666666666665	84.00000000000001	2.6666666666666665	79.80000000000001	2.6666666666666665	66.8	2.6666666666666665	62.8					-2	74.39999999999998	-2	62.65714285714283																																																																																																											-2	84			-2	74									-2	74.85714285714286	-2	72.85714285714286	-2	53.25714285714286	-2	53.25714285714286
79	uu	yy	2.0	64.45714285714286	0	4.0									-2	77.80000000000001	-2	64.8	-2	60.8							2.0	64.65714285714283																																																																																																																																
80	ua	yA	2.0	66.45714285714286	0	4.0									-2	75.80000000000001	-2	62.8	-2	58.8							2.0	66.65714285714283																																																																																																																																
83	o_o	OiO	1.6	68.05714285714285	0	4.0			1.6	82.0			-2	82.00000000000001	-2	73.80000000000001	-2	60.8	-2	56.8					1.6	75.99999999999997	1.6	68.25714285714282																																																																																																																																
84	oui	Oyi	1.1428571428571428	69.19999999999999	0	4.0							-2	80.00000000000001	-2	71.80000000000001	-2	58.8	-2	54.8					1.1428571428571428	77.14285714285711	1.1428571428571428	69.39999999999996																																																																																																															1.1428571428571428	75.14285714285714													1.1428571428571428	54.400000000000006	1.1428571428571428	54.400000000000006
87	uoi	yOi	1.0	70.19999999999999	0	4.0							-2	78.00000000000001	-2	69.80000000000001	-2	56.8	-2	52.8					1.0	78.14285714285711	1.0	70.39999999999996																																																																																																													1.0	79.0	1.0	76.14285714285714													1.0	55.400000000000006	1.0	55.400000000000006
88	OAy	oau	0.6666666666666666	70.86666666666666	0	4.0							0.6666666666666666	78.66666666666669	0.6666666666666666	70.46666666666668	0.6666666666666666	57.46666666666666	0.6666666666666666	53.46666666666666					-2	76.14285714285711	-2	68.39999999999996																																																																																																																																
89	Oye	oue	2.6666666666666665	73.53333333333333	0	4.0							2.6666666666666665	81.33333333333336	2.6666666666666665	73.13333333333335	2.6666666666666665	60.133333333333326	2.6666666666666665	56.133333333333326					-2	74.14285714285711	-2	66.39999999999996																																																																																																											-2	82			-2	74.14285714285714									-2	72.85714285714286	-2	70.85714285714286	-2	53.400000000000006	-2	53.400000000000006
91	Aye	aue	2.0	75.53333333333333	0	4.0									2.0	75.13333333333335	2.0	62.133333333333326	2.0	58.133333333333326							-2	64.39999999999996																																																																																																																									-2	70.85714285714286	-2	68.85714285714286	-2	51.400000000000006	-2	51.400000000000006
92	aai	AAi	1.2	76.73333333333333	0	4.0									-2	73.13333333333335	-2	60.133333333333326	-2	56.133333333333326							1.2	65.59999999999997																																																																																																																													1.2	52.60000000000001	1.2	52.60000000000001
94	o_a	oia							7.0	89.0									-2	54.133333333333326																																																																					-2	80	-2	80																																													-2	77.0	-2	72.14285714285714													-2	50.60000000000001	-2	50.60000000000001
96	oie	Oie	0.8	77.53333333333333	0	4.0							-2	79.33333333333336	-2	71.13333333333335	-2	58.133333333333326	-2	52.133333333333326					0.8	74.94285714285711	0.8	66.39999999999996																																																																																																											0.8	82.8	0.8	77.8	0.8	72.94285714285714											0.8	69.65714285714286	0.8	51.400000000000006	0.8	51.400000000000006
97	OAe	oae	2.6666666666666665	80.2	0	4.0							2.6666666666666665	82.00000000000003	2.6666666666666665	73.80000000000003	2.6666666666666665	60.79999999999999	2.6666666666666665	54.79999999999999					-2	72.94285714285711	-2	64.39999999999996																																																																																																											-2	80.8			-2	70.94285714285714									-2	68.85714285714286	-2	67.65714285714286	-2	49.400000000000006	-2	49.400000000000006
99	Oe	oe	3.3333333333333335	83.53333333333333	0	4.0							3.3333333333333335	85.33333333333336	3.3333333333333335	77.13333333333335	3.3333333333333335	64.13333333333333	3.3333333333333335	58.133333333333326					-2	70.94285714285711	-2	62.39999999999996																																																																																																									-2	84	-2	78.8	-2	75.8	-2	68.94285714285714									-2	66.85714285714286	-2	65.65714285714286	-2	47.400000000000006	-2	47.400000000000006
103	uoi	yOi	1.0	84.53333333333333	0	4.0							-2	83.33333333333336	-2	75.13333333333335	-2	62.133333333333326	-2	56.133333333333326					1.0	71.94285714285711	1.0	63.39999999999996																																																																																																													1.0	76.8	1.0	69.94285714285714													1.0	48.400000000000006	1.0	48.400000000000006
106	uuo	yyO	2.0	86.53333333333333	0	4.0							-2	81.33333333333336	-2	73.13333333333335	-2	60.133333333333326	-2	54.133333333333326					2.0	73.94285714285711	2.0	65.39999999999996																																																																																																																																
116	oui	Oyi	1.1428571428571428	87.67619047619047	0	4.0							-2	79.33333333333336	-2	71.13333333333335	-2	58.133333333333326	-2	52.133333333333326					1.1428571428571428	75.08571428571425	1.1428571428571428	66.5428571428571																																																																																																															1.1428571428571428	71.08571428571427													1.1428571428571428	49.54285714285715	1.1428571428571428	49.54285714285715
124	yey	ueu	3.6	91.27619047619046	0	4.0									3.6	74.73333333333335	3.6	61.73333333333333	3.6	55.73333333333333							-2	64.5428571428571																																													-2	92	-2	92													-2	78	-2	78																																																									-2	64.85714285714286	-2	63.65714285714286	-2	47.54285714285715	-2	47.54285714285715
139	u_a	uea							10.0	99.0							-2	59.73333333333333	-2	53.73333333333333																																																					-2	90	-2	90													-2	76	-2	76																																																									-2	62.85714285714286	-2	61.65714285714286	-2	45.54285714285715	-2	45.54285714285715
142	AeO	aeo	4.666666666666667	95.94285714285714	0	4.0							4.666666666666667	84.00000000000003	4.666666666666667	79.40000000000002	4.666666666666667	64.39999999999999	4.666666666666667	58.39999999999999					-2	73.08571428571425	-2	62.5428571428571																																									-2	96	-2	96	-2	88	-2	88									-2	94	-2	94	-2	74	-2	74																																																									-2	60.85714285714286	-2	59.65714285714286	-2	43.54285714285715	-2	43.54285714285715
145	yeO	ueo	4.666666666666667	100.60952380952381	0	4.0							4.666666666666667	88.6666666666667	4.666666666666667	84.06666666666669	4.666666666666667	69.06666666666666	4.666666666666667	63.066666666666656					-2	71.08571428571425	-2	60.5428571428571																																									-2	94	-2	94	-2	86	-2	86									-2	92	-2	92	-2	72	-2	72																																																									-2	58.85714285714286	-2	57.65714285714286	-2	41.54285714285715	-2	41.54285714285715
547	o_o	oeo							18.0	117.0							-2	67.06666666666666	-2	61.066666666666656																																																	-2	92	-2	92	-2	84	-2	84									-2	90	-2	90	-2	70	-2	70																																									-2	82	-2	76.8	-2	74.8	-2	69.08571428571427									-2	56.85714285714286	-2	55.65714285714286	-2	39.54285714285715	-2	39.54285714285715
TOTAL				100.60952380952381		4.0		89.0		117.0		102.0		88.6666666666667		84.06666666666669		67.06666666666666		61.066666666666656		100		100		71.08571428571425		60.5428571428571		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		92		92		84		84		100		100		100		100		90		90		70		70		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		82		76.8		74.8		69.08571428571427		100		100		100		100		56.85714285714286		55.65714285714286		39.54285714285715		39.54285714285715
