trialnum	generated	heard	IdBkSyl1	now	IdBk	now	star_F1	now	star_F3	now	star_F4	now	star_F5	now	star_B1	now	star_B2	now	star_B3	now	star_B5	now	star_F1_B1	now	star_F1..._B1	now	star_F1_B2	now	star_F1..._B2	now	star_F1_B3	now	star_F1..._B3	now	star_F1_B5	now	star_F1..._B5	now	star_F3_B1	now	star_F3..._B1	now	star_F3_B2	now	star_F3..._B2	now	star_F3_B3	now	star_F3..._B3	now	star_F3_B5	now	star_F3..._B5	now	star_F4_B1	now	star_F4..._B1	now	star_F4_B2	now	star_F4..._B2	now	star_F4_B3	now	star_F4..._B3	now	star_F4_B5	now	star_F4..._B5	now	star_F5_B1	now	star_F5..._B1	now	star_F5_B2	now	star_F5..._B2	now	star_F5_B3	now	star_F5..._B3	now	star_F5_B5	now	star_F5..._B5	now	star__B1F1	now	star__B1...F1	now	star__B1F3	now	star__B1...F3	now	star__B1F4	now	star__B1...F4	now	star__B1F5	now	star__B1...F5	now	star__B2F1	now	star__B2...F1	now	star__B2F3	now	star__B2...F3	now	star__B2F4	now	star__B2...F4	now	star__B2F5	now	star__B2...F5	now	star__B3F1	now	star__B3...F1	now	star__B3F3	now	star__B3...F3	now	star__B3F4	now	star__B3...F4	now	star__B3F5	now	star__B3...F5	now	star__B5F1	now	star__B5...F1	now	star__B5F3	now	star__B5...F3	now	star__B5F4	now	star__B5...F4	now	star__B5F5	now	star__B5...F5	now
10	ui	yi	1.0	29.774891774891774	1.0	9.774891774891774			-2	99.19047619047619	-2	97.19047619047619	-2	97.19047619047619							1.0	98.5844155844156																																																																																																																													1.0	97.72727272727273	1.0	97.72727272727273
11	iuu	iyy			1.2	10.974891774891773			-2	97.19047619047619	-2	95.19047619047619	-2	95.19047619047619							1.2	99.7844155844156																																																													1.2	99.92727272727274	1.2	99.92727272727274																																																																
	a priori	IdBkSyl1>>IdBk	1.1999999999999993	30.974891774891773																																																																																																																																																		
12	Aei	aei	1.6666666666666667	32.64155844155844	1.6666666666666667	12.64155844155844			1.6666666666666667	98.85714285714286	1.6666666666666667	96.85714285714286	1.6666666666666667	96.85714285714286							-2	97.7844155844156																																																																																																																									-2	94	-2	94	-2	95.72727272727273	-2	95.72727272727273
13	aio	AiO	0.7272727272727273	33.368831168831164	0.7272727272727273	13.368831168831166	-2	98.85714285714286	-2	96.85714285714286	-2	94.85714285714286	-2	94.85714285714286					0.7272727272727273	102.31168831168833	0.7272727272727273	98.51168831168833																																																									0.7272727272727273	100.72727272727273	0.7272727272727273	100.72727272727273	0.7272727272727273	100.65454545454547	0.7272727272727273	100.65454545454547																																																													0.7272727272727273	96.45454545454547	0.7272727272727273	96.45454545454547
14	iOy	iou			2.0	15.368831168831166	2.0	100.85714285714286	2.0	98.85714285714286	2.0	96.85714285714286	2.0	96.85714285714286					-2	100.31168831168833	-2	96.51168831168833																																																									-2	98.72727272727273	-2	98.72727272727273	-2	98.65454545454547	-2	98.65454545454547																																																																
	a priori	IdBkSyl1>>IdBk	2.0	35.368831168831164																																																																																																																																																		
16	iOA	ioa			2.0	17.368831168831164	2.0	102.85714285714286	2.0	100.85714285714286	2.0	98.85714285714286	2.0	98.85714285714286					-2	98.31168831168833	-2	94.51168831168833																																																									-2	96.72727272727273	-2	96.72727272727273	-2	96.65454545454547	-2	96.65454545454547																																																																
	a priori	IdBkSyl1>>IdBk	2.0	37.368831168831164																																																																																																																																																		
18	iio	iiO			1.0	18.368831168831164	-2	100.85714285714286	-2	98.85714285714286	-2	96.85714285714286	-2	96.85714285714286					1.0	99.31168831168833	1.0	95.51168831168833																																																									1.0	97.72727272727273	1.0	97.72727272727273	1.0	97.65454545454547	1.0	97.65454545454547																																																																
	a priori	IdBkSyl1>>IdBk	1.0	38.368831168831164																																																																																																																																																		
21	aee	Aee	0.75	39.118831168831164	0.75	19.118831168831164			-2	96.85714285714286	-2	94.85714285714286	-2	94.85714285714286							0.75	96.26168831168833																																																																																																																									0.75	94.75	0.75	94.75	0.75	97.20454545454547	0.75	97.20454545454547
23	yye	uue	1.6666666666666667	40.78549783549783	1.6666666666666667	20.785497835497832			1.6666666666666667	98.52380952380953	1.6666666666666667	96.52380952380953	1.6666666666666667	96.52380952380953							-2	94.26168831168833																																																																																																																									-2	92.75	-2	92.75	-2	95.20454545454547	-2	95.20454545454547
24	iiA	iia			1.2	21.98549783549783			1.2	99.72380952380954	1.2	97.72380952380954	1.2	97.72380952380954							-2	92.26168831168833																																																													-2	95.65454545454547	-2	95.65454545454547																																																																
	a priori	IdBkSyl1>>IdBk	1.2000000000000028	41.98549783549783																																																																																																																																																		
28	iuu	iyy			1.2	23.18549783549783			-2	97.72380952380954	-2	95.72380952380954	-2	95.72380952380954							1.2	93.46168831168833																																																													1.2	96.85454545454547	1.2	96.85454545454547																																																																
	a priori	IdBkSyl1>>IdBk	1.1999999999999957	43.18549783549783																																																																																																																																																		
29	aa	AA	1.5	44.68549783549783	1.5	24.68549783549783			-2	95.72380952380954	-2	93.72380952380954	-2	93.72380952380954							1.5	94.96168831168833																																																																																																																																
35	eyy	euu			2.0	26.68549783549783			2.0	97.72380952380954	2.0	95.72380952380954	2.0	95.72380952380954							-2	92.96168831168833																																													-2	96	-2	96													-2	94.85454545454547	-2	94.85454545454547																																																																
	a priori	IdBkSyl1>>IdBk	2.0	46.68549783549783																																																																																																																																																		
37	eOy	eou			3.3333333333333335	30.018831168831163	3.3333333333333335	104.19047619047619	3.3333333333333335	101.05714285714286	3.3333333333333335	99.05714285714286	3.3333333333333335	99.05714285714286					-2	97.31168831168833	-2	90.96168831168833																																									-2	98	-2	98	-2	94	-2	94									-2	95.72727272727273	-2	95.72727272727273	-2	92.85454545454547	-2	92.85454545454547																																																																
	a priori	IdBkSyl1>>IdBk	3.3333333333333357	50.01883116883116																																																																																																																																																		
41	uaa	yAA	1.5	51.51883116883116	1.5	31.518831168831163			-2	99.05714285714286	-2	97.05714285714286	-2	97.05714285714286							1.5	92.46168831168833																																																																																																																																
42	aia	AiA	0.75	52.26883116883116	0.75	32.26883116883116			-2	97.05714285714286	-2	95.05714285714286	-2	95.05714285714286							0.75	93.21168831168833																																																													0.75	93.60454545454547	0.75	93.60454545454547																																																													0.75	95.95454545454547	0.75	95.95454545454547
46	aee	Aee	0.75	53.01883116883116	0.75	33.01883116883116			-2	95.05714285714286	-2	93.05714285714286	-2	93.05714285714286							0.75	93.96168831168833																																																																																																																									0.75	93.5	0.75	93.5	0.75	96.70454545454547	0.75	96.70454545454547
49	iiy	iiu			1.2	34.218831168831166			1.2	96.25714285714287	1.2	94.25714285714287	1.2	94.25714285714287							-2	91.96168831168833																																																													-2	91.60454545454547	-2	91.60454545454547																																																																
	a priori	IdBkSyl1>>IdBk	1.2000000000000028	54.218831168831166																																																																																																																																																		
59	auu	Ayy	1.5	55.718831168831166	1.5	35.718831168831166			-2	94.25714285714287	-2	92.25714285714287	-2	92.25714285714287							1.5	93.46168831168833																																																																																																																																
60	iou	iOy			1.0	36.718831168831166	-2	102.19047619047619	-2	92.25714285714287	-2	90.25714285714287	-2	90.25714285714287					1.0	98.31168831168833	1.0	94.46168831168833																																																									1.0	96.72727272727273	1.0	96.72727272727273	1.0	92.60454545454547	1.0	92.60454545454547																																																																
	a priori	IdBkSyl1>>IdBk	1.0	56.718831168831166																																																																																																																																																		
61	yAA	uaa	0.3333333333333333	57.0521645021645	0.3333333333333333	37.0521645021645			0.3333333333333333	92.5904761904762	0.3333333333333333	90.5904761904762	0.3333333333333333	90.5904761904762							-2	92.46168831168833																																																																																																																																
63	eOe	eoe			6.0	43.0521645021645	6.0	108.19047619047619	6.0	98.5904761904762	6.0	96.5904761904762	6.0	96.5904761904762					-2	96.31168831168833	-2	90.46168831168833																																									-2	96	-2	96	-2	92	-2	92									-2	94.72727272727273	-2	94.72727272727273	-2	90.60454545454547	-2	90.60454545454547																																									-2	96	-2	96	-2	96.72727272727273	-2	96.72727272727273									-2	91.5	-2	91.5	-2	94.70454545454547	-2	94.70454545454547
	a priori	IdBkSyl1>>IdBk	6.0	63.0521645021645																																																																																																																																																		
64	ieu	iey			0.8571428571428571	43.909307359307356			-2	96.5904761904762	-2	94.5904761904762	-2	94.5904761904762							0.8571428571428571	91.3188311688312																																													0.8571428571428571	92.85714285714286	0.8571428571428571	92.85714285714286													0.8571428571428571	91.46168831168833	0.8571428571428571	91.46168831168833																																																																
	a priori	IdBkSyl1>>IdBk	0.8571428571428541	63.909307359307356																																																																																																																																																		
65	ui	yi	1.0	64.90930735930735	1.0	44.909307359307356			-2	94.5904761904762	-2	92.5904761904762	-2	92.5904761904762							1.0	92.3188311688312																																																																																																																													1.0	95.70454545454547	1.0	95.70454545454547
66	oeu	Oey	0.47058823529411764	65.37989559460146	0.47058823529411764	45.37989559460147	-2	106.19047619047619	-2	92.5904761904762	-2	90.5904761904762	-2	90.5904761904762					0.47058823529411764	96.78227654698244	0.47058823529411764	92.78941940412531																																													0.47058823529411764	93.32773109243698	0.47058823529411764	93.32773109243698													0.47058823529411764	91.93227654698245	0.47058823529411764	91.93227654698245																																									0.47058823529411764	96.47058823529412	0.47058823529411764	96.47058823529412	0.47058823529411764	97.19786096256685	0.47058823529411764	97.19786096256685									0.47058823529411764	91.97058823529412	0.47058823529411764	91.97058823529412	0.47058823529411764	96.17513368983958	0.47058823529411764	96.17513368983958
69	Aey	aeu	3.0	68.37989559460146	3.0	48.37989559460147			3.0	95.5904761904762	3.0	93.5904761904762	3.0	93.5904761904762							-2	90.78941940412531																																													-2	91.32773109243698	-2	91.32773109243698													-2	89.93227654698245	-2	89.93227654698245																																																									-2	89.97058823529412	-2	89.97058823529412	-2	94.17513368983958	-2	94.17513368983958
73	eeu	eey			0.8571428571428571	49.237038451744326			-2	93.5904761904762	-2	91.5904761904762	-2	91.5904761904762							0.8571428571428571	91.64656226126817																																													0.8571428571428571	92.18487394957984	0.8571428571428571	92.18487394957984													0.8571428571428571	90.78941940412531	0.8571428571428571	90.78941940412531																																																																
	a priori	IdBkSyl1>>IdBk	0.8571428571428612	69.23703845174433																																																																																																																																																		
74	yeA	uea	3.0	72.23703845174433	3.0	52.237038451744326			3.0	96.5904761904762	3.0	94.5904761904762	3.0	94.5904761904762							-2	89.64656226126817																																													-2	90.18487394957984	-2	90.18487394957984													-2	88.78941940412531	-2	88.78941940412531																																																									-2	87.97058823529412	-2	87.97058823529412	-2	92.17513368983958	-2	92.17513368983958
75	oio	OiO	0.6153846153846154	72.85242306712894	0.6153846153846154	52.85242306712894	-2	104.19047619047619	-2	94.5904761904762	-2	92.5904761904762	-2	92.5904761904762					0.6153846153846154	97.39766116236706	0.6153846153846154	90.26194687665279																																																									0.6153846153846154	95.34265734265735	0.6153846153846154	95.34265734265735	0.6153846153846154	89.40480401950992	0.6153846153846154	89.40480401950992																																													0.6153846153846154	97.81324557795146	0.6153846153846154	97.81324557795146													0.6153846153846154	92.7905183052242	0.6153846153846154	92.7905183052242
79	uo	yO	1.6	74.45242306712893	1.6	54.45242306712894	-2	102.19047619047619	-2	92.5904761904762	-2	90.5904761904762	-2	90.5904761904762					1.6	98.99766116236705	1.6	91.86194687665278																																																																																																																																
80	iAA	iaa			1.2	55.65242306712894			1.2	93.7904761904762	1.2	91.7904761904762	1.2	91.7904761904762							-2	89.86194687665278																																																													-2	87.40480401950992	-2	87.40480401950992																																																																
	a priori	IdBkSyl1>>IdBk	1.200000000000017	75.65242306712895																																																																																																																																																		
82	yei	uei	1.6666666666666667	77.31908973379562	1.6666666666666667	57.31908973379561			1.6666666666666667	95.45714285714287	1.6666666666666667	93.45714285714287	1.6666666666666667	93.45714285714287							-2	87.86194687665278																																																																																																																									-2	85.97058823529412	-2	85.97058823529412	-2	90.7905183052242	-2	90.7905183052242
84	oia	OiA	0.7272727272727273	78.04636246106836	0.7272727272727273	58.046362461068334	-2	100.19047619047619	-2	93.45714285714287	-2	91.45714285714287	-2	91.45714285714287					0.7272727272727273	99.72493388963979	0.7272727272727273	88.58921960392551																																																													0.7272727272727273	88.13207674678266	0.7272727272727273	88.13207674678266																																													0.7272727272727273	98.5405183052242	0.7272727272727273	98.5405183052242													0.7272727272727273	91.51779103249693	0.7272727272727273	91.51779103249693
85	io	iO			1.0	59.046362461068334	-2	98.19047619047619	-2	91.45714285714287	-2	89.45714285714287	-2	89.45714285714287					1.0	100.72493388963979	1.0	89.58921960392551																																																									1.0	96.34265734265735	1.0	96.34265734265735	1.0	89.13207674678266	1.0	89.13207674678266																																																																
	a priori	IdBkSyl1>>IdBk	0.9999999999999716	79.04636246106833																																																																																																																																																		
86	Ayi	aui	1.0	80.04636246106833	1.0	60.046362461068334			1.0	92.45714285714287	1.0	90.45714285714287	1.0	90.45714285714287							-2	87.58921960392551																																																																																																																													-2	89.51779103249693	-2	89.51779103249693
87	aee	Aee	0.75	80.79636246106833	0.75	60.796362461068334			-2	90.45714285714287	-2	88.45714285714287	-2	88.45714285714287							0.75	88.33921960392551																																																																																																																									0.75	86.72058823529412	0.75	86.72058823529412	0.75	90.26779103249693	0.75	90.26779103249693
88	iOy	iou			2.0	62.796362461068334	2.0	100.19047619047619	2.0	92.45714285714287	2.0	90.45714285714287	2.0	90.45714285714287					-2	98.72493388963979	-2	86.33921960392551																																																									-2	94.34265734265735	-2	94.34265734265735	-2	87.13207674678266	-2	87.13207674678266																																																																
	a priori	IdBkSyl1>>IdBk	2.0	82.79636246106833																																																																																																																																																		
90	io	iO			1.0	63.796362461068334	-2	98.19047619047619	-2	90.45714285714287	-2	88.45714285714287	-2	88.45714285714287					1.0	99.72493388963979	1.0	87.33921960392551																																																									1.0	95.34265734265735	1.0	95.34265734265735	1.0	88.13207674678266	1.0	88.13207674678266																																																																
	a priori	IdBkSyl1>>IdBk	1.0	83.79636246106833																																																																																																																																																		
92	eAi	eai			2.8	66.59636246106834			2.8	93.25714285714287	2.8	91.25714285714287	2.8	91.25714285714287							-2	85.33921960392551																																													-2	88.18487394957984	-2	88.18487394957984													-2	86.13207674678266	-2	86.13207674678266																																																													-2	88.26779103249693	-2	88.26779103249693
	a priori	IdBkSyl1>>IdBk	2.8000000000000114	86.59636246106834																																																																																																																																																		
94	uue	yye	0.75	87.34636246106834	0.75	67.34636246106834			-2	91.25714285714287	-2	89.25714285714287	-2	89.25714285714287							0.75	86.08921960392551																																																																																																																									0.75	87.47058823529412	0.75	87.47058823529412	0.75	89.01779103249693	0.75	89.01779103249693
95	AeO	aeo	4.0	91.34636246106834	4.0	71.34636246106834	4.0	102.19047619047619	4.0	95.25714285714287	4.0	93.25714285714287	4.0	93.25714285714287					-2	97.72493388963979	-2	84.08921960392551																																									-2	94	-2	94	-2	86.18487394957984	-2	86.18487394957984									-2	93.34265734265735	-2	93.34265734265735	-2	84.13207674678266	-2	84.13207674678266																																																									-2	85.47058823529412	-2	85.47058823529412	-2	87.01779103249693	-2	87.01779103249693
96	aoE	aoe			4.0	75.34636246106834					-2	91.25714285714287	-2	91.25714285714287			4.0	106.85714285714286	4.0	101.72493388963979	4.0	88.08921960392551																																																																																																									-2	94.47058823529412	-2	94.47058823529412	-2	96.5405183052242	-2	96.5405183052242									-2	83.47058823529412	-2	83.47058823529412	-2	85.01779103249693	-2	85.01779103249693
	a priori	IdBkSyl1>>IdBk	4.0	95.34636246106834																																																																																																																																																		
98	eOy	eou			3.3333333333333335	78.67969579440167	3.3333333333333335	105.52380952380952	3.3333333333333335	98.5904761904762	3.3333333333333335	94.5904761904762	3.3333333333333335	94.5904761904762					-2	99.72493388963979	-2	86.08921960392551																																									-2	92	-2	92	-2	84.18487394957984	-2	84.18487394957984									-2	91.34265734265735	-2	91.34265734265735	-2	82.13207674678266	-2	82.13207674678266																																																																
	a priori	IdBkSyl1>>IdBk	3.3333333333333286	98.67969579440167																																																																																																																																																		
101	eui	eyi			0.6666666666666666	79.34636246106834			-2	96.5904761904762	-2	92.5904761904762	-2	92.5904761904762							0.6666666666666666	86.75588627059219																																													0.6666666666666666	84.85154061624651	0.6666666666666666	84.85154061624651													0.6666666666666666	82.79874341344933	0.6666666666666666	82.79874341344933																																																													0.6666666666666666	85.6844576991636	0.6666666666666666	85.6844576991636
	a priori	IdBkSyl1>>IdBk	0.6666666666666714	99.34636246106834																																																																																																																																																		
107	iui	iyi			0.8571428571428571	80.2035053182112			-2	94.5904761904762	-2	90.5904761904762	-2	90.5904761904762							0.8571428571428571	87.61302912773505																																																													0.8571428571428571	83.65588627059219	0.8571428571428571	83.65588627059219																																																													0.8571428571428571	86.54160055630646	0.8571428571428571	86.54160055630646
	a priori	IdBkSyl1>>IdBk	0.8571428571428612	100.2035053182112																																																																																																																																																		
108	aie	Aie	0.8571428571428571	101.06064817535406	0.8571428571428571	81.06064817535406			-2	92.5904761904762	-2	88.5904761904762	-2	88.5904761904762							0.8571428571428571	88.47017198487791																																																																																																																											0.8571428571428571	84.32773109243698	0.8571428571428571	87.39874341344932	0.8571428571428571	87.39874341344932
109	iai	iAi			0.8571428571428571	81.91779103249692			-2	90.5904761904762	-2	86.5904761904762	-2	86.5904761904762							0.8571428571428571	89.32731484202077																																																													0.8571428571428571	84.51302912773505	0.8571428571428571	84.51302912773505																																																													0.8571428571428571	88.25588627059219	0.8571428571428571	88.25588627059219
	a priori	IdBkSyl1>>IdBk	0.8571428571428612	101.91779103249692																																																																																																																																																		
111	eui	eyi			0.6666666666666666	82.5844576991636			-2	88.5904761904762	-2	84.5904761904762	-2	84.5904761904762							0.6666666666666666	89.99398150868744																																													0.6666666666666666	85.51820728291318	0.6666666666666666	85.51820728291318													0.6666666666666666	85.17969579440172	0.6666666666666666	85.17969579440172																																																													0.6666666666666666	88.92255293725886	0.6666666666666666	88.92255293725886
	a priori	IdBkSyl1>>IdBk	0.6666666666666714	102.5844576991636																																																																																																																																																		
112	eoo	eOO			0.6666666666666666	83.25112436583026	-2	103.52380952380952	-2	86.5904761904762	-2	82.5904761904762	-2	82.5904761904762					0.6666666666666666	100.39160055630646	0.6666666666666666	90.66064817535411																																									0.6666666666666666	92.66666666666667	0.6666666666666666	92.66666666666667	0.6666666666666666	86.18487394957985	0.6666666666666666	86.18487394957985									0.6666666666666666	92.00932400932402	0.6666666666666666	92.00932400932402	0.6666666666666666	85.8463624610684	0.6666666666666666	85.8463624610684																																																																
	a priori	IdBkSyl1>>IdBk	0.6666666666666714	103.25112436583026																																																																																																																																																		
116	oau	OAy	1.6	104.85112436583026	1.6	84.85112436583026	-2	101.52380952380952	-2	84.5904761904762	-2	80.5904761904762	-2	80.5904761904762					1.6	101.99160055630645	1.6	92.2606481753541																																																																																																																																
120	uiO	uio			1.3333333333333333	86.18445769916359	1.3333333333333333	102.85714285714285	1.3333333333333333	85.92380952380952	1.3333333333333333	81.92380952380952	1.3333333333333333	81.92380952380952					-2	99.99160055630645	-2	90.2606481753541																																																									-2	90.00932400932402	-2	90.00932400932402	-2	83.8463624610684	-2	83.8463624610684																																																			1.3333333333333333	101.33333333333333			1.3333333333333333	101.33333333333333			1.3333333333333333	85.6610644257703				
	a priori	IdBkSyl1>>IdBk	1.3333333333333286	106.18445769916359																																																																																																																																																		
122	eAO	eao			2.6666666666666665	88.85112436583026	2.6666666666666665	105.52380952380952	2.6666666666666665	88.5904761904762	2.6666666666666665	84.5904761904762	2.6666666666666665	84.5904761904762					-2	97.99160055630645	-2	88.2606481753541																																											-2	90.66666666666667	-2	84.18487394957985	-2	84.18487394957985											-2	88.00932400932402	-2	81.8463624610684	-2	81.8463624610684																																																																
	a priori	IdBkSyl1>>IdBk	2.6666666666666714	108.85112436583026																																																																																																																																																		
126	ioe	iOe			0.5	89.35112436583026	-2	103.52380952380952	-2	86.5904761904762	-2	82.5904761904762	-2	82.5904761904762					0.5	98.49160055630645	0.5	88.7606481753541																																																									0.5	90.50932400932402	0.5	88.50932400932402	0.5	82.3463624610684	0.5	82.3463624610684																																									0.5	94.97058823529412	0.5	94.97058823529412	0.5	97.0405183052242	0.5	97.0405183052242									0.5	83.97058823529412	0.5	86.1610644257703	0.5	89.42255293725886	0.5	89.42255293725886
	a priori	IdBkSyl1>>IdBk	0.5	109.35112436583026																																																																																																																																																		
127	eye	eue			3.6	92.95112436583025			3.6	90.19047619047619	3.6	86.19047619047619	3.6	86.19047619047619							-2	86.7606481753541																																													-2	82.18487394957985	-2	82.18487394957985													-2	80.3463624610684	-2	80.3463624610684																																																									-2	81.97058823529412	-2	84.1610644257703	-2	87.42255293725886	-2	87.42255293725886
	a priori	IdBkSyl1>>IdBk	3.5999999999999943	112.95112436583025																																																																																																																																																		
128	eeo	eeO			0.6666666666666666	93.61779103249692	-2	101.52380952380952	-2	88.19047619047619	-2	84.19047619047619	-2	84.19047619047619					0.6666666666666666	99.15826722297312	0.6666666666666666	87.42731484202078																																									0.6666666666666666	93.33333333333334	0.6666666666666666	91.33333333333334	0.6666666666666666	82.85154061624652	0.6666666666666666	82.85154061624652									0.6666666666666666	91.17599067599069	0.6666666666666666	89.17599067599069	0.6666666666666666	81.01302912773507	0.6666666666666666	81.01302912773507																																																																
	a priori	IdBkSyl1>>IdBk	0.6666666666666714	113.61779103249692																																																																																																																																																		
137	Aoi	AOi			0.4	94.01779103249693	-2	99.52380952380952	-2	86.19047619047619	-2	82.19047619047619	-2	82.19047619047619					0.4	99.55826722297313	0.4	87.82731484202078																									0.4	100.4	0.4	100.4	0.4	100.4	0.4	100.4									0.4	93.73333333333335	0.4	91.73333333333335	0.4	83.25154061624653	0.4	83.25154061624653									0.4	91.5759906759907	0.4	89.5759906759907	0.4	81.41302912773507	0.4	81.41302912773507																																													0.4	97.4405183052242	0.4	97.4405183052242													0.4	87.82255293725886	0.4	87.82255293725886
	a priori	IdBkSyl1>>IdBk	0.4000000000000057	114.01779103249693																																																																																																																																																		
139	yAo	yAO			0.5	94.51779103249693	-2	97.52380952380952	-2	84.19047619047619	-2	80.19047619047619	-2	80.19047619047619					0.5	100.05826722297313	0.5	88.32731484202078																									0.5	100.9	0.5	100.9	0.5	100.9	0.5	100.9									0.5	94.23333333333335	0.5	92.23333333333335	0.5	83.75154061624653	0.5	83.75154061624653									0.5	92.0759906759907	0.5	90.0759906759907	0.5	81.91302912773507	0.5	81.91302912773507																																																																
	a priori	IdBkSyl1>>IdBk	0.5	114.51779103249693																																																																																																																																																		
156	iOe	ioe			4.666666666666667	99.1844576991636	4.666666666666667	102.19047619047619	4.666666666666667	88.85714285714286	4.666666666666667	84.85714285714286	4.666666666666667	84.85714285714286					-2	98.05826722297313	-2	86.32731484202078																																																									-2	90.0759906759907	-2	88.0759906759907	-2	79.91302912773507	-2	79.91302912773507																																									-2	92.97058823529412	-2	92.97058823529412	-2	95.4405183052242	-2	95.4405183052242									-2	79.97058823529412	-2	82.1610644257703	-2	85.82255293725886	-2	85.82255293725886
	a priori	IdBkSyl1>>IdBk	4.666666666666671	119.1844576991636																																																																																																																																																		
165	Aio	AiO			0.6666666666666666	99.85112436583027	-2	100.19047619047619	-2	86.85714285714286	-2	82.85714285714286	-2	82.85714285714286					0.6666666666666666	98.7249338896398	0.6666666666666666	86.99398150868745																											0.6666666666666666	101.56666666666668			0.6666666666666666	101.56666666666668											0.6666666666666666	92.90000000000002			0.6666666666666666	84.4182072829132									0.6666666666666666	90.74265734265737	0.6666666666666666	88.74265734265737	0.6666666666666666	80.57969579440174	0.6666666666666666	80.57969579440174																																																																
	a priori	IdBkSyl1>>IdBk	0.6666666666666714	119.85112436583027																																																																																																																																																		
172	eoa	eOA			0.6666666666666666	100.51779103249694	-2	98.19047619047619	-2	84.85714285714286	-2	80.85714285714286	-2	80.85714285714286					0.6666666666666666	99.39160055630647	0.6666666666666666	87.66064817535413																																									0.6666666666666666	94.90000000000002	0.6666666666666666	93.56666666666669	0.6666666666666666	84.4182072829132	0.6666666666666666	85.08487394957987									0.6666666666666666	91.40932400932404	0.6666666666666666	89.40932400932404	0.6666666666666666	81.24636246106841	0.6666666666666666	81.24636246106841																																																																
	a priori	IdBkSyl1>>IdBk	0.6666666666666714	120.51779103249694																																																																																																																																																		
