trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
53	Ayy	auu	0.4	45.39523809523809	0	0									0.4	72.79523809523809	0.4	48.49523809523809	0.4	44.49523809523809							-2	74.6																																																																																																																																
54	yAO	uao	0.6666666666666666	46.061904761904756	0	0							0.6666666666666666	78.8952380952381	0.6666666666666666	73.46190476190476	0.6666666666666666	49.16190476190476	0.6666666666666666	45.16190476190476					-2	79.6	-2	72.6																																																																																																																																
55	aau	AAy	2.0	48.061904761904756	0	0									-2	71.46190476190476	-2	47.16190476190476	-2	43.16190476190476							2.0	74.6																																																																																																																																
56	yiy	uiu	2.0	50.061904761904756	0	0									2.0	73.46190476190476	2.0	49.16190476190476	2.0	45.16190476190476							-2	72.6																																																													-2	92	-2	92																																																													-2	72	-2	72
59	yOA	uoa	0.6666666666666666	50.72857142857142	0	0							0.6666666666666666	79.56190476190477	0.6666666666666666	74.12857142857143	0.6666666666666666	49.82857142857142	0.6666666666666666	45.82857142857142					-2	77.6	-2	70.6																																																																																																																																
61	ao	AO	2.0	52.72857142857142	0	0							-2	77.56190476190477	-2	72.12857142857143	-2	47.82857142857142	-2	43.82857142857142					2.0	79.6	2.0	72.6																																																																																																																																
65	Oyi	oui	1.6666666666666667	54.395238095238085	0	0							1.6666666666666667	79.22857142857144	1.6666666666666667	73.7952380952381	1.6666666666666667	49.495238095238086	1.6666666666666667	45.495238095238086					-2	77.6	-2	70.6																																																																																																															-2	84													-2	70	-2	70
66	oaa	OAA	2.0	56.395238095238085	0	0							-2	77.22857142857144	-2	71.7952380952381	-2	47.495238095238086	-2	43.495238095238086					2.0	79.6	2.0	72.6																																																																																																																																
69	Ay	au	0.4	56.79523809523808	0	0									0.4	72.19523809523811	0.4	47.895238095238085	0.4	43.895238095238085							-2	70.6																																																																																																																																
70	yey	ueu	3.6	60.395238095238085	0	0									3.6	75.7952380952381	3.6	51.495238095238086	3.6	47.495238095238086							-2	68.6																																													-2	92	-2	92													-2	90	-2	90																																																									-2	80	-2	80	-2	68	-2	68
71	yye	uue	2.0	62.395238095238085	0	0									2.0	77.7952380952381	2.0	53.495238095238086	2.0	49.495238095238086							-2	66.6																																																																																																																									-2	78	-2	78	-2	66	-2	66
72	Aee	aee	2.0	64.39523809523808	0	0									2.0	79.7952380952381	2.0	55.495238095238086	2.0	51.495238095238086							-2	64.6																																																																																																																									-2	76	-2	76	-2	64	-2	64
74	o_	Oe	1.6	65.99523809523808	0	0			1.6	83.59523809523809			-2	75.22857142857144	-2	77.7952380952381	-2	53.495238095238086	-2	49.495238095238086					1.6	81.19999999999999	1.6	66.19999999999999																																																																																																																																
74	Apriori	MaxIOSyl1>>MaxIO					0.5952380952380878	103.59523809523809																																																																																																																																																					
76	uuu	yyy	2.0	67.99523809523808	0	0									-2	75.7952380952381	-2	51.495238095238086	-2	47.495238095238086							2.0	68.19999999999999																																																																																																																																
78	OOe	ooe	3.3333333333333335	71.32857142857141	0	0							3.3333333333333335	78.56190476190477	3.3333333333333335	79.12857142857143	3.3333333333333335	54.82857142857142	3.3333333333333335	50.82857142857142					-2	79.19999999999999	-2	66.19999999999999																																																																																																									-2	94	-2	92	-2	90	-2	82									-2	74	-2	74	-2	62	-2	62
80	AeO	aeo	4.666666666666667	75.99523809523808	0	0							4.666666666666667	83.22857142857144	4.666666666666667	83.7952380952381	4.666666666666667	59.495238095238086	4.666666666666667	55.495238095238086					-2	77.19999999999999	-2	64.19999999999999																																									-2	94	-2	94	-2	90	-2	90									-2	94	-2	94	-2	88	-2	88																																																									-2	72	-2	72	-2	60	-2	60
81	AOi	aoi	2.0	77.99523809523808	0	0							2.0	85.22857142857144	2.0	85.7952380952381	2.0	61.495238095238086	2.0	57.495238095238086					-2	75.19999999999999	-2	62.19999999999999																																																																																																													-2	88	-2	80													-2	58	-2	58
82	u_e	yOe	1.0	78.99523809523808	0	0			1.0	84.59523809523809			-2	83.22857142857144	-2	83.7952380952381	-2	59.495238095238086	-2	55.495238095238086							1.0	63.19999999999999																																																																																																																									1.0	73.0	1.0	73.0	1.0	59.0	1.0	59.0
82	Apriori	MaxIOSyl1>>MaxIO					1.0	104.59523809523809																																																																																																																																																					
83	uua	yyA	2.0	80.99523809523808	0	0									-2	81.7952380952381	-2	57.495238095238086	-2	53.495238095238086							2.0	65.19999999999999																																																																																																																																
84	o_a	oea							14.0	98.59523809523809							-2	55.495238095238086	-2	51.495238095238086																																																					-2	88	-2	88													-2	86	-2	86																																									-2	92	-2	90	-2	86	-2	78									-2	71.0	-2	71.0	-2	57.0	-2	57.0
84	Apriori	MaxIOSyl1>>MaxIO					14.0	118.59523809523809																																																																																																																																																					
85	uai	yAi	1.2	82.19523809523808	0	0									-2	79.7952380952381	-2	53.495238095238086	-2	49.495238095238086							1.2	66.39999999999999																																																																																																																													1.2	58.2	1.2	58.2
91	Aey	aeu	3.6	85.79523809523808	0	0									3.6	83.3952380952381	3.6	57.09523809523809	3.6	53.09523809523809							-2	64.39999999999999																																													-2	86	-2	86													-2	84	-2	84																																																									-2	69.0	-2	69.0	-2	56.2	-2	56.2
92	yiO	uio	2.6666666666666665	88.46190476190475	0	0							2.6666666666666665	85.89523809523811	2.6666666666666665	86.06190476190477	2.6666666666666665	59.76190476190475	2.6666666666666665	55.76190476190475					-2	73.19999999999999	-2	62.39999999999999																																																									-2	92	-2	92	-2	82	-2	82																																																													-2	54.2	-2	54.2
94	oui	Oyi	1.1428571428571428	89.60476190476189	0	0							-2	83.89523809523811	-2	84.06190476190477	-2	57.76190476190475	-2	53.76190476190475					1.1428571428571428	74.34285714285713	1.1428571428571428	63.54285714285714																																																																																																															1.1428571428571428	79.14285714285714													1.1428571428571428	55.34285714285715	1.1428571428571428	55.34285714285715
104	yeO	ueo	4.666666666666667	94.27142857142856	0	0							4.666666666666667	88.56190476190478	4.666666666666667	88.72857142857144	4.666666666666667	62.428571428571416	4.666666666666667	58.428571428571416					-2	72.34285714285713	-2	61.54285714285714																																									-2	92	-2	92	-2	84	-2	84									-2	90	-2	90	-2	80	-2	80																																																									-2	67.0	-2	67.0	-2	53.34285714285715	-2	53.34285714285715
141	uii	yii	1.2	95.47142857142856	0	0									-2	86.72857142857144	-2	60.428571428571416	-2	56.428571428571416							1.2	62.74285714285714																																																																																																																													1.2	54.54285714285715	1.2	54.54285714285715
261	yOe	uoe	3.3333333333333335	98.80476190476189	0	0							3.3333333333333335	91.89523809523811	3.3333333333333335	90.06190476190477	3.3333333333333335	63.76190476190475	3.3333333333333335	59.76190476190475					-2	70.34285714285713	-2	60.74285714285714																																																																																																									-2	90	-2	88	-2	84	-2	77.14285714285714									-2	65.0	-2	65.0	-2	52.54285714285715	-2	52.54285714285715
400	oEo	oeo			7.2	7.2											-2	61.76190476190475	-2	57.76190476190475			7.2	107.2	7.2	77.54285714285713	7.2	67.94285714285714																																									-2	90	-2	90	-2	82	-2	82									-2	88	-2	88	-2	78	-2	78																																									-2	88	-2	86	-2	82	-2	75.14285714285714									-2	63.0	-2	63.0	-2	50.54285714285715	-2	50.54285714285715
547	oea	OeA	0.5	99.30476190476189	0	7.2							-2	89.89523809523811	-2	88.06190476190477	-2	59.76190476190475	-2	55.76190476190475					0.5	78.04285714285713	0.5	68.44285714285714																																													0.5	82.5	0.5	82.5													0.5	78.5	0.5	78.5																																									0.5	88.5	0.5	86.5	0.5	82.5	0.5	75.64285714285714									0.5	63.5	0.5	63.5	0.5	51.04285714285715	0.5	51.04285714285715
1864	O_i	OOi							0.4	98.9952380952381			-0.2	89.69523809523811	-0.2	87.86190476190477	-0.2	59.56190476190475	-0.2	55.56190476190475																																																																																																																																								
1864	Apriori	MaxIOSyl1>>MaxIO					0.4000000000000057	118.9952380952381																																																																																																																																																					
TOTAL				99.30476190476189		7.2		118.9952380952381		98.9952380952381		102.0		89.69523809523811		87.86190476190477		59.56190476190475		55.56190476190475		100		107.2		78.04285714285713		68.44285714285714		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		90		90		82.5		82.5		100		100		100		100		88		88		78.5		78.5		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		88.5		86.5		82.5		75.64285714285714		100		100		100		100		63.5		63.5		51.04285714285715		51.04285714285715
