Id(Bk)Syl1	 114.896 
Id(Bk)	 94.8959999999999 
*F1	 103.37 
*F3	 101.37 
*F4	 106.244 
*F5	 100.244 
*B1	 108 
*B2	 109.126 
*B3	 103.756 
*B5	 99.756 
*F1_B1	 100 
*F1..._B1	 100 
*F1_B2	 100 
*F1..._B2	 100 
*F1_B3	 97.98 
*F1..._B3	 97.778 
*F1_B5	 91.98 
*F1..._B5	 87.978 
*F3_B1	 100 
*F3..._B1	 100 
*F3_B2	 100.004 
*F3..._B2	 100.004 
*F3_B3	 95.564 
*F3..._B3	 87.16 
*F3_B5	 79.362 
*F3..._B5	 69.16 
*F4_B1	 100 
*F4..._B1	 100 
*F4_B2	 100.046 
*F4..._B2	 100.246 
*F4_B3	 94.964 
*F4..._B3	 82.962 
*F4_B5	 80.72 
*F4..._B5	 68.742 
*F5_B1	 100 
*F5..._B1	 100 
*F5_B2	 104.246 
*F5..._B2	 104.446 
*F5_B3	 95.144 
*F5..._B3	 89.142 
*F5_B5	 70.9 
*F5..._B5	 68.922 
*_B1F1	 100 
*_B1...F1	 100 
*_B1F3	 100 
*_B1...F3	 100 
*_B1F4	 100 
*_B1...F4	 100 
*_B1F5	 100 
*_B1...F5	 100 
*_B2F1	 100.04 
*_B2...F1	 100.242 
*_B2F3	 100.04 
*_B2...F3	 100.242 
*_B2F4	 92.02 
*_B2...F4	 86.022 
*_B2F5	 86.04 
*_B2...F5	 80.002 
*_B3F1	 100.04 
*_B3...F1	 100.264 
*_B3F3	 100.04 
*_B3...F3	 100.264 
*_B3F4	 89.56 
*_B3...F4	 81.384 
*_B3F5	 83.52 
*_B3...F5	 73.324 
*_B5F1	 102.086 
*_B5...F1	 102.486 
*_B5F3	 104.086 
*_B5...F3	 104.486 
*_B5F4	 84.786 
*_B5...F4	 78.786 
*_B5F5	 72.746 
*_B5...F5	 68.726 

Input#	Input	Cand#	Cand	Freq. from input file	Learning tokens	Output of grammar test	Target proportion	Predicted proportion
 515 	iAi	 5 	IAI	 0 	 0 	 0 	 0 	 0 
 515 	iAi	 6 	Iai	 0 	 0 	 0 	 0 	 0 
 515 	iAi	 7 	IaI	 0 	 0 	 0 	 0 	 0 
 516 	iAI	 0 	iAI	 0 	 0 	 0 	 0 	 0 
 516 	iAI	 1 	iAi	 0 	 0 	 16 	 0 	 0.016 
 516 	iAI	 2 	iaI	 0 	 0 	 0 	 0 	 0 
 516 	iAI	 3 	iai	 0 	 0 	 984 	 0 	 0.984 
 516 	iAI	 4 	IAI	 0 	 0 	 0 	 0 	 0 
 516 	iAI	 5 	IAi	 0 	 0 	 0 	 0 	 0 
 516 	iAI	 6 	IaI	 0 	 0 	 0 	 0 	 0 
 516 	iAI	 7 	Iai	 0 	 0 	 0 	 0 	 0 
 517 	iAE	 0 	iAE	 0 	 0 	 0 	 0 	 0 
 517 	iAE	 1 	iAe	 0 	 0 	 16 	 0 	 0.016 
 517 	iAE	 2 	iaE	 0 	 0 	 137 	 0 	 0.137 
 517 	iAE	 3 	iae	 0 	 0 	 847 	 0 	 0.847 
 517 	iAE	 4 	IAE	 0 	 0 	 0 	 0 	 0 
 517 	iAE	 5 	IAe	 0 	 0 	 0 	 0 	 0 
 517 	iAE	 6 	IaE	 0 	 0 	 0 	 0 	 0 
 517 	iAE	 7 	Iae	 0 	 0 	 0 	 0 	 0 
 518 	iAo	 0 	iAo	 0 	 0 	 4 	 0 	 0.004 
 518 	iAo	 1 	iAO	 0 	 0 	 122 	 0 	 0.122 
 518 	iAo	 2 	iao	 0 	 0 	 825 	 0 	 0.825 
 518 	iAo	 3 	iaO	 0 	 0 	 49 	 0 	 0.049 
 518 	iAo	 4 	IAo	 0 	 0 	 0 	 0 	 0 
 518 	iAo	 5 	IAO	 0 	 0 	 0 	 0 	 0 
 518 	iAo	 6 	Iao	 0 	 0 	 0 	 0 	 0 
 518 	iAo	 7 	IaO	 0 	 0 	 0 	 0 	 0 
 519 	iAa	 0 	iAa	 0 	 0 	 0 	 0 	 0 
 519 	iAa	 1 	iAA	 0 	 0 	 16 	 0 	 0.016 
 519 	iAa	 2 	iaa	 0 	 0 	 984 	 0 	 0.984 
 519 	iAa	 3 	iaA	 0 	 0 	 0 	 0 	 0 
 519 	iAa	 4 	IAa	 0 	 0 	 0 	 0 	 0 
 519 	iAa	 5 	IAA	 0 	 0 	 0 	 0 	 0 
 519 	iAa	 6 	Iaa	 0 	 0 	 0 	 0 	 0 
 519 	iAa	 7 	IaA	 0 	 0 	 0 	 0 	 0 
 520 	iAu	 0 	iAu	 0 	 0 	 0 	 0 	 0 
 520 	iAu	 1 	iAy	 0 	 0 	 16 	 0 	 0.016 
 520 	iAu	 2 	iau	 0 	 0 	 984 	 0 	 0.984 
 520 	iAu	 3 	iay	 0 	 0 	 0 	 0 	 0 
 520 	iAu	 4 	IAu	 0 	 0 	 0 	 0 	 0 
 520 	iAu	 5 	IAy	 0 	 0 	 0 	 0 	 0 
 520 	iAu	 6 	Iau	 0 	 0 	 0 	 0 	 0 
 520 	iAu	 7 	Iay	 0 	 0 	 0 	 0 	 0 
 521 	iyO	 0 	iyO	 0 	 0 	 122 	 0 	 0.122 
 521 	iyO	 1 	iyo	 0 	 0 	 4 	 0 	 0.004 
 521 	iyO	 2 	iuO	 0 	 0 	 49 	 0 	 0.049 
 521 	iyO	 3 	iuo	 0 	 0 	 825 	 0 	 0.825 
 521 	iyO	 4 	IyO	 0 	 0 	 0 	 0 	 0 
 521 	iyO	 5 	Iyo	 0 	 0 	 0 	 0 	 0 
 521 	iyO	 6 	IuO	 0 	 0 	 0 	 0 	 0 
 521 	iyO	 7 	Iuo	 0 	 0 	 0 	 0 	 0 
 522 	iyA	 0 	iyA	 0 	 0 	 16 	 0 	 0.016 
 522 	iyA	 1 	iya	 0 	 0 	 0 	 0 	 0 
 522 	iyA	 2 	iuA	 0 	 0 	 0 	 0 	 0 
 522 	iyA	 3 	iua	 0 	 0 	 984 	 0 	 0.984 
 522 	iyA	 4 	IyA	 0 	 0 	 0 	 0 	 0 
 522 	iyA	 5 	Iya	 0 	 0 	 0 	 0 	 0 
 522 	iyA	 6 	IuA	 0 	 0 	 0 	 0 	 0 
 522 	iyA	 7 	Iua	 0 	 0 	 0 	 0 	 0 
 523 	iyy	 0 	iyy	 0 	 0 	 16 	 0 	 0.016 
 523 	iyy	 1 	iyu	 0 	 0 	 0 	 0 	 0 
 523 	iyy	 2 	iuy	 0 	 0 	 0 	 0 	 0 
 523 	iyy	 3 	iuu	 0 	 0 	 984 	 0 	 0.984 
 523 	iyy	 4 	Iyy	 0 	 0 	 0 	 0 	 0 
 523 	iyy	 5 	Iyu	 0 	 0 	 0 	 0 	 0 
 523 	iyy	 6 	Iuy	 0 	 0 	 0 	 0 	 0 
 523 	iyy	 7 	Iuu	 0 	 0 	 0 	 0 	 0 
 524 	iye	 0 	iye	 0 	 0 	 16 	 0 	 0.016 
 524 	iye	 1 	iyE	 0 	 0 	 0 	 0 	 0 
 524 	iye	 2 	iue	 0 	 0 	 847 	 0 	 0.847 
 524 	iye	 3 	iuE	 0 	 0 	 137 	 0 	 0.137 
 524 	iye	 4 	Iye	 0 	 0 	 0 	 0 	 0 
 524 	iye	 5 	IyE	 0 	 0 	 0 	 0 	 0 
 524 	iye	 6 	Iue	 0 	 0 	 0 	 0 	 0 
 524 	iye	 7 	IuE	 0 	 0 	 0 	 0 	 0 
 525 	iyi	 0 	iyi	 0 	 0 	 16 	 0 	 0.016 
 525 	iyi	 1 	iyI	 0 	 0 	 0 	 0 	 0 
 525 	iyi	 2 	iui	 0 	 0 	 984 	 0 	 0.984 
 525 	iyi	 3 	iuI	 0 	 0 	 0 	 0 	 0 
 525 	iyi	 4 	Iyi	 0 	 0 	 0 	 0 	 0 
 525 	iyi	 5 	IyI	 0 	 0 	 0 	 0 	 0 
 525 	iyi	 6 	Iui	 0 	 0 	 0 	 0 	 0 
 525 	iyi	 7 	IuI	 0 	 0 	 0 	 0 	 0 
 526 	iyI	 0 	iyI	 0 	 0 	 0 	 0 	 0 
 526 	iyI	 1 	iyi	 0 	 0 	 16 	 0 	 0.016 
 526 	iyI	 2 	iuI	 0 	 0 	 0 	 0 	 0 
 526 	iyI	 3 	iui	 0 	 0 	 984 	 0 	 0.984 
 526 	iyI	 4 	IyI	 0 	 0 	 0 	 0 	 0 
 526 	iyI	 5 	Iyi	 0 	 0 	 0 	 0 	 0 
 526 	iyI	 6 	IuI	 0 	 0 	 0 	 0 	 0 
 526 	iyI	 7 	Iui	 0 	 0 	 0 	 0 	 0 
 527 	iyE	 0 	iyE	 0 	 0 	 0 	 0 	 0 
 527 	iyE	 1 	iye	 0 	 0 	 16 	 0 	 0.016 
 527 	iyE	 2 	iuE	 0 	 0 	 137 	 0 	 0.137 
 527 	iyE	 3 	iue	 0 	 0 	 847 	 0 	 0.847 
 527 	iyE	 4 	IyE	 0 	 0 	 0 	 0 	 0 
 527 	iyE	 5 	Iye	 0 	 0 	 0 	 0 	 0 
 527 	iyE	 6 	IuE	 0 	 0 	 0 	 0 	 0 
 527 	iyE	 7 	Iue	 0 	 0 	 0 	 0 	 0 
 528 	iyo	 0 	iyo	 0 	 0 	 4 	 0 	 0.004 
 528 	iyo	 1 	iyO	 0 	 0 	 122 	 0 	 0.122 
 528 	iyo	 2 	iuo	 0 	 0 	 825 	 0 	 0.825 
 528 	iyo	 3 	iuO	 0 	 0 	 49 	 0 	 0.049 
 528 	iyo	 4 	Iyo	 0 	 0 	 0 	 0 	 0 
 528 	iyo	 5 	IyO	 0 	 0 	 0 	 0 	 0 
 528 	iyo	 6 	Iuo	 0 	 0 	 0 	 0 	 0 
 528 	iyo	 7 	IuO	 0 	 0 	 0 	 0 	 0 
 529 	iya	 0 	iya	 0 	 0 	 0 	 0 	 0 
 529 	iya	 1 	iyA	 0 	 0 	 16 	 0 	 0.016 
 529 	iya	 2 	iua	 0 	 0 	 984 	 0 	 0.984 
 529 	iya	 3 	iuA	 0 	 0 	 0 	 0 	 0 
 529 	iya	 4 	Iya	 0 	 0 	 0 	 0 	 0 
 529 	iya	 5 	IyA	 0 	 0 	 0 	 0 	 0 
 529 	iya	 6 	Iua	 0 	 0 	 0 	 0 	 0 
 529 	iya	 7 	IuA	 0 	 0 	 0 	 0 	 0 
 530 	iyu	 0 	iyu	 0 	 0 	 0 	 0 	 0 
 530 	iyu	 1 	iyy	 0 	 0 	 16 	 0 	 0.016 
 530 	iyu	 2 	iuu	 0 	 0 	 984 	 0 	 0.984 
 530 	iyu	 3 	iuy	 0 	 0 	 0 	 0 	 0 
 530 	iyu	 4 	Iyu	 0 	 0 	 0 	 0 	 0 
 530 	iyu	 5 	Iyy	 0 	 0 	 0 	 0 	 0 
 530 	iyu	 6 	Iuu	 0 	 0 	 0 	 0 	 0 
 530 	iyu	 7 	Iuy	 0 	 0 	 0 	 0 	 0 
 531 	ieO	 0 	ieO	 0 	 0 	 171 	 0 	 0.171 
 531 	ieO	 1 	ieo	 0 	 0 	 697 	 0 	 0.697 
 531 	ieO	 2 	iEO	 0 	 0 	 0 	 0 	 0 
 531 	ieO	 3 	iEo	 0 	 0 	 132 	 0 	 0.132 
 531 	ieO	 4 	IeO	 0 	 0 	 0 	 0 	 0 
 531 	ieO	 5 	Ieo	 0 	 0 	 0 	 0 	 0 
 531 	ieO	 6 	IEO	 0 	 0 	 0 	 0 	 0 
 531 	ieO	 7 	IEo	 0 	 0 	 0 	 0 	 0 
 532 	ieA	 0 	ieA	 0 	 0 	 16 	 0 	 0.016 
 532 	ieA	 1 	iea	 0 	 0 	 852 	 0 	 0.852 
 532 	ieA	 2 	iEA	 0 	 0 	 0 	 0 	 0 
 532 	ieA	 3 	iEa	 0 	 0 	 132 	 0 	 0.132 
 532 	ieA	 4 	IeA	 0 	 0 	 0 	 0 	 0 
 532 	ieA	 5 	Iea	 0 	 0 	 0 	 0 	 0 
 532 	ieA	 6 	IEA	 0 	 0 	 0 	 0 	 0 
 532 	ieA	 7 	IEa	 0 	 0 	 0 	 0 	 0 
 533 	iey	 0 	iey	 0 	 0 	 16 	 0 	 0.016 
 533 	iey	 1 	ieu	 0 	 0 	 852 	 0 	 0.852 
 533 	iey	 2 	iEy	 0 	 0 	 0 	 0 	 0 
 533 	iey	 3 	iEu	 0 	 0 	 132 	 0 	 0.132 
 533 	iey	 4 	Iey	 0 	 0 	 0 	 0 	 0 
 533 	iey	 5 	Ieu	 0 	 0 	 0 	 0 	 0 
 533 	iey	 6 	IEy	 0 	 0 	 0 	 0 	 0 
 533 	iey	 7 	IEu	 0 	 0 	 0 	 0 	 0 
 534 	iee	 0 	iee	 1 	 0 	 868 	 1 	 0.868 
 534 	iee	 1 	ieE	 0 	 0 	 0 	 0 	 0 
 534 	iee	 2 	iEe	 0 	 0 	 0 	 0 	 0 
 534 	iee	 3 	iEE	 0 	 0 	 132 	 0 	 0.132 
 534 	iee	 4 	Iee	 0 	 0 	 0 	 0 	 0 
 534 	iee	 5 	IeE	 0 	 0 	 0 	 0 	 0 
 534 	iee	 6 	IEe	 0 	 0 	 0 	 0 	 0 
 534 	iee	 7 	IEE	 0 	 0 	 0 	 0 	 0 
 535 	iei	 0 	iei	 1 	 3 	 868 	 1 	 0.868 
 535 	iei	 1 	ieI	 0 	 0 	 0 	 0 	 0 
 535 	iei	 2 	iEi	 0 	 0 	 132 	 0 	 0.132 
 535 	iei	 3 	iEI	 0 	 0 	 0 	 0 	 0 
 535 	iei	 4 	Iei	 0 	 0 	 0 	 0 	 0 
 535 	iei	 5 	IeI	 0 	 0 	 0 	 0 	 0 
 535 	iei	 6 	IEi	 0 	 0 	 0 	 0 	 0 
 535 	iei	 7 	IEI	 0 	 0 	 0 	 0 	 0 
 536 	ieI	 0 	ieI	 0 	 0 	 0 	 0 	 0 
 536 	ieI	 1 	iei	 0 	 0 	 868 	 0 	 0.868 
 536 	ieI	 2 	iEI	 0 	 0 	 0 	 0 	 0 
 536 	ieI	 3 	iEi	 0 	 0 	 132 	 0 	 0.132 
 536 	ieI	 4 	IeI	 0 	 0 	 0 	 0 	 0 
 536 	ieI	 5 	Iei	 0 	 0 	 0 	 0 	 0 
 536 	ieI	 6 	IEI	 0 	 0 	 0 	 0 	 0 
 536 	ieI	 7 	IEi	 0 	 0 	 0 	 0 	 0 
 537 	ieE	 0 	ieE	 0 	 0 	 0 	 0 	 0 
 537 	ieE	 1 	iee	 0 	 0 	 868 	 0 	 0.868 
 537 	ieE	 2 	iEE	 0 	 0 	 132 	 0 	 0.132 
 537 	ieE	 3 	iEe	 0 	 0 	 0 	 0 	 0 
 537 	ieE	 4 	IeE	 0 	 0 	 0 	 0 	 0 
 537 	ieE	 5 	Iee	 0 	 0 	 0 	 0 	 0 
 537 	ieE	 6 	IEE	 0 	 0 	 0 	 0 	 0 
 537 	ieE	 7 	IEe	 0 	 0 	 0 	 0 	 0 
 538 	ieo	 0 	ieo	 1 	 1 	 697 	 1 	 0.697 
 538 	ieo	 1 	ieO	 0 	 0 	 171 	 0 	 0.171 
 538 	ieo	 2 	iEo	 0 	 0 	 132 	 0 	 0.132 
 538 	ieo	 3 	iEO	 0 	 0 	 0 	 0 	 0 
 538 	ieo	 4 	Ieo	 0 	 0 	 0 	 0 	 0 
 538 	ieo	 5 	IeO	 0 	 0 	 0 	 0 	 0 
 538 	ieo	 6 	IEo	 0 	 0 	 0 	 0 	 0 
 538 	ieo	 7 	IEO	 0 	 0 	 0 	 0 	 0 
 539 	iea	 0 	iea	 1 	 3 	 852 	 1 	 0.852 
 539 	iea	 1 	ieA	 0 	 0 	 16 	 0 	 0.016 
 539 	iea	 2 	iEa	 0 	 0 	 132 	 0 	 0.132 
 539 	iea	 3 	iEA	 0 	 0 	 0 	 0 	 0 
 539 	iea	 4 	Iea	 0 	 0 	 0 	 0 	 0 
 539 	iea	 5 	IeA	 0 	 0 	 0 	 0 	 0 
 539 	iea	 6 	IEa	 0 	 0 	 0 	 0 	 0 
 539 	iea	 7 	IEA	 0 	 0 	 0 	 0 	 0 
 540 	ieu	 0 	ieu	 1 	 0 	 852 	 1 	 0.852 
 540 	ieu	 1 	iey	 0 	 0 	 16 	 0 	 0.016 
 540 	ieu	 2 	iEu	 0 	 0 	 132 	 0 	 0.132 
 540 	ieu	 3 	iEy	 0 	 0 	 0 	 0 	 0 
 540 	ieu	 4 	Ieu	 0 	 0 	 0 	 0 	 0 
 540 	ieu	 5 	Iey	 0 	 0 	 0 	 0 	 0 
 540 	ieu	 6 	IEu	 0 	 0 	 0 	 0 	 0 
 540 	ieu	 7 	IEy	 0 	 0 	 0 	 0 	 0 
 541 	iiO	 0 	iiO	 0 	 0 	 171 	 0 	 0.171 
 541 	iiO	 1 	iio	 0 	 0 	 829 	 0 	 0.829 
 541 	iiO	 2 	iIO	 0 	 0 	 0 	 0 	 0 
 541 	iiO	 3 	iIo	 0 	 0 	 0 	 0 	 0 
 541 	iiO	 4 	IiO	 0 	 0 	 0 	 0 	 0 
 541 	iiO	 5 	Iio	 0 	 0 	 0 	 0 	 0 
 541 	iiO	 6 	IIO	 0 	 0 	 0 	 0 	 0 
 541 	iiO	 7 	IIo	 0 	 0 	 0 	 0 	 0 
 542 	iiA	 0 	iiA	 0 	 0 	 16 	 0 	 0.016 
 542 	iiA	 1 	iia	 0 	 0 	 984 	 0 	 0.984 
 542 	iiA	 2 	iIA	 0 	 0 	 0 	 0 	 0 
 542 	iiA	 3 	iIa	 0 	 0 	 0 	 0 	 0 
 542 	iiA	 4 	IiA	 0 	 0 	 0 	 0 	 0 
 542 	iiA	 5 	Iia	 0 	 0 	 0 	 0 	 0 
 542 	iiA	 6 	IIA	 0 	 0 	 0 	 0 	 0 
 542 	iiA	 7 	IIa	 0 	 0 	 0 	 0 	 0 
 543 	iiy	 0 	iiy	 0 	 0 	 16 	 0 	 0.016 
 543 	iiy	 1 	iiu	 0 	 0 	 984 	 0 	 0.984 
 543 	iiy	 2 	iIy	 0 	 0 	 0 	 0 	 0 
 543 	iiy	 3 	iIu	 0 	 0 	 0 	 0 	 0 
 543 	iiy	 4 	Iiy	 0 	 0 	 0 	 0 	 0 
 543 	iiy	 5 	Iiu	 0 	 0 	 0 	 0 	 0 
 543 	iiy	 6 	IIy	 0 	 0 	 0 	 0 	 0 
 543 	iiy	 7 	IIu	 0 	 0 	 0 	 0 	 0 
 544 	iie	 0 	iie	 1 	 2 	 868 	 1 	 0.868 
 544 	iie	 1 	iiE	 0 	 0 	 132 	 0 	 0.132 
 544 	iie	 2 	iIe	 0 	 0 	 0 	 0 	 0 
 544 	iie	 3 	iIE	 0 	 0 	 0 	 0 	 0 
 544 	iie	 4 	Iie	 0 	 0 	 0 	 0 	 0 
 544 	iie	 5 	IiE	 0 	 0 	 0 	 0 	 0 
 544 	iie	 6 	IIe	 0 	 0 	 0 	 0 	 0 
 544 	iie	 7 	IIE	 0 	 0 	 0 	 0 	 0 
 545 	iii	 0 	iii	 1 	 0 	 1000 	 1 	 1 
 545 	iii	 1 	iiI	 0 	 0 	 0 	 0 	 0 
 545 	iii	 2 	iIi	 0 	 0 	 0 	 0 	 0 
 545 	iii	 3 	iII	 0 	 0 	 0 	 0 	 0 
 545 	iii	 4 	Iii	 0 	 0 	 0 	 0 	 0 
 545 	iii	 5 	IiI	 0 	 0 	 0 	 0 	 0 
 545 	iii	 6 	IIi	 0 	 0 	 0 	 0 	 0 
 545 	iii	 7 	III	 0 	 0 	 0 	 0 	 0 
 546 	iiI	 0 	iiI	 0 	 0 	 0 	 0 	 0 
 546 	iiI	 1 	iii	 0 	 0 	 1000 	 0 	 1 
 546 	iiI	 2 	iII	 0 	 0 	 0 	 0 	 0 
 546 	iiI	 3 	iIi	 0 	 0 	 0 	 0 	 0 
 546 	iiI	 4 	IiI	 0 	 0 	 0 	 0 	 0 
 546 	iiI	 5 	Iii	 0 	 0 	 0 	 0 	 0 
 546 	iiI	 6 	III	 0 	 0 	 0 	 0 	 0 
 546 	iiI	 7 	IIi	 0 	 0 	 0 	 0 	 0 
 547 	iiE	 0 	iiE	 0 	 0 	 132 	 0 	 0.132 
 547 	iiE	 1 	iie	 0 	 0 	 868 	 0 	 0.868 
 547 	iiE	 2 	iIE	 0 	 0 	 0 	 0 	 0 
 547 	iiE	 3 	iIe	 0 	 0 	 0 	 0 	 0 
 547 	iiE	 4 	IiE	 0 	 0 	 0 	 0 	 0 
 547 	iiE	 5 	Iie	 0 	 0 	 0 	 0 	 0 
 547 	iiE	 6 	IIE	 0 	 0 	 0 	 0 	 0 
 547 	iiE	 7 	IIe	 0 	 0 	 0 	 0 	 0 
 548 	iio	 0 	iio	 1 	 3 	 829 	 1 	 0.829 
 548 	iio	 1 	iiO	 0 	 0 	 171 	 0 	 0.171 
 548 	iio	 2 	iIo	 0 	 0 	 0 	 0 	 0 
 548 	iio	 3 	iIO	 0 	 0 	 0 	 0 	 0 
 548 	iio	 4 	Iio	 0 	 0 	 0 	 0 	 0 
 548 	iio	 5 	IiO	 0 	 0 	 0 	 0 	 0 
 548 	iio	 6 	IIo	 0 	 0 	 0 	 0 	 0 
 548 	iio	 7 	IIO	 0 	 0 	 0 	 0 	 0 
 549 	iia	 0 	iia	 1 	 2 	 984 	 1 	 0.984 
 549 	iia	 1 	iiA	 0 	 0 	 16 	 0 	 0.016 
 549 	iia	 2 	iIa	 0 	 0 	 0 	 0 	 0 
 549 	iia	 3 	iIA	 0 	 0 	 0 	 0 	 0 
 549 	iia	 4 	Iia	 0 	 0 	 0 	 0 	 0 
 549 	iia	 5 	IiA	 0 	 0 	 0 	 0 	 0 
 549 	iia	 6 	IIa	 0 	 0 	 0 	 0 	 0 
 549 	iia	 7 	IIA	 0 	 0 	 0 	 0 	 0 
 550 	iiu	 0 	iiu	 1 	 2 	 984 	 1 	 0.984 
 550 	iiu	 1 	iiy	 0 	 0 	 16 	 0 	 0.016 
 550 	iiu	 2 	iIu	 0 	 0 	 0 	 0 	 0 
 550 	iiu	 3 	iIy	 0 	 0 	 0 	 0 	 0 
 550 	iiu	 4 	Iiu	 0 	 0 	 0 	 0 	 0 
 550 	iiu	 5 	Iiy	 0 	 0 	 0 	 0 	 0 
 550 	iiu	 6 	IIu	 0 	 0 	 0 	 0 	 0 
 550 	iiu	 7 	IIy	 0 	 0 	 0 	 0 	 0 
 551 	iIO	 0 	iIO	 0 	 0 	 0 	 0 	 0 
 551 	iIO	 1 	iIo	 0 	 0 	 0 	 0 	 0 
 551 	iIO	 2 	iiO	 0 	 0 	 171 	 0 	 0.171 
 551 	iIO	 3 	iio	 0 	 0 	 829 	 0 	 0.829 
 551 	iIO	 4 	IIO	 0 	 0 	 0 	 0 	 0 
 551 	iIO	 5 	IIo	 0 	 0 	 0 	 0 	 0 
 551 	iIO	 6 	IiO	 0 	 0 	 0 	 0 	 0 
 551 	iIO	 7 	Iio	 0 	 0 	 0 	 0 	 0 
 552 	iIA	 0 	iIA	 0 	 0 	 0 	 0 	 0 
 552 	iIA	 1 	iIa	 0 	 0 	 0 	 0 	 0 
 552 	iIA	 2 	iiA	 0 	 0 	 16 	 0 	 0.016 
 552 	iIA	 3 	iia	 0 	 0 	 984 	 0 	 0.984 
 552 	iIA	 4 	IIA	 0 	 0 	 0 	 0 	 0 
 552 	iIA	 5 	IIa	 0 	 0 	 0 	 0 	 0 
 552 	iIA	 6 	IiA	 0 	 0 	 0 	 0 	 0 
 552 	iIA	 7 	Iia	 0 	 0 	 0 	 0 	 0 
 553 	iIy	 0 	iIy	 0 	 0 	 0 	 0 	 0 
 553 	iIy	 1 	iIu	 0 	 0 	 0 	 0 	 0 
 553 	iIy	 2 	iiy	 0 	 0 	 16 	 0 	 0.016 
 553 	iIy	 3 	iiu	 0 	 0 	 984 	 0 	 0.984 
 553 	iIy	 4 	IIy	 0 	 0 	 0 	 0 	 0 
 553 	iIy	 5 	IIu	 0 	 0 	 0 	 0 	 0 
 553 	iIy	 6 	Iiy	 0 	 0 	 0 	 0 	 0 
 553 	iIy	 7 	Iiu	 0 	 0 	 0 	 0 	 0 
 554 	iIe	 0 	iIe	 0 	 0 	 0 	 0 	 0 
 554 	iIe	 1 	iIE	 0 	 0 	 0 	 0 	 0 
 554 	iIe	 2 	iie	 0 	 0 	 868 	 0 	 0.868 
 554 	iIe	 3 	iiE	 0 	 0 	 132 	 0 	 0.132 
 554 	iIe	 4 	IIe	 0 	 0 	 0 	 0 	 0 
 554 	iIe	 5 	IIE	 0 	 0 	 0 	 0 	 0 
 554 	iIe	 6 	Iie	 0 	 0 	 0 	 0 	 0 
 554 	iIe	 7 	IiE	 0 	 0 	 0 	 0 	 0 
 555 	iIi	 0 	iIi	 0 	 0 	 0 	 0 	 0 
 555 	iIi	 1 	iII	 0 	 0 	 0 	 0 	 0 
 555 	iIi	 2 	iii	 0 	 0 	 1000 	 0 	 1 
 555 	iIi	 3 	iiI	 0 	 0 	 0 	 0 	 0 
 555 	iIi	 4 	IIi	 0 	 0 	 0 	 0 	 0 
 555 	iIi	 5 	III	 0 	 0 	 0 	 0 	 0 
 555 	iIi	 6 	Iii	 0 	 0 	 0 	 0 	 0 
 555 	iIi	 7 	IiI	 0 	 0 	 0 	 0 	 0 
 556 	iII	 0 	iII	 0 	 0 	 0 	 0 	 0 
 556 	iII	 1 	iIi	 0 	 0 	 0 	 0 	 0 
 556 	iII	 2 	iiI	 0 	 0 	 0 	 0 	 0 
 556 	iII	 3 	iii	 0 	 0 	 1000 	 0 	 1 
 556 	iII	 4 	III	 0 	 0 	 0 	 0 	 0 
 556 	iII	 5 	IIi	 0 	 0 	 0 	 0 	 0 
 556 	iII	 6 	IiI	 0 	 0 	 0 	 0 	 0 
 556 	iII	 7 	Iii	 0 	 0 	 0 	 0 	 0 
 557 	iIE	 0 	iIE	 0 	 0 	 0 	 0 	 0 
 557 	iIE	 1 	iIe	 0 	 0 	 0 	 0 	 0 
 557 	iIE	 2 	iiE	 0 	 0 	 132 	 0 	 0.132 
 557 	iIE	 3 	iie	 0 	 0 	 868 	 0 	 0.868 
 557 	iIE	 4 	IIE	 0 	 0 	 0 	 0 	 0 
 557 	iIE	 5 	IIe	 0 	 0 	 0 	 0 	 0 
 557 	iIE	 6 	IiE	 0 	 0 	 0 	 0 	 0 
 557 	iIE	 7 	Iie	 0 	 0 	 0 	 0 	 0 
 558 	iIo	 0 	iIo	 0 	 0 	 0 	 0 	 0 
 558 	iIo	 1 	iIO	 0 	 0 	 0 	 0 	 0 
 558 	iIo	 2 	iio	 0 	 0 	 829 	 0 	 0.829 
 558 	iIo	 3 	iiO	 0 	 0 	 171 	 0 	 0.171 
 558 	iIo	 4 	IIo	 0 	 0 	 0 	 0 	 0 
 558 	iIo	 5 	IIO	 0 	 0 	 0 	 0 	 0 
 558 	iIo	 6 	Iio	 0 	 0 	 0 	 0 	 0 
 558 	iIo	 7 	IiO	 0 	 0 	 0 	 0 	 0 
 559 	iIa	 0 	iIa	 0 	 0 	 0 	 0 	 0 
 559 	iIa	 1 	iIA	 0 	 0 	 0 	 0 	 0 
 559 	iIa	 2 	iia	 0 	 0 	 984 	 0 	 0.984 
 559 	iIa	 3 	iiA	 0 	 0 	 16 	 0 	 0.016 
 559 	iIa	 4 	IIa	 0 	 0 	 0 	 0 	 0 
 559 	iIa	 5 	IIA	 0 	 0 	 0 	 0 	 0 
 559 	iIa	 6 	Iia	 0 	 0 	 0 	 0 	 0 
 559 	iIa	 7 	IiA	 0 	 0 	 0 	 0 	 0 
 560 	iIu	 0 	iIu	 0 	 0 	 0 	 0 	 0 
 560 	iIu	 1 	iIy	 0 	 0 	 0 	 0 	 0 
 560 	iIu	 2 	iiu	 0 	 0 	 984 	 0 	 0.984 
