			Id(Bk)Syl1	Id(Bk)Ft1	Id(Bk)	*F1	*F3	*F4	*F5	*B1	*B2	*B3	*B5	*F1_B1	*F1..._B1	*F1_B2	*F1..._B2	*F1_B3	*F1..._B3	*F1_B5	*F1..._B5	*F3_B1	*F3..._B1	*F3_B2	*F3..._B2	*F3_B3	*F3..._B3	*F3_B5	*F3..._B5	*F4_B1	*F4..._B1	*F4_B2	*F4..._B2	*F4_B3	*F4..._B3	*F4_B5	*F4..._B5	*F5_B1	*F5..._B1	*F5_B2	*F5..._B2	*F5_B3	*F5..._B3	*F5_B5	*F5..._B5	*_B1F1	*_B1...F1	*_B1F3	*_B1...F3	*_B1F4	*_B1...F4	*_B1F5	*_B1...F5	*_B2F1	*_B2...F1	*_B2F3	*_B2...F3	*_B2F4	*_B2...F4	*_B2F5	*_B2...F5	*_B3F1	*_B3...F1	*_B3F3	*_B3...F3	*_B3F4	*_B3...F4	*_B3F5	*_B3...F5	*_B5F1	*_B5...F1	*_B5F3	*_B5...F3	*_B5F4	*_B5...F4	*_B5F5	*_B5...F5
	aii		 1 	 1 	 1 				 2 				 1 																																																															 1 	 1 
	aiI		 1 	 1 	 2 				 1 	 1 	 1 	 1 	 2 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																															 1 	 1 
	aIi		 1 	 2 	 2 				 1 	 1 	 1 	 1 	 2 																																							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 2 
	aII		 1 	 2 	 3 					 2 	 2 	 2 	 3 																																																																
Aio	Aio	 1 					 1 	 1 	 2 			 1 	 1 														 1 		 1 						 1 		 1 					 1 	 1 	 1 	 1 																																
	AiO				 1 	 1 	 2 	 2 	 3 																																																																				
	AIo			 1 	 1 		 1 	 1 	 1 	 1 	 1 	 2 	 2 									 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 																																
	AIO			 1 	 2 	 1 	 2 	 2 	 2 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	aio		 1 	 1 	 1 				 1 			 1 	 2 																													 1 	 1 	 1 	 1 																															 1 	 1 
	aiO		 1 	 1 	 2 	 1 	 1 	 1 	 2 				 1 																																																										 1 		 1 		 1 	 1 	 1 
	aIo		 1 	 2 	 2 					 1 	 1 	 2 	 3 																																																																
	aIO		 1 	 2 	 3 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
Aia	Aia	 1 					 1 	 1 	 2 				 1 																 1 								 1 							 1 	 1 																																
	AiA				 1 		 2 	 2 	 3 																																																																				
	AIa			 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 2 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 																																
	AIA			 1 	 2 		 2 	 2 	 2 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	aia		 1 	 1 	 1 				 1 				 2 																															 1 	 1 																															 1 	 1 
	aiA		 1 	 1 	 2 		 1 	 1 	 2 				 1 																																																												 1 		 1 	 1 	 1 
	aIa		 1 	 2 	 2 					 1 	 1 	 1 	 3 																																																																
	aIA		 1 	 2 	 3 		 1 	 1 	 1 	 1 	 1 	 1 	 2 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 
Aiu	Aiu	 1 					 1 	 1 	 2 				 1 																 1 								 1 							 1 	 1 																																
	Aiy				 1 		 2 	 2 	 3 																																																																				
	AIu			 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 2 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 																																
	AIy			 1 	 2 		 2 	 2 	 2 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	aiu		 1 	 1 	 1 				 1 				 2 																															 1 	 1 																															 1 	 1 
	aiy		 1 	 1 	 2 		 1 	 1 	 2 				 1 																																																												 1 		 1 	 1 	 1 
	aIu		 1 	 2 	 2 					 1 	 1 	 1 	 3 																																																																
	aIy		 1 	 2 	 3 		 1 	 1 	 1 	 1 	 1 	 1 	 2 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 
Aoe	Aoe	 1 					 1 	 2 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	AoE				 1 		 1 	 1 	 1 		 1 	 2 	 2 												 1 	 1 	 2 	 1 	 2 				 1 	 1 	 2 	 1 	 2 				 1 	 1 	 2 	 1 	 2 																																
	AOe			 1 	 1 	 1 	 2 	 3 	 3 																																																																				
	AOE			 1 	 2 	 1 	 2 	 2 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	aoe		 1 	 1 	 1 			 1 	 1 			 1 	 2 																																																					 1 	 1 	 1 	 1 					 1 	 2 	 1 	 2 
	aoE		 1 	 1 	 2 						 1 	 2 	 3 																																																																
	aOe		 1 	 2 	 2 	 1 	 1 	 2 	 2 				 1 																																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	aOE		 1 	 2 	 3 	 1 	 1 	 1 	 1 		 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
Aoi	Aoi	 1 					 1 	 1 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	AoI				 1 		 1 	 1 	 1 	 1 	 1 	 2 	 2 										 1 		 1 	 1 	 2 	 1 	 2 		 1 		 1 	 1 	 2 	 1 	 2 		 1 		 1 	 1 	 2 	 1 	 2 																																
	AOi			 1 	 1 	 1 	 2 	 2 	 3 																																																																				
	AOI			 1 	 2 	 1 	 2 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	aoi		 1 	 1 	 1 				 1 			 1 	 2 																																																							 1 	 1 							 1 	 2 
	aoI		 1 	 1 	 2 					 1 	 1 	 2 	 3 																																																																
	aOi		 1 	 2 	 2 	 1 	 1 	 1 	 2 				 1 																																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	aOI		 1 	 2 	 3 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
Aoo	Aoo	 1 					 1 	 1 	 1 			 2 	 2 													 1 	 2 	 1 	 2 					 1 	 2 	 1 	 2 					 1 	 2 	 1 	 2 																																
	AoO				 1 	 1 	 2 	 2 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	AOo			 1 	 1 	 1 	 2 	 2 	 2 			 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	AOO			 1 	 2 	 2 	 3 	 3 	 3 																																																																				
	aoo		 1 	 1 	 1 							 2 	 3 																																																																
	aoO		 1 	 1 	 2 	 1 	 1 	 1 	 1 			 1 	 2 																																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
	aOo		 1 	 2 	 2 	 1 	 1 	 1 	 1 			 1 	 2 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	aOO		 1 	 2 	 3 	 2 	 2 	 2 	 2 				 1 																																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
Aoa	Aoa	 1 					 1 	 1 	 1 			 1 	 2 													 1 	 1 	 1 	 2 					 1 	 1 	 1 	 2 					 1 	 1 	 1 	 2 																																
	AoA				 1 		 2 	 2 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	AOa			 1 	 1 	 1 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	AOA			 1 	 2 	 1 	 3 	 3 	 3 																																																																				
	aoa		 1 	 1 	 1 							 1 	 3 																																																																
	aoA		 1 	 1 	 2 		 1 	 1 	 1 			 1 	 2 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 
	aOa		 1 	 2 	 2 	 1 	 1 	 1 	 1 				 2 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	aOA		 1 	 2 	 3 	 1 	 2 	 2 	 2 				 1 																																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
Aou	Aou	 1 					 1 	 1 	 1 			 1 	 2 													 1 	 1 	 1 	 2 					 1 	 1 	 1 	 2 					 1 	 1 	 1 	 2 																																
	Aoy				 1 		 2 	 2 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	AOu			 1 	 1 	 1 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	AOy			 1 	 2 	 1 	 3 	 3 	 3 																																																																				
	aou		 1 	 1 	 1 							 1 	 3 																																																																
	aoy		 1 	 1 	 2 		 1 	 1 	 1 			 1 	 2 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 
	aOu		 1 	 2 	 2 	 1 	 1 	 1 	 1 				 2 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	aOy		 1 	 2 	 3 	 1 	 2 	 2 	 2 				 1 																																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
Aae	Aae	 1 					 1 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																													 1 	 1 	 1 	 1 
	AaE				 1 		 1 	 1 	 1 		 1 	 1 	 2 												 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 																																
	AAe			 1 	 1 		 2 	 3 	 3 																																																																				
	AAE			 1 	 2 		 2 	 2 	 2 		 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	aae		 1 	 1 	 1 			 1 	 1 				 2 																																																													 1 	 2 	 1 	 2 
	aaE		 1 	 1 	 2 						 1 	 1 	 3 																																																																
	aAe		 1 	 2 	 2 		 1 	 2 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
	aAE		 1 	 2 	 3 		 1 	 1 	 1 		 1 	 1 	 2 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
Aai	Aai	 1 					 1 	 1 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																															 1 	 1 
	AaI				 1 		 1 	 1 	 1 	 1 	 1 	 1 	 2 										 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 																																
	AAi			 1 	 1 		 2 	 2 	 3 																																																																				
	AAI			 1 	 2 		 2 	 2 	 2 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	aai		 1 	 1 	 1 				 1 				 2 																																																															 1 	 2 
	aaI		 1 	 1 	 2 					 1 	 1 	 1 	 3 																																																																
	aAi		 1 	 2 	 2 		 1 	 1 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
	aAI		 1 	 2 	 3 		 1 	 1 	 1 	 1 	 1 	 1 	 2 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
Aao	Aao	 1 					 1 	 1 	 1 			 1 	 2 														 1 	 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 																																
	AaO				 1 	 1 	 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	AAo			 1 	 1 		 2 	 2 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	AAO			 1 	 2 	 1 	 3 	 3 	 3 																																																																				
	aao		 1 	 1 	 1 							 1 	 3 																																																																
	aaO		 1 	 1 	 2 	 1 	 1 	 1 	 1 				 2 																																																									 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
	aAo		 1 	 2 	 2 		 1 	 1 	 1 			 1 	 2 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	aAO		 1 	 2 	 3 	 1 	 2 	 2 	 2 				 1 																																																										 1 	 1 	 1 	 1 	 1 	 1 	 1 
Aaa	Aaa	 1 					 1 	 1 	 1 				 2 															 1 	 2 							 1 	 2 							 1 	 2 																																
	AaA				 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	AAa			 1 	 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	AAA			 1 	 2 		 3 	 3 	 3 																																																																				
	aaa		 1 	 1 	 1 								 3 																																																																
	aaA		 1 	 1 	 2 		 1 	 1 	 1 				 2 																																																											 1 	 2 	 1 	 2 	 1 	 2 
	aAa		 1 	 2 	 2 		 1 	 1 	 1 				 2 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	aAA		 1 	 2 	 3 		 2 	 2 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
Aau	Aau	 1 					 1 	 1 	 1 				 2 															 1 	 2 							 1 	 2 							 1 	 2 																																
	Aay				 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	AAu			 1 	 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	AAy			 1 	 2 		 3 	 3 	 3 																																																																				
	aau		 1 	 1 	 1 								 3 																																																																
	aay		 1 	 1 	 2 		 1 	 1 	 1 				 2 																																																											 1 	 2 	 1 	 2 	 1 	 2 
	aAu		 1 	 2 	 2 		 1 	 1 	 1 				 2 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	aAy		 1 	 2 	 3 		 2 	 2 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
Aue	Aue	 1 					 1 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																													 1 	 1 	 1 	 1 
	AuE				 1 		 1 	 1 	 1 		 1 	 1 	 2 												 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 																																
	Aye			 1 	 1 		 2 	 3 	 3 																																																																				
	AyE			 1 	 2 		 2 	 2 	 2 		 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	aue		 1 	 1 	 1 			 1 	 1 				 2 																																																													 1 	 2 	 1 	 2 
	auE		 1 	 1 	 2 						 1 	 1 	 3 																																																																
	aye		 1 	 2 	 2 		 1 	 2 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
	ayE		 1 	 2 	 3 		 1 	 1 	 1 		 1 	 1 	 2 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
Aui	Aui	 1 					 1 	 1 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																															 1 	 1 
	AuI				 1 		 1 	 1 	 1 	 1 	 1 	 1 	 2 										 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 																																
	Ayi			 1 	 1 		 2 	 2 	 3 																																																																				
	AyI			 1 	 2 		 2 	 2 	 2 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	aui		 1 	 1 	 1 				 1 				 2 																																																															 1 	 2 
	auI		 1 	 1 	 2 					 1 	 1 	 1 	 3 																																																																
	ayi		 1 	 2 	 2 		 1 	 1 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
	ayI		 1 	 2 	 3 		 1 	 1 	 1 	 1 	 1 	 1 	 2 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
Auo	Auo	 1 					 1 	 1 	 1 			 1 	 2 														 1 	 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 																																
	AuO				 1 	 1 	 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	Ayo			 1 	 1 		 2 	 2 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	AyO			 1 	 2 	 1 	 3 	 3 	 3 																																																																				
	auo		 1 	 1 	 1 							 1 	 3 																																																																
	auO		 1 	 1 	 2 	 1 	 1 	 1 	 1 				 2 																																																									 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
	ayo		 1 	 2 	 2 		 1 	 1 	 1 			 1 	 2 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	ayO		 1 	 2 	 3 	 1 	 2 	 2 	 2 				 1 																																																										 1 	 1 	 1 	 1 	 1 	 1 	 1 
Aua	Aua	 1 					 1 	 1 	 1 				 2 															 1 	 2 							 1 	 2 							 1 	 2 																																
	AuA				 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	Aya			 1 	 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	AyA			 1 	 2 		 3 	 3 	 3 																																																																				
	aua		 1 	 1 	 1 								 3 																																																																
	auA		 1 	 1 	 2 		 1 	 1 	 1 				 2 																																																											 1 	 2 	 1 	 2 	 1 	 2 
	aya		 1 	 2 	 2 		 1 	 1 	 1 				 2 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	ayA		 1 	 2 	 3 		 2 	 2 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
Auu	Auu	 1 					 1 	 1 	 1 				 2 															 1 	 2 							 1 	 2 							 1 	 2 																																
	Auy				 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	Ayu			 1 	 1 		 2 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	Ayy			 1 	 2 		 3 	 3 	 3 																																																																				
	auu		 1 	 1 	 1 								 3 																																																																
	auy		 1 	 1 	 2 		 1 	 1 	 1 				 2 																																																											 1 	 2 	 1 	 2 	 1 	 2 
	ayu		 1 	 2 	 2 		 1 	 1 	 1 				 2 															 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	ayy		 1 	 2 	 3 		 2 	 2 	 2 				 1 																																																											 1 	 1 	 1 	 1 	 1 	 1 
yee	yee	 1 					 1 	 3 	 3 																																																																				
	yeE				 1 		 1 	 2 	 2 		 1 	 1 	 1 												 1 		 1 		 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	yEe			 1 	 1 		 1 	 2 	 2 		 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	yEE			 1 	 2 		 1 	 1 	 1 		 2 	 2 	 2 											 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 																																
	uee		 1 	 1 	 1 			 2 	 2 				 1 																																																													 1 	 1 	 1 	 1 
	ueE		 1 	 1 	 2 			 1 	 1 		 1 	 1 	 2 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																													 1 	 1 	 1 	 1 
	uEe		 1 	 2 	 2 			 1 	 1 		 1 	 1 	 2 																																													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 2 	 1 	 2 
	uEE		 1 	 2 	 3 						 2 	 2 	 3 																																																																
yei	yei	 1 					 1 	 2 	 3 																																																																				
	yeI				 1 		 1 	 2 	 2 	 1 	 1 	 1 	 1 										 1 		 1 		 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	yEi			 1 	 1 		 1 	 1 	 2 		 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 															 1 	 1 							 1 	 1 							 1 	 1 
	yEI			 1 	 2 		 1 	 1 	 1 	 1 	 2 	 2 	 2 										 1 	 1 	 2 	 1 	 2 	 1 	 2 		 1 	 1 	 2 	 1 	 2 	 1 	 2 		 1 	 1 	 2 	 1 	 2 	 1 	 2 																																
	uei		 1 	 1 	 1 			 1 	 2 				 1 																																																													 1 	 1 	 1 	 1 
	ueI		 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																													 1 	 1 	 1 	 1 
	uEi		 1 	 2 	 2 				 1 		 1 	 1 	 2 																																															 1 	 1 							 1 	 1 							 1 	 2 
	uEI		 1 	 2 	 3 					 1 	 2 	 2 	 3 																																																																
yeo	yeo	 1 					 1 	 2 	 2 			 1 	 1 														 1 		 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	yeO				 1 	 1 	 2 	 3 	 3 																																																																				
	yEo			 1 	 1 		 1 	 1 	 1 		 1 	 2 	 2 											 1 	 1 	 1 	 2 	 1 	 2 			 1 	 1 	 1 	 2 	 1 	 2 			 1 	 1 	 1 	 2 	 1 	 2 																																
	yEO			 1 	 2 	 1 	 2 	 2 	 2 		 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	ueo		 1 	 1 	 1 			 1 	 1 			 1 	 2 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																													 1 	 1 	 1 	 1 
	ueO		 1 	 1 	 2 	 1 	 1 	 2 	 2 				 1 																																																										 1 		 1 	 1 	 1 	 1 	 1 
	uEo		 1 	 2 	 2 						 1 	 2 	 3 																																																																
	uEO		 1 	 2 	 3 	 1 	 1 	 1 	 1 		 1 	 1 	 2 																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
yea	yea	 1 					 1 	 2 	 2 				 1 																 1 							 1 	 1 							 1 	 1 																																
	yeA				 1 		 2 	 3 	 3 																																																																				
	yEa			 1 	 1 		 1 	 1 	 1 		 1 	 1 	 2 											 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 																																
