trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
41	ou_	Oye	0.8888888888888888	9.416189984765836	0.8888888888888888	15.75060556918142			0.8888888888888888	51.442295578518504			-2	84	-2	72	-2	73.5	-2	68.5					0.8888888888888888	43.77777777777777	0.8888888888888888	48.492063492063494																																																																																																																																
42	oao	OAo	1.6363636363636365	11.052553621129473	1.6363636363636365	17.386969205545057							-2	82	-2	70	-2	71.5	-2	66.5					1.6363636363636365	45.414141414141405	1.6363636363636365	50.12842712842713											-2	94			-2	94									-2	90	-2	88	-2	90	-2	88									-2	88	-2	88	-2	88	-2	88									-2	86	-2	86	-2	84	-2	84																																																																
44	uuu	yyy	1.0	12.052553621129473	1.0	18.386969205545057									-2	68	-2	69.5	-2	64.5							1.0	51.12842712842713																																																																																																																																
45	_au	Iau					1.3333333333333333	29.85943892708598	1.3333333333333333	52.77562891185184											-2	92	-2	64	-2	43.414141414141405	-2	49.12842712842713																																																																																																																																
46	_ou	Eou					1.2	31.059438927085978	1.2	53.97562891185184													-2	62	-2	41.414141414141405	-2	47.12842712842713																																																																																																																																
48	a__	aii							1.5	55.47562891185184									-2	62.5																																																																																																																																					-2	90	-2	90
49	oa_	oai							1.6	57.075628911851844									-2	60.5																																																																																																																							-2	92													-2	88	-2	88
50	u__	uEE							1.5	58.575628911851844													-2	60	-2	39.414141414141405	-2	45.12842712842713																																																																																																																																
51	o_a	OiA	0.8888888888888888	12.941442510018362	0.8888888888888888	19.275858094433946			0.8888888888888888	59.46451780074073			-2	80	-2	66	-2	67.5	-2	58.5					0.8888888888888888	40.30303030303029	0.8888888888888888	46.01731601731601																																																																																																																																
52	o_	oi							1.6666666666666667	61.131184467407394									-2	56.5																																																																																																																					-2	92	-2	90													-2	86	-2	86
55	_ou	Iou					1.3333333333333333	32.392772260419314	1.3333333333333333	62.46451780074073											-2	90	-2	58	-2	38.30303030303029	-2	44.01731601731601																																																																																																																																
56	_ii	aii					1.2	33.592772260419316	1.2	63.66451780074073																	-2	42.01731601731601																																																																																																																													-2	84	-2	84
57	o_	Oi	0.8888888888888888	13.830331398907251	0.8888888888888888	20.164746983322836			0.8888888888888888	64.55340668962963			-2	78	-2	64	-2	65.5	-2	54.5					0.8888888888888888	39.191919191919176	0.8888888888888888	42.9062049062049																																																																																																																																
61	ao_	aoi							1.6666666666666667	66.2200733562963									-2	52.5																																																																																																																					-2	90	-2	88													-2	82	-2	82
63	ou_	Oyi	0.8888888888888888	14.71922028779614	0.8888888888888888	21.053635872211725			0.8888888888888888	67.10896224518518			-2	76	-2	62	-2	63.5	-2	50.5					0.8888888888888888	40.08080808080806	0.8888888888888888	43.795093795093784																																																																																																																																
64	ouo	Oyo	1.6363636363636365	16.355583924159777	1.6363636363636365	22.68999950857536							-2	74	-2	60	-2	61.5	-2	48.5					1.6363636363636365	41.717171717171695	1.6363636363636365	45.43145743145742											-2	92			-2	92									-2	88	-2	86	-2	88	-2	86									-2	86	-2	86	-2	86	-2	86									-2	84	-2	84	-2	82	-2	82																																																																
65	_ii	oii					1.5	35.092772260419316	1.5	68.60896224518518															-2	39.717171717171695	-2	43.43145743145742																																																																																																													-2	88	-2	86													-2	80	-2	80
68	eii	Eii	1.3846153846153846	17.74019930877516	1.3846153846153846	24.074614893190745											1.3846153846153846	62.88461538461539	1.3846153846153846	49.88461538461539			-2	56	-2	37.717171717171695	-2	41.43145743145742																																																																																													-2	96	-2	96													-2	86	-2	84													-2	78	-2	78
69	Aie	aiE	1.375	19.11519930877516	1.375	25.449614893190745									1.375	61.375	1.375	64.25961538461539	1.375	51.25961538461539			-2	54	-2	35.717171717171695	-2	39.43145743145742																																																					-2	98	-2	98	-2	82	-2	82	-2	80	-2	80																																																													-2	76	-2	76
72	auE	Aye	0.75	19.86519930877516	0.75	26.199614893190745									-2	59.375	-2	62.25961538461539	-2	49.25961538461539			0.75	54.75	0.75	36.467171717171695	0.75	40.18145743145742																																																																																																																																
74	ou_	oui							1.6	70.20896224518518									-2	47.25961538461539																																																																																																																							-2	82													-2	74	-2	74
75	o_a	oia							1.75	71.95896224518518									-2	45.25961538461539																																																																					-2	78	-2	78																																													-2	84	-2	80													-2	72	-2	72
78	eiA	Eia	1.375	21.24019930877516	1.375	27.574614893190745									1.375	60.75	1.375	63.63461538461539	1.375	46.63461538461539			-2	52.75	-2	34.467171717171695	-2	38.18145743145742																																																													-2	76	-2	76																													-2	94	-2	94													-2	82	-2	78													-2	70	-2	70
80	Ai	ai	0.75	21.99019930877516	0.75	28.324614893190745									0.75	61.5	0.75	64.38461538461539	0.75	47.38461538461539							-2	36.18145743145742																																																																																																																													-2	68	-2	68
81	yi	ui	0.75	22.74019930877516	0.75	29.074614893190745									0.75	62.25	0.75	65.13461538461539	0.75	48.13461538461539							-2	34.18145743145742																																																																																																																													-2	66	-2	66
83	uoo	yoo	1.6666666666666667	24.40686597544183	1.6666666666666667	30.741281559857413									-2	60.25	-2	63.13461538461539	-2	46.13461538461539							1.6666666666666667	35.84812409812408																									-2	86	-2	84	-2	86	-2	84									-2	84	-2	84	-2	84	-2	84									-2	80	-2	80	-2	74	-2	74																																																																
84	u_o	uio							1.75	73.70896224518518									-2	44.13461538461539																																																																	-2	78	-2	78	-2	72	-2	72																																																													-2	64	-2	64
86	uEu	yey	0.75	25.15686597544183	0.75	31.491281559857413									-2	58.25	-2	61.13461538461539	-2	42.13461538461539			0.75	53.5	0.75	35.217171717171695	0.75	36.59812409812408																																																																																																																																
87	iOe	IoE	0.8	25.95686597544183	0.8	32.29128155985741							0.8	74.8	0.8	59.05	0.8	61.934615384615384	0.8	42.934615384615384	-2	88	-2	51.5	-2	33.217171717171695	-2	34.59812409812408																																																																																																																																
88	uuo	yyo	1.6666666666666667	27.623532642108497	1.6666666666666667	33.957948226524074									-2	57.05	-2	59.934615384615384	-2	40.934615384615384							1.6666666666666667	36.264790764790746																									-2	84	-2	82	-2	84	-2	82									-2	82	-2	82	-2	82	-2	82									-2	76	-2	76	-2	70	-2	70																																																																
90	oaa	OAA	1.0	28.623532642108497	1.0	34.957948226524074							-2	72.8	-2	55.05	-2	57.934615384615384	-2	38.934615384615384					1.0	34.217171717171695	1.0	37.264790764790746																																																																																																																																
91	iie	IiE	1.6363636363636365	30.259896278472134	1.6363636363636365	36.59431186288771											1.6363636363636365	59.57097902097902	1.6363636363636365	40.57097902097902	-2	86	-2	49.5	-2	32.217171717171695	-2	35.264790764790746																																																					-2	96	-2	96	-2	74	-2	74	-2	68	-2	68													-2	96	-2	96													-2	92	-2	92													-2	80	-2	76													-2	62	-2	62
95	Oiy	oiu	1.1428571428571428	31.402753421329276	1.1428571428571428	37.73716900574485							1.1428571428571428	73.94285714285714	1.1428571428571428	56.19285714285714	1.1428571428571428	60.71383616383616	1.1428571428571428	41.71383616383616					-2	30.217171717171695	-2	33.264790764790746																																																													-2	66	-2	66																																													-2	78	-2	74													-2	60	-2	60
96	o_o	oio							1.8	75.50896224518517									-2	39.71383616383616																																																																	-2	72	-2	72	-2	64	-2	64																																													-2	76	-2	72													-2	58	-2	58
97	uEo	yeo	1.4444444444444444	32.84719786577372	1.4444444444444444	39.181613450189296									-2	54.19285714285714	-2	58.71383616383616	-2	37.71383616383616			1.4444444444444444	50.94444444444444	1.4444444444444444	31.661616161616138	1.4444444444444444	34.70923520923519																											-2	80			-2	80									-2	80	-2	80	-2	80	-2	80									-2	70	-2	70	-2	62	-2	62																																																																
98	aou	Aou	1.6666666666666667	34.51386453244039	1.6666666666666667	40.84828011685596									-2	52.19285714285714	-2	56.71383616383616	-2	35.71383616383616							1.6666666666666667	36.37590187590185																									-2	82	-2	78	-2	82	-2	78									-2	78	-2	78	-2	78	-2	78									-2	68	-2	68	-2	60	-2	60																																																																
100	iAy	Iau	0.8888888888888888	35.40275342132927	0.8888888888888888	41.737169005744846									0.8888888888888888	53.08174603174603	0.8888888888888888	57.60272505272505	0.8888888888888888	36.60272505272505	-2	84	-2	48.94444444444444	-2	29.661616161616138	-2	34.37590187590185																																																																																																																																
101	Aiy	aiu	1.0	36.40275342132927	1.0	42.737169005744846									1.0	54.08174603174603	1.0	58.60272505272505	1.0	37.60272505272505							-2	32.37590187590185																																																													-2	58	-2	58																																																													-2	56	-2	56
104	uEu	yey	0.75	37.15275342132927	0.75	43.487169005744846									-2	52.08174603174603	-2	56.60272505272505	-2	35.60272505272505			0.75	49.69444444444444	0.75	30.411616161616138	0.75	33.12590187590185																																																																																																																																
105	aou	Aou	1.6666666666666667	38.81942008799594	1.6666666666666667	45.15383567241151									-2	50.08174603174603	-2	54.60272505272505	-2	33.60272505272505							1.6666666666666667	34.79256854256852																									-2	80	-2	76	-2	80	-2	76									-2	76	-2	76	-2	76	-2	76									-2	66	-2	66	-2	56	-2	56																																																																
107	OiA	oia	1.1428571428571428	39.96227723085308	1.1428571428571428	46.296692815268656							1.1428571428571428	75.08571428571427	1.1428571428571428	51.224603174603175	1.1428571428571428	55.745582195582195	1.1428571428571428	34.745582195582195					-2	28.411616161616138	-2	32.79256854256852																																																													-2	54	-2	54																																													-2	74	-2	70													-2	54	-2	54
108	oaE	OAe	0.8888888888888888	40.85116611974197	0.8888888888888888	47.18558170415754							-2	73.08571428571427	-2	49.224603174603175	-2	53.745582195582195	-2	32.745582195582195			0.8888888888888888	50.58333333333333	0.8888888888888888	29.300505050505027	0.8888888888888888	33.6814574314574																																																																																																																																
109	iyA	Iua	0.8888888888888888	41.740055008630854	0.8888888888888888	48.07447059304643									0.8888888888888888	50.11349206349206	0.8888888888888888	54.63447108447108	0.8888888888888888	33.63447108447108	-2	82	-2	48.58333333333333	-2	27.300505050505027	-2	31.681457431457403																																																																																																																																
110	ooE	OoE	1.7142857142857142	43.45434072291657	1.7142857142857142	49.78875630733214							-2	71.08571428571427	-2	48.11349206349206	-2	52.63447108447108	-2	31.63447108447108					1.7142857142857142	29.014790764790742	1.7142857142857142	33.39574314574312							-2	98	-2	96	-2	90	-2	96	-2	90							-2	98	-2	78	-2	74	-2	78	-2	74							-2	98	-2	74	-2	74	-2	74	-2	74							-2	94	-2	64	-2	64	-2	52	-2	52																																																																
111	iOi	Ioi	1.25	44.70434072291657	1.25	51.03875630733214							1.25	72.33571428571427	1.25	49.36349206349206	1.25	53.88447108447108	1.25	32.88447108447108	-2	80	-2	46.58333333333333	-2	27.014790764790742	-2	31.39574314574312																																																																															-2	94															-2	90													-2	72	-2	68													-2	52	-2	52
113	ou	Oy	1.0	45.70434072291657	1.0	52.03875630733214							-2	70.33571428571427	-2	47.36349206349206	-2	51.88447108447108	-2	30.88447108447108					1.0	28.014790764790742	1.0	32.39574314574312																																																																																																																																
115	oo	Oo	1.6666666666666667	47.371007389583234	1.6666666666666667	53.70542297399881							-2	68.33571428571427	-2	45.36349206349206	-2	49.88447108447108	-2	28.88447108447108					1.6666666666666667	29.68145743145741	1.6666666666666667	34.06240981240978									-2	94	-2	88	-2	94	-2	88									-2	76	-2	72	-2	76	-2	72									-2	72	-2	72	-2	72	-2	72									-2	62	-2	62	-2	50	-2	50																																																																
118	Aei	aEi	1.2857142857142858	48.65672167529752	1.2857142857142858	54.99113725971309									1.2857142857142858	46.649206349206345	1.2857142857142858	51.170185370185365	1.2857142857142858	30.170185370185365			-2	44.58333333333333	-2	27.68145743145741	-2	32.06240981240978																																																																																													-2	90	-2	88													-2	70	-2	66													-2	50	-2	50
119	aio	Aio	1.1666666666666667	49.82338834196418	1.1666666666666667	56.157803926379756									-2	44.649206349206345	-2	49.170185370185365	-2	28.170185370185365							1.1666666666666667	33.22907647907645																											-2	70			-2	70											-2	70			-2	70																																																																													1.1666666666666667	51.166666666666664	1.1666666666666667	51.166666666666664
124	oE_	oEi							1.75	77.25896224518517									-2	26.170185370185365																																																																																																					-2	88	-2	86													-2	68	-2	64													-2	49.166666666666664	-2	49.166666666666664
125	oou	Oou	1.6666666666666667	51.49005500863085	1.6666666666666667	57.82447059304642							-2	66.33571428571427	-2	42.649206349206345	-2	47.170185370185365	-2	24.170185370185365					1.6666666666666667	29.348124098124078	1.6666666666666667	34.89574314574311									-2	92	-2	86	-2	92	-2	86									-2	74	-2	68	-2	74	-2	68									-2	70	-2	68	-2	70	-2	68									-2	60	-2	60	-2	48	-2	48																																																																
129	iee	IEE	1.0	52.49005500863085	1.0	58.82447059304642											1.0	48.170185370185365	1.0	25.170185370185365	-2	78	-2	42.58333333333333	-2	27.348124098124078	-2	32.89574314574311																																																																																																																																
130	oau	OAy	1.0	53.49005500863085	1.0	59.82447059304642							-2	64.33571428571427	-2	40.649206349206345	-2	46.170185370185365	-2	23.170185370185365					1.0	28.348124098124078	1.0	33.89574314574311																																																																																																																																
133	yei	uEi	1.2857142857142858	54.77576929434513	1.2857142857142858	61.110184878760705									1.2857142857142858	41.93492063492063	1.2857142857142858	47.45589965589965	1.2857142857142858	24.45589965589965			-2	40.58333333333333	-2	26.348124098124078	-2	31.89574314574311																																																																																													-2	86	-2	84													-2	66	-2	62													-2	47.166666666666664	-2	47.166666666666664
134	aoE	AoE	1.7142857142857142	56.49005500863085	1.7142857142857142	62.82447059304642									-2	39.93492063492063	-2	45.45589965589965	-2	22.45589965589965							1.7142857142857142	33.61002886002883																							-2	96	-2	72	-2	66	-2	72	-2	66							-2	96	-2	68	-2	66	-2	68	-2	66							-2	92	-2	58	-2	58	-2	46	-2	46																																																																
139	iye	IuE	0.8888888888888888	57.37894389751973	0.8888888888888888	63.713359481935306									0.8888888888888888	40.823809523809516	0.8888888888888888	46.344788544788535	0.8888888888888888	23.34478854478854	-2	76	-2	38.58333333333333	-2	24.348124098124078	-2	31.610028860028827																																																																																																																																
143	aio	Aio	1.1666666666666667	58.5456105641864	1.1666666666666667	64.88002614860197									-2	38.823809523809516	-2	44.344788544788535	-2	21.34478854478854							1.1666666666666667	32.77669552669549																											-2	64			-2	64											-2	64			-2	64																																																																													1.1666666666666667	48.33333333333333	1.1666666666666667	48.33333333333333
145	iio	Iio	1.6	60.1456105641864	1.6	66.48002614860197													1.6	22.94478854478854	-2	74	-2	36.58333333333333	-2	22.348124098124078	-2	30.77669552669549																																																																													-2	94	-2	92													-2	84	-2	82													-2	64	-2	60													-2	46.33333333333333	-2	46.33333333333333
146	aoo	Aoo	1.6666666666666667	61.81227723085306	1.6666666666666667	68.14669281526864									-2	36.823809523809516	-2	42.344788544788535	-2	20.94478854478854							1.6666666666666667	32.443362193362155																									-2	70	-2	62	-2	70	-2	62									-2	66	-2	62	-2	66	-2	62									-2	56	-2	56	-2	44	-2	44																																																																
151	aio	Aio	1.1666666666666667	62.97894389751973	1.1666666666666667	69.31335948193531									-2	34.823809523809516	-2	40.344788544788535	-2	18.94478854478854							1.1666666666666667	33.61002886002882																											-2	60			-2	60											-2	60			-2	60																																																																													1.1666666666666667	47.49999999999999	1.1666666666666667	47.49999999999999
153	eui	Eui	0.8571428571428571	63.83608675466258	0.8571428571428571	70.17050233907817											0.8571428571428571	41.20193140193139	0.8571428571428571	19.801931401931398			-2	34.58333333333333	-2	20.348124098124078	-2	31.61002886002882																																													0.8571428571428571	66.85714285714286	0.8571428571428571	60.857142857142854													0.8571428571428571	44.857142857142854	0.8571428571428571	44.857142857142854																															-2	80															-2	58															-2	45.49999999999999
154	aoo	Aoo	1.6666666666666667	65.50275342132925	1.6666666666666667	71.83716900574484									-2	32.823809523809516	-2	39.20193140193139	-2	17.801931401931398							1.6666666666666667	33.276695526695484																									-2	68	-2	58	-2	68	-2	58									-2	64	-2	58	-2	64.85714285714286	-2	58.857142857142854									-2	54	-2	54	-2	42.857142857142854	-2	42.857142857142854																																																																
158	eia	Eia	1.2857142857142858	66.78846770704354	1.2857142857142858	73.12288329145913											1.2857142857142858	40.487645687645674	1.2857142857142858	19.087645687645683			-2	32.58333333333333	-2	18.348124098124078	-2	31.276695526695484																																															1.2857142857142858	60.14285714285714																																													-2	82	-2	78													-2	62	-2	56													-2	45.49999999999999	-2	43.49999999999999
165	iou	Iou	0.7272727272727273	67.51574043431627	0.7272727272727273	73.85015601873187													0.7272727272727273	19.81491841491841	-2	72	-2	30.58333333333333	-2	16.348124098124078	-2	29.276695526695484																																																									0.7272727272727273	54.72727272727273	0.7272727272727273	54.72727272727273	0.7272727272727273	43.58441558441558	0.7272727272727273	43.58441558441558																																																																
166	aoE	AoE	1.7142857142857142	69.23002614860198	1.7142857142857142	75.56444173301757									-2	30.823809523809516	-2	38.487645687645674	-2	17.81491841491841							1.7142857142857142	30.9909812409812																							-2	94	-2	66	-2	56	-2	66	-2	56							-2	94	-2	62	-2	56	-2	62.85714285714286	-2	58.14285714285714							-2	90	-2	52.72727272727273	-2	52.72727272727273	-2	41.58441558441558	-2	41.58441558441558																																																																
175	oEI	oEi			1.1666666666666667	76.73110839968425													-2	15.81491841491841	1.1666666666666667	73.16666666666667	1.1666666666666667	31.749999999999996	1.1666666666666667	17.514790764790746	1.1666666666666667	32.15764790764786																																																																																													-2	80	-2	76													-2	60	-2	54													-2	43.49999999999999	-2	41.49999999999999
195	eiu	Eiu	1.2857142857142858	70.51574043431627	1.2857142857142858	78.01682268539854											1.2857142857142858	39.77335997335996	1.2857142857142858	17.100632700632694			-2	29.749999999999996	-2	15.514790764790746	-2	30.157647907647863																																															1.2857142857142858	59.42857142857142																																													-2	78	-2	74													-2	58	-2	52													-2	41.49999999999999	-2	39.49999999999999
196	_io	Iio					1.7142857142857142	36.80705797470503	1.7142857142857142	78.97324795947088											-2	71.16666666666667	-2	27.749999999999996	-2	13.514790764790746	-2	28.157647907647863																																																																													-2	92	-2	90													-2	76	-2	72													-2	56	-2	50													-2	39.49999999999999	-2	37.49999999999999
198	ioi	Ioi	1.0666666666666667	71.58240710098293	1.0666666666666667	79.0834893520652													1.0666666666666667	18.16729936729936	-2	69.16666666666667	-2	25.749999999999996	-2	11.514790764790746	-2	26.157647907647863																																																									1.0666666666666667	53.7939393939394	1.0666666666666667	53.7939393939394	1.0666666666666667	42.65108225108225	1.0666666666666667	42.65108225108225															-2	88															-2	70															-2	48															-2	35.49999999999999
