trial num	generated	heard	Id(Bk)Syl1	now	Id(Bk)	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
12	Iaa	iaa	0.42857142857142855	30.226190476190474	0.42857142857142855	10.226190476190476							-1	100.11904761904762	0.42857142857142855	100.85714285714286	0.42857142857142855	99.85714285714286	0.42857142857142855	97.85714285714286	0.42857142857142855	102.10714285714286																																																													-1	96	-1	96																																																																
13	oio	Oio	1.1111111111111112	31.337301587301585	1.1111111111111112	11.337301587301587	-1	101.61904761904762	-1	100.11904761904762	-1	100.11904761904762	-1	99.11904761904762					1.1111111111111112	98.96825396825398	1.1111111111111112	103.21825396825398											-1	99			-1	99											-1	98			-1	98											-1	97			-1	96																																																													1.1111111111111112	100.11111111111111	1.1111111111111112	100.11111111111111													1.1111111111111112	100.11111111111111	1.1111111111111112	100.11111111111111
17	eAy	eau			1.0	12.337301587301587			1.0	101.11904761904762	1.0	101.11904761904762	1.0	100.11904761904762							-1	102.21825396825398																																													-1	96	-1	95													-1	95	-1	95																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	1.0000000000000036	32.33730158730159																																																																																																																																																		
18	Iou	iou	0.7142857142857143	33.051587301587304	0.7142857142857143	13.0515873015873							-1	99.11904761904762	0.7142857142857143	101.57142857142857	0.7142857142857143	100.57142857142857	0.7142857142857143	99.68253968253968	0.7142857142857143	102.93253968253968																																																									-1	97	-1	97	-1	94	-1	94																																																																
20	aEu	Aey	0.5	33.551587301587304	0.5	13.5515873015873			-1	100.11904761904762	-1	100.11904761904762	-1	98.11904761904762			0.5	101.07142857142857	0.5	100.18253968253968	0.5	103.43253968253968																																																																																																																																
21	uue	uuE			0.375	13.9265873015873					0.375	100.49404761904762	0.375	98.49404761904762			-1	100.07142857142857	-1	99.18253968253968	-1	102.43253968253968																																																																																																																									0.375	100.375	0.375	100.375	0.375	100.48611111111111	0.375	100.48611111111111
	a priori	Id(Bk)Syl1>>Id(Bk)	0.375	33.926587301587304																																																																																																																																																		
22	iOO	Ioo	0.5714285714285714	34.49801587301587	0.5714285714285714	14.498015873015872	0.5714285714285714	102.19047619047619	0.5714285714285714	100.69047619047619	0.5714285714285714	101.06547619047619	0.5714285714285714	99.06547619047619	-1	100.57142857142857	-1	99.07142857142857	-1	98.18253968253968	-1	101.43253968253968																																																																																																																																
23	oa	OA	0.8	35.29801587301587	0.8	15.298015873015872	-1	101.19047619047619	-1	99.69047619047619	-1	100.06547619047619	-1	98.06547619047619					0.8	98.98253968253968	0.8	102.23253968253968																																																																																																																																
24	eOA	Eoa	0.42857142857142855	35.7265873015873	0.42857142857142855	15.726587301587301	0.42857142857142855	101.61904761904762	0.42857142857142855	100.11904761904762	0.42857142857142855	100.49404761904762	0.42857142857142855	98.49404761904762			-1	98.07142857142857	-1	97.98253968253968	-1	101.23253968253968																																																																																																																																
25	eOe	eoE			2.1666666666666665	17.89325396825397	2.1666666666666665	103.78571428571429	2.1666666666666665	102.28571428571429	2.1666666666666665	102.66071428571429	2.1666666666666665	100.66071428571429			-1	97.07142857142857	-1	96.98253968253968	-1	100.23253968253968																																							-1	98	-1	97	-1	96	-1	95	-1	94							-1	98	-1	96	-1	96	-1	93	-1	93																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	2.1666666666666714	37.89325396825397																																																																																																																																																		
26	eue	EuE	0.23076923076923078	38.124023199023206	0.23076923076923078	18.1240231990232					0.23076923076923078	102.89148351648352	0.23076923076923078	100.89148351648352			-1	96.07142857142857	-1	95.98253968253968	-1	99.23253968253968																																													0.23076923076923078	95.23076923076923	0.23076923076923078	94.23076923076923													0.23076923076923078	93.23076923076923	0.23076923076923078	93.23076923076923																																																									0.23076923076923078	100.60576923076923	0.23076923076923078	100.60576923076923	0.23076923076923078	100.71688034188034	0.23076923076923078	100.71688034188034
27	Iuu	iyy	0.42857142857142855	38.55259462759464	0.42857142857142855	18.552594627594626			-1	101.28571428571429	-1	101.89148351648352	-1	99.89148351648352	0.42857142857142855	101.0	0.42857142857142855	96.5	0.42857142857142855	96.41111111111111	0.42857142857142855	99.66111111111111																																																																																																																																
30	oEa	OeA	0.6666666666666666	39.2192612942613	0.6666666666666666	19.219261294261294	-1	102.78571428571429	-1	100.28571428571429	-1	100.89148351648352	-1	98.89148351648352			0.6666666666666666	97.16666666666667	0.6666666666666666	97.07777777777778	0.6666666666666666	100.32777777777778																																																																																																																																
31	aou	Aou	3.75	42.9692612942613	3.75	22.969261294261294			-1	99.28571428571429	-1	99.89148351648352	-1	97.89148351648352							3.75	104.07777777777778																									-1	98	-1	97	-1	98	-1	97									-1	96	-1	95	-1	94.23076923076923	-1	93.23076923076923									-1	95	-1	95	-1	92.23076923076923	-1	92.23076923076923																																																																
34	eyi	eui			1.4	24.369261294261293			1.4	100.6857142857143	1.4	101.29148351648352	1.4	99.29148351648352							-1	103.07777777777778																																													-1	93.23076923076923	-1	92.23076923076923													-1	91.23076923076923	-1	91.23076923076923																																																													-1	99.71688034188034	-1	99.71688034188034
	a priori	Id(Bk)Syl1>>Id(Bk)	1.3999999999999915	44.36926129426129																																																																																																																																																		
35	AOe	AoE			3.0	27.369261294261293	3.0	105.78571428571429	3.0	103.6857142857143	3.0	104.29148351648352	3.0	102.29148351648352			-1	96.16666666666667	-1	96.07777777777778	-1	102.07777777777778																							-1	98	-1	97	-1	96	-1	97	-1	96							-1	97	-1	95	-1	94	-1	92.23076923076923	-1	91.23076923076923							-1	97	-1	94	-1	94	-1	90.23076923076923	-1	90.23076923076923																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	3.0	47.36926129426129																																																																																																																																																		
37	oIE	oiE			1.8333333333333333	29.202594627594625							-1	101.29148351648352	1.8333333333333333	102.83333333333333	1.8333333333333333	98.0	1.8333333333333333	97.91111111111111	1.8333333333333333	103.91111111111111																																																					-1	99	-1	96	-1	93	-1	93	-1	89.23076923076923	-1	89.23076923076923																																													-1	99.11111111111111	-1	99.11111111111111													-1	98.71688034188034	-1	98.71688034188034
	a priori	Id(Bk)Syl1>>Id(Bk)	1.8333333333333286	49.20259462759462																																																																																																																																																		
38	yiA	uia	0.8333333333333334	50.03592796092796	0.8333333333333334	30.035927960927957			0.8333333333333334	104.51904761904763	0.8333333333333334	105.12481684981685	0.8333333333333334	102.12481684981685							-1	102.91111111111111																																																													-1	88.23076923076923	-1	88.23076923076923																																																													-1	97.71688034188034	-1	97.71688034188034
40	auo	Ayo	3.75	53.78592796092796	3.75	33.78592796092796			-1	103.51904761904763	-1	104.12481684981685	-1	101.12481684981685							3.75	106.66111111111111																									-1	96	-1	95	-1	96	-1	95									-1	94	-1	93	-1	91.23076923076923	-1	90.23076923076923									-1	92	-1	92	-1	87.23076923076923	-1	87.23076923076923																																																																
41	aEI	aEi			1.1666666666666667	34.95259462759462							-1	100.12481684981685	1.1666666666666667	104.0	1.1666666666666667	99.16666666666667	1.1666666666666667	99.07777777777778	1.1666666666666667	107.82777777777778																																																																																													-1	99	-1	99													-1	98.11111111111111	-1	98.11111111111111													-1	96.71688034188034	-1	96.71688034188034
	a priori	Id(Bk)Syl1>>Id(Bk)	1.1666666666666643	54.95259462759462																																																																																																																																																		
42	eo	Eo	0.23076923076923078	55.183363858363855	0.23076923076923078	35.183363858363855					0.23076923076923078	104.35558608058608	0.23076923076923078	100.35558608058608			-1	98.16666666666667	-1	98.07777777777778	-1	106.82777777777778																																									0.23076923076923078	94.23076923076923	0.23076923076923078	93.23076923076923	0.23076923076923078	91.46153846153845	0.23076923076923078	90.46153846153845									0.23076923076923078	92.23076923076923	0.23076923076923078	92.23076923076923	0.23076923076923078	87.46153846153845	0.23076923076923078	87.46153846153845																																																																
43	eAe	eaE			2.2	37.38336385836386			2.2	105.71904761904763	2.2	106.55558608058608	2.2	102.55558608058608			-1	97.16666666666667	-1	97.07777777777778	-1	105.82777777777778																																							-1	96			-1	92.23076923076923	-1	90.46153846153845	-1	89.46153846153845							-1	95			-1	91.23076923076923	-1	86.46153846153845	-1	86.46153846153845																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	2.200000000000003	57.38336385836386																																																																																																																																																		
44	oIE	oiE			1.8333333333333333	39.21669719169719							-1	101.55558608058608	1.8333333333333333	105.83333333333333	1.8333333333333333	99.0	1.8333333333333333	98.91111111111111	1.8333333333333333	107.66111111111111																																																					-1	98	-1	94	-1	91.23076923076923	-1	90.23076923076923	-1	85.46153846153845	-1	85.46153846153845																																													-1	97.11111111111111	-1	97.11111111111111													-1	95.71688034188034	-1	95.71688034188034
	a priori	Id(Bk)Syl1>>Id(Bk)	1.8333333333333357	59.21669719169719																																																																																																																																																		
46	iiu	iiy			0.6	39.816697191697195			-1	104.71904761904763	-1	105.55558608058608	-1	100.55558608058608							0.6	108.2611111111111																																																													0.6	86.06153846153845	0.6	86.06153846153845																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.6000000000000014	59.816697191697195																																																																																																																																																		
47	OAA	oaa	0.2857142857142857	60.10241147741148	0.2857142857142857	40.10241147741148	0.2857142857142857	106.07142857142858	0.2857142857142857	105.00476190476192	0.2857142857142857	105.84130036630037	0.2857142857142857	100.84130036630037					-1	97.91111111111111	-1	107.2611111111111																																																																																																																																
48	yA	ua	0.16666666666666666	60.269078144078144	0.16666666666666666	40.269078144078144			0.16666666666666666	105.17142857142859	0.16666666666666666	106.00796703296704	0.16666666666666666	101.00796703296704							-1	106.2611111111111																																																																																																																																
50	ioi	Ioi	1.0	61.269078144078144	1.0	41.269078144078144							1.0	102.00796703296704	-1	104.83333333333333	-1	98.0	-1	96.91111111111111	-1	105.2611111111111																																																									1.0	92.23076923076923	1.0	91.23076923076923	1.0	87.06153846153845	1.0	87.06153846153845															-1	99															-1	98															-1	96.11111111111111															-1	94.71688034188034
51	ioo	Ioo	0.5	61.769078144078144	0.5	41.769078144078144							0.5	102.50796703296704	-1	103.83333333333333	-1	97.0	-1	95.91111111111111	-1	104.2611111111111																																																									0.5	92.73076923076923	0.5	91.73076923076923	0.5	87.56153846153845	0.5	87.56153846153845																																																																
52	oIo	Oio	2.0	63.769078144078144	2.0	43.769078144078144	-1	105.07142857142858	-1	104.17142857142859	-1	105.00796703296704	-1	101.50796703296704	2.0	105.83333333333333	2.0	99.0	2.0	97.91111111111111	2.0	106.2611111111111											-1	98			-1	98											-1	94			-1	94											-1	91.23076923076923			-1	88.46153846153845									-1	91.73076923076923	-1	90.73076923076923	-1	86.56153846153845	-1	86.56153846153845																																																																
54	oye	Oye	0.23529411764705882	64.00437226172521	0.23529411764705882	44.0043722617252	-1	104.07142857142858	-1	103.17142857142859	-1	104.00796703296704	-1	100.50796703296704					0.23529411764705882	98.14640522875817	0.23529411764705882	106.49640522875816																																																																																																					0.23529411764705882	100.23529411764706	0.23529411764705882	100.23529411764706	0.23529411764705882	100.23529411764706	0.23529411764705882	100.23529411764706	0.23529411764705882	97.34640522875817	0.23529411764705882	96.34640522875817					0.23529411764705882	100.23529411764706	0.23529411764705882	100.23529411764706	0.23529411764705882	100.84106334841628	0.23529411764705882	100.84106334841628	0.23529411764705882	95.9521744595274	0.23529411764705882	94.9521744595274
55	yAe	uaE	0.5	64.50437226172521	0.5	44.5043722617252			0.5	103.67142857142859	0.5	104.50796703296704	0.5	101.00796703296704			-1	98.0	-1	97.14640522875817	-1	105.49640522875816																																																																																																																																
56	eyi	eui			1.4	45.9043722617252			1.4	105.0714285714286	1.4	105.90796703296705	1.4	102.40796703296705							-1	104.49640522875816																																													-1	89.46153846153845	-1	87.46153846153845													-1	85.56153846153845	-1	85.56153846153845																																																													-1	94.9521744595274	-1	93.9521744595274
	a priori	Id(Bk)Syl1>>Id(Bk)	1.3999999999999915	65.9043722617252																																																																																																																																																		
58	eAO	Eao	0.42857142857142855	66.33294369029663	0.42857142857142855	46.33294369029663	0.42857142857142855	104.50000000000001	0.42857142857142855	105.50000000000003	0.42857142857142855	106.33653846153848	0.42857142857142855	102.83653846153848			-1	97.0	-1	96.14640522875817	-1	103.49640522875816																																																																																																																																
59	Eau	eAy	0.5	66.83294369029663	0.5	46.83294369029663			-1	104.50000000000003	-1	105.33653846153848	-1	101.83653846153848			0.5	97.5	0.5	96.64640522875817	0.5	103.99640522875816																																																																																																																																
60	aEi	Aei	0.25	67.08294369029663	0.25	47.08294369029663			-1	103.50000000000003	-1	104.33653846153848	-1	100.83653846153848			0.25	97.75	0.25	96.89640522875817	0.25	104.24640522875816																																																																																													0.25	99.25	0.25	98.25													0.25	97.59640522875817	0.25	96.59640522875817													0.25	95.2021744595274	0.25	94.2021744595274
64	ieA	IEa	0.6666666666666666	67.7496103569633	0.6666666666666666	47.749610356963295			0.6666666666666666	104.1666666666667	0.6666666666666666	105.00320512820515	0.6666666666666666	101.50320512820515	-1	104.83333333333333	-1	96.75	-1	95.89640522875817	-1	103.24640522875816																																																																																																																																
65	uaa	yAA	0.75	68.4996103569633	0.75	48.499610356963295			-1	103.1666666666667	-1	104.00320512820515	-1	100.50320512820515							0.75	103.99640522875816																																																																																																																																
66	aua	AyA	0.75	69.2496103569633	0.75	49.249610356963295			-1	102.1666666666667	-1	103.00320512820515	-1	99.50320512820515							0.75	104.74640522875816																																																																																																																																
68	Aoe	AoE			1.0	50.249610356963295					1.0	104.00320512820515	1.0	100.50320512820515			-1	95.75	-1	94.89640522875817	-1	103.74640522875816																							-1	97			-1	93			-1	93							-1	95			-1	90.23076923076923			-1	86.46153846153845							-1	93			-1	89.73076923076923			-1	84.56153846153845																																									1.0	101.23529411764706	1.0	101.23529411764706	1.0	98.59640522875817	1.0	97.59640522875817									1.0	101.84106334841628	1.0	101.84106334841628	1.0	96.2021744595274	1.0	95.2021744595274
	a priori	Id(Bk)Syl1>>Id(Bk)	1.0	70.2496103569633																																																																																																																																																		
69	aoa	Aoa	3.75	73.9996103569633	3.75	53.999610356963295			-1	101.1666666666667	-1	103.00320512820515	-1	99.50320512820515							3.75	107.49640522875816																									-1	95	-1	92	-1	95	-1	92									-1	93.23076923076923	-1	89.23076923076923	-1	88.46153846153845	-1	85.46153846153845									-1	90.73076923076923	-1	88.73076923076923	-1	84.56153846153845	-1	83.56153846153845																																																																
70	OOi	ooi	0.8571428571428571	74.85675321410616	0.8571428571428571	54.85675321410615	0.8571428571428571	105.35714285714288	0.8571428571428571	102.02380952380956	0.8571428571428571	103.86034798534801	0.8571428571428571	100.36034798534801					-1	93.89640522875817	-1	106.49640522875816																																																																																																													-1	97.59640522875817	-1	96.59640522875817													-1	95.2021744595274	-1	94.2021744595274
72	iAy	Iau	0.6666666666666666	75.52341988077283	0.6666666666666666	55.52341988077281			0.6666666666666666	102.69047619047623	0.6666666666666666	104.52701465201469	0.6666666666666666	101.02701465201469	-1	103.83333333333333	-1	94.75	-1	92.89640522875817	-1	105.49640522875816																																																																																																																																
73	ooy	Oou	1.0625	76.58591988077283	1.0625	56.58591988077281	-1	104.35714285714288											1.0625	93.95890522875817											-1	99	-1	97	-1	99	-1	97									-1	94	-1	91	-1	94	-1	91									-1	92.23076923076923	-1	88.23076923076923	-1	87.46153846153845	-1	84.46153846153845									-1	89.73076923076923	-1	87.73076923076923	-1	83.56153846153845	-1	82.56153846153845																																					1.0625	101.29779411764706	1.0625	101.29779411764706	1.0625	102.29779411764706	1.0625	102.29779411764706	1.0625	98.65890522875817	1.0625	97.65890522875817					1.0625	101.29779411764706	1.0625	101.29779411764706	1.0625	102.90356334841628	1.0625	102.90356334841628	1.0625	96.2646744595274	1.0625	95.2646744595274
74	iA	ia			0.6	57.185919880772815			0.6	103.29047619047623	0.6	105.12701465201468	0.6	101.62701465201468							-1	104.49640522875816																																																													-1	82.56153846153845	-1	81.56153846153845																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5999999999999801	77.18591988077281																																																																																																																																																		
75	iEa	IEa	0.4	77.58591988077282	0.4	57.58591988077281							0.4	102.02701465201469	-1	102.83333333333333	-1	93.75	-1	92.95890522875817	-1	103.49640522875816																																																					0.4	98.4	0.4	93.4	0.4	90.13076923076923	0.4	88.13076923076923	0.4	82.96153846153845	0.4	81.96153846153845																																																																
77	EEu	eeu	1.0	78.58591988077282	1.0	58.58591988077281					-1	104.12701465201468	-1	101.02701465201469			1.0	94.75	1.0	93.95890522875817	1.0	104.49640522875816																																													-1	86.46153846153845	-1	83.46153846153845													-1	81.96153846153845	-1	80.96153846153845																																																																
79	iaE	IaE	0.5	79.08591988077282	0.5	59.08591988077281							0.5	101.52701465201469	-1	101.83333333333333	-1	93.75	-1	92.95890522875817	-1	103.49640522875816																																																							0.5	93.9			0.5	88.63076923076923	0.5	82.46153846153845	0.5	81.46153846153845																																																																
80	uaI	uai			0.5	59.58591988077281							-1	100.52701465201469	0.5	102.33333333333333	0.5	94.25	0.5	93.45890522875817	0.5	103.99640522875816																																																																																																																													-1	95.2646744595274	-1	94.2646744595274
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	79.58591988077282																																																																																																																																																		
81	auo	Ayo	3.75	83.33591988077282	3.75	63.33591988077281			-1	102.29047619047623	-1	103.12701465201468	-1	99.52701465201469							3.75	107.74640522875816																									-1	93	-1	90	-1	93	-1	90									-1	91.23076923076923	-1	87.23076923076923	-1	85.46153846153845	-1	82.46153846153845									-1	89.13076923076923	-1	87.63076923076923	-1	81.46153846153845	-1	80.46153846153845																																																																
83	yOi	yoi			3.0	66.33591988077282	3.0	107.35714285714288	3.0	105.29047619047623	3.0	106.12701465201468	3.0	102.52701465201469					-1	92.45890522875817	-1	106.74640522875816																									-1	92	-1	89	-1	92	-1	89									-1	90.23076923076923	-1	86.23076923076923	-1	84.46153846153845	-1	81.46153846153845									-1	88.13076923076923	-1	86.63076923076923	-1	80.46153846153845	-1	79.46153846153845																																													-1	97.65890522875817	-1	96.65890522875817													-1	94.2646744595274	-1	93.2646744595274
	a priori	Id(Bk)Syl1>>Id(Bk)	3.0	86.33591988077282																																																																																																																																																		
85	eA	Ea	0.5	86.83591988077282	0.5	66.83591988077282			0.5	105.79047619047623	0.5	106.62701465201468	0.5	103.02701465201469			-1	93.25	-1	91.45890522875817	-1	105.74640522875816																																																																																																																																
86	aou	Aou	3.75	90.58591988077282	3.75	70.58591988077282			-1	104.79047619047623	-1	105.62701465201468	-1	102.02701465201469							3.75	109.49640522875816																									-1	91	-1	88	-1	91	-1	88									-1	89.23076923076923	-1	85.23076923076923	-1	83.46153846153845	-1	80.46153846153845									-1	87.13076923076923	-1	85.63076923076923	-1	79.46153846153845	-1	78.46153846153845																																																																
87	uiE	yie	0.21428571428571427	90.80020559505853	0.21428571428571427	70.80020559505853			-1	103.79047619047623	-1	104.62701465201468	-1	101.02701465201469			0.21428571428571427	93.46428571428571	0.21428571428571427	91.67319094304388	0.21428571428571427	109.71069094304387																																																					0.21428571428571427	98.61428571428571	0.21428571428571427	94.11428571428571	0.21428571428571427	87.34505494505494	0.21428571428571427	85.84505494505494	0.21428571428571427	79.67582417582416	0.21428571428571427	78.67582417582416																																																													0.21428571428571427	94.4789601738131	0.21428571428571427	93.4789601738131
88	iye	IuE	0.6666666666666666	91.4668722617252	0.6666666666666666	71.4668722617252			0.6666666666666666	104.4571428571429	0.6666666666666666	105.29368131868135	0.6666666666666666	101.69368131868136	-1	101.33333333333333	-1	92.46428571428571	-1	90.67319094304388	-1	108.71069094304387																																																																																																																																
89	iy	iu			0.6	72.0668722617252			0.6	105.05714285714289	0.6	105.89368131868135	0.6	102.29368131868135							-1	107.71069094304387																																																													-1	78.67582417582416	-1	77.67582417582416																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5999999999999943	92.0668722617252																																																																																																																																																		
90	iio	Iio	3.0	95.0668722617252	3.0	75.0668722617252							3.0	105.29368131868135	-1	100.33333333333333	-1	91.46428571428571	-1	89.67319094304388	-1	106.71069094304387																																																																													-1	99	-1	98													-1	98.25	-1	97.25													-1	96.65890522875817	-1	95.65890522875817													-1	93.4789601738131	-1	92.4789601738131
91	aa	AA	0.75	95.8168722617252	0.75	75.8168722617252			-1	104.05714285714289	-1	104.89368131868135	-1	104.29368131868135							0.75	107.46069094304387																																																																																																																																
93	au	Ay	0.75	96.5668722617252	0.75	76.5668722617252			-1	103.05714285714289	-1	103.89368131868135	-1	103.29368131868135							0.75	108.21069094304387																																																																																																																																
96	oai	OAi	0.5	97.0668722617252	0.5	77.0668722617252	-1	106.35714285714288	-1	102.05714285714289	-1	102.89368131868135	-1	102.29368131868135					0.5	90.17319094304388	0.5	108.71069094304387																																																																																																															0.5	96.15890522875817													0.5	93.9789601738131	0.5	92.9789601738131
97	OOe	ooE	0.42857142857142855	97.49544369029663	0.42857142857142855	77.49544369029663	0.42857142857142855	106.7857142857143	0.42857142857142855	102.48571428571432	0.42857142857142855	103.32225274725278	0.42857142857142855	102.72225274725278			-1	90.46428571428571	-1	89.17319094304388	-1	107.71069094304387																																																																																																																																
98	OOe	OoE			3.8333333333333335	81.32877702362995	3.8333333333333335	110.61904761904763	3.8333333333333335	106.31904761904765	3.8333333333333335	107.1555860805861	3.8333333333333335	106.55558608058611			-1	89.46428571428571	-1	88.17319094304388	-1	106.71069094304387							-1	99	-1	98	-1	96	-1	98	-1	96							-1	96	-1	90	-1	87	-1	90	-1	87							-1	94	-1	88.23076923076923	-1	84.23076923076923	-1	82.46153846153845	-1	79.46153846153845							-1	93.11428571428571	-1	86.34505494505494	-1	84.84505494505494	-1	77.67582417582416	-1	76.67582417582416																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	3.8333333333333286	101.32877702362995																																																																																																																																																		
99	yoA	yoa			0.23529411764705882	81.56407114127701			0.23529411764705882	106.55434173669471	0.23529411764705882	107.39088019823316	0.23529411764705882	106.79088019823317							-1	105.71069094304387																															-1	86															-1	78.46153846153845															-1	75.67582417582416																																					0.23529411764705882	101.53308823529412	0.23529411764705882	101.53308823529412	0.23529411764705882	102.53308823529412	0.23529411764705882	102.53308823529412	0.23529411764705882	96.89419934640523	0.23529411764705882	96.39419934640523					0.23529411764705882	101.53308823529412	0.23529411764705882	101.53308823529412	0.23529411764705882	103.13885746606334	0.23529411764705882	103.13885746606334	0.23529411764705882	94.21425429146016	0.23529411764705882	93.21425429146016
	a priori	Id(Bk)Syl1>>Id(Bk)	0.235294117647058	101.56407114127701																																																																																																																																																		
101	uoE	yoE	4.5	106.06407114127701	4.5	86.06407114127701			-1	105.55434173669471	-1	106.39088019823316	-1	105.79088019823317							4.5	110.21069094304387																							-1	95	-1	89	-1	86	-1	89	-1	85							-1	93	-1	87.23076923076923	-1	83.23076923076923	-1	81.46153846153845	-1	77.46153846153845							-1	92.11428571428571	-1	85.34505494505494	-1	83.84505494505494	-1	76.67582417582416	-1	74.67582417582416																																																																
