trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
11	u__	yii	2	8	2	10			2	22					-2	94	-2	94	-2	92							2	90																																																																																																																																
12	u__	uua							2	24																	-2	88																																																																																																																																
13	_a_	oai					2	10	2	26									-2	90					-2	86	-2	86																																																																																																															-2	96													-2	96	-2	96
14	u__	uii							2	28									-2	88																																																																																																																																					-2	94	-2	94
15	__u	Oyy			2	12	2	12	2	30			-2	96	-2	92	-2	92	-2	86							2	88																																																																																																																																
16	a__	aEu							2	32													-2	94	-2	84	-2	86																																																																																																																																
17	_u_	Oyo			2	14	2	14	2	34			-2	94	-2	90	-2	90	-2	84					-2	82													-2	98			-2	98									-2	94	-2	94	-2	94	-2	94									-2	94	-2	94	-2	94	-2	94									-2	94	-2	94	-2	94	-2	94																																																																
18	_i_	Eii					2	16	2	36									-2	82			-2	92	-2	80	-2	84																																																																																													-2	98	-2	98													-2	96	-2	94													-2	92	-2	92
19	u__	uau							2	38																	-2	82																																																																																																																																
20	_u_	Euo					2	18	2	40													-2	90	-2	78	-2	80																																																																																																																																
21	u__	yee	2	10	2	16			2	42					-2	88	-2	88	-2	80							2	82																																																																																																																																
22	a__	AoE	2	12	2	18			2	44					-2	86	-2	86	-2	78			-2	88	-2	76	-2	80																							-2	98	-2	92	-2	92	-2	92	-2	92							-2	98	-2	92	-2	92	-2	92	-2	92							-2	98	-2	92	-2	92	-2	92	-2	92																																																																
23	a__	aEu							2	46													-2	86	-2	74	-2	78																																																																																																																																
24	i__	Iaa	2	14	2	20			2	48									2	80	-2	96	-2	84	-2	72	-2	76																																																																																																																																
25	_i_	EiE					2	20	2	50													-2	82	-2	70	-2	74																																																					-2	98	-2	96	-2	90	-2	90	-2	90	-2	90																													-2	96	-2	96													-2	94	-2	92													-2	90	-2	90
26	_u_	Iui					2	22	2	52									-2	78	-2	94	-2	80	-2	68	-2	72																																																																															-2	98															-2	94															-2	90													-2	88	-2	88
27	__a	OAA			2	22	2	24	2	54			-2	92	-2	84	-2	84	-2	76							2	74																																																																																																																																
28	__a	ooa					2	26	2	56															-2	66	-2	72																																																																																																																																
29	u_	ui							2	58									-2	74																																																																																																																																					-2	86	-2	86
30	u__	uio							2	60									-2	72					-2	64	-2	70																																																									-2	88	-2	88	-2	88	-2	88																																																													-2	84	-2	84
31	u__	yAi	2	16	2	24			2	62					-2	82	-2	82	-2	70							2	72																																																																																																																																
32	_i_	uiE					2	28	2	64													-2	78	-2	62	-2	70																																																					-2	96	-2	94	-2	86	-2	86	-2	86	-2	86																																																													-2	82	-2	82
33	a__	Ayi	2	18	2	26			2	66					-2	80	-2	80	-2	68							2	72																																																																																																																																
34	_u_	Eua					2	30	2	68													-2	76	-2	60	-2	70																																																																																																																																
35	u__	yyo	2	20	2	28			2	70					-2	78	-2	78	-2	66					-2	58																											-2	90	-2	90	-2	90	-2	90									-2	90	-2	90	-2	90	-2	90									-2	84	-2	84	-2	84	-2	84																																																																
36	_au	Iau					2	32	2	72											-2	92	-2	74	-2	56	-2	68																																																																																																																																
38	oa	OA	2	22	2	30							-2	90	-2	76	-2	76	-2	64					2	58	2	70																																																																																																																																
39	_o_	Ioo					2	34	2	74											-2	90	-2	72	-2	56	-2	68																																																																																																																																
41	uuu	yyy	2	24	2	32									-2	74	-2	74	-2	62							2	70																																																																																																																																
42	o_u	Oiy	2	26	2	34			2	76			-2	88	-2	72	-2	72	-2	60					2	58	2	72																																																																																																																																
44	yi	ui	2	28	2	36									2	74	2	74	2	62							-2	70																																																																																																																													-2	80	-2	80
46	auu	Ayy	2	30	2	38									-2	72	-2	72	-2	60							2	72																																																																																																																																
48	oa_	OAi	2	32	2	40			2	78			-2	86	-2	70	-2	70	-2	58					2	60	2	74																																																																																																																																
49	iiA	Iia	2	34	2	42									2	72	2	72	2	60	-2	88	-2	70	-2	58	-2	72																																																													-2	82	-2	82													-2	98	-2	96													-2	94	-2	92													-2	92	-2	88													-2	78	-2	78
50	Aei	aEi	2	36	2	44									2	74	2	74	2	62			-2	68	-2	56	-2	70																																																																																													-2	92	-2	90													-2	90	-2	86													-2	76	-2	76
51	oaE	OAe	2	38	2	46							-2	84	-2	72	-2	72	-2	60			2	70	2	58	2	72																																																																																																																																
53	auo	Ayo	2	40	2	48									-2	70	-2	70	-2	58							2	74																									-2	88	-2	88	-2	88	-2	88									-2	88	-2	88	-2	88	-2	88									-2	82	-2	82	-2	80	-2	80																																																																
55	_iA	oia			2	50	2	36	2	80					2	72	2	72	2	60					-2	56	-2	72																																																													-2	78	-2	78																																													-2	88	-2	84													-2	74	-2	74
56	iei	IEi	2	42	2	52											2	74	2	62	-2	86	-2	68	-2	54	-2	70																																																																															-2	94													-2	90	-2	88													-2	86	-2	82													-2	72	-2	72
57	iyy	Iuu	2	44	2	54									2	74	2	76	2	64	-2	84	-2	66	-2	52	-2	68																																																																																																																																
58	ii	Ii	2	46	2	56													2	66	-2	82	-2	64	-2	50	-2	66																																																																													-2	96	-2	92													-2	88	-2	86													-2	84	-2	80													-2	70	-2	70
59	uui	yyi	2	48	2	58									-2	72	-2	74	-2	64							2	68																																																																																																																													2	72	2	72
61	uoo	yoo	2	50	2	60									-2	70	-2	72	-2	62							2	70																									-2	86	-2	86	-2	86	-2	86									-2	86	-2	86	-2	86	-2	86									-2	80	-2	80	-2	76	-2	76																																																																
62	oE_	Oei	2	52	2	62			2	82			-2	82	-2	68	-2	70	-2	60			2	66	2	52	2	72																																																																																																																																
63	iyA	Iua	2	54	2	64									2	70	2	72	2	62	-2	80	-2	64	-2	50	-2	70																																																																																																																																
64	AAi	aai	2	56	2	66									2	72	2	74	2	64							-2	68																																																																																																																													-2	70	-2	70
65	AiA	aia	2	58	2	68									2	74	2	76	2	66							-2	66																																																													-2	74	-2	74																																																													-2	68	-2	68
68	oII	oii			2	70													-2	64	2	82	2	66	2	52	2	68																																																																																																													-2	82	-2	78													-2	66	-2	66
70	o_o	Oio	2	60	2	72			2	84			-2	80	-2	72	-2	74	-2	62					2	54	2	70											-2	96			-2	96											-2	84			-2	84											-2	84			-2	84									-2	78	-2	78	-2	72	-2	72																																																																
73	oui	Oyi	2	62	2	74							-2	78	-2	70	-2	72	-2	60					2	56	2	72																																																																																																															2	80													2	68	2	68
74	aaa	AAA	2	64	2	76									-2	68	-2	70	-2	58							2	74																																																																																																																																
75	aoo	Aoo	2	66	2	78									-2	66	-2	68	-2	56							2	76																									-2	84	-2	82	-2	84	-2	82									-2	84	-2	82	-2	84	-2	82									-2	76	-2	76	-2	70	-2	70																																																																
76	ia	Ia	2	68	2	80													2	58	-2	80	-2	64	-2	54	-2	74																																																													2	72	2	72																																																																
83	oIE	oiE			2	82													-2	56	2	82	2	66	2	56	2	76																																																					-2	94	-2	92	-2	74	-2	74	-2	70	-2	70																																													-2	80	-2	78													-2	66	-2	66
95	AOi	aoi	2	70	2	84							2	80	2	68	2	70	2	58					-2	54	-2	74																																																																																																													-2	78	-2	76													-2	64	-2	64
97	AAO	AAo			2	86							2	82	2	70	2	72	2	60					-2	52	-2	72																									-2	82	-2	80	-2	82	-2	80									-2	82	-2	80	-2	82	-2	80									-2	72	-2	72	-2	68	-2	68																																																																
108	_oo	Aoo					2	38	2	86					-2	68	-2	70	-2	58																																	-2	80	-2	78	-2	80	-2	78									-2	80	-2	78	-2	80	-2	78									-2	70	-2	70	-2	66	-2	66																																																																
113	_ai	Iai					2	40	2	88											-2	80	-2	64	-2	50	-2	70																																																																															-2	90															-2	84															-2	74															-2	62
114	ouo	Oyo	2	72	2	88							-2	80	-2	66	-2	68	-2	56					2	52	2	72											-2	94			-2	94									-2	78	-2	76	-2	78	-2	76									-2	78	-2	76	-2	78	-2	76									-2	68	-2	68	-2	64	-2	64																																																																
123	ei	Ei	2	74	2	90											2	70	2	58			-2	62	-2	50	-2	70																																																																																													-2	86	-2	82													-2	76	-2	72													-2	62	-2	60
126	ooi	Ooi	2	76	2	92							-2	78	-2	64	-2	68	-2	56					2	52	2	72									-2	98	-2	92	-2	98	-2	92									-2	76	-2	74	-2	76	-2	74									-2	76	-2	74	-2	76	-2	74									-2	66	-2	66	-2	62	-2	62																																															2	74															2	62
131	_ai	Iai					2	42	2	90											-2	78	-2	60	-2	50	-2	70																																																																															-2	88															-2	80															-2	72															-2	60
132	_ai	Iai					2	44	2	92											-2	76	-2	58	-2	48	-2	68																																																																															-2	86															-2	78															-2	70															-2	58
134	_o	Oo					2	46	2	94			-2	76	-2	62	-2	66	-2	54																	-2	96	-2	90	-2	96	-2	90									-2	74	-2	72	-2	74	-2	72									-2	74	-2	72	-2	74	-2	72									-2	64	-2	64	-2	60	-2	60																																																																
148	ii	Ii	2	78	2	94													2	56	-2	74	-2	56	-2	46	-2	66																																																																													-2	94	-2	84													-2	84	-2	76													-2	74	-2	68													-2	60	-2	56
194	_oE	OoE					2	48	2	96			-2	74	-2	60	-2	64	-2	54															-2	98	-2	94	-2	88	-2	94	-2	88							-2	96	-2	72	-2	70	-2	72	-2	70							-2	96	-2	72	-2	70	-2	72	-2	70							-2	90	-2	62	-2	62	-2	58	-2	58																																																																
202	oou	Oou	2	80	2	96							-2	72	-2	58	-2	62	-2	52					2	48	2	68									-2	92	-2	86	-2	92	-2	86									-2	70	-2	68	-2	70	-2	68									-2	70	-2	68	-2	70	-2	68									-2	60	-2	60	-2	56	-2	56																																																																
242	_oE	AoE					2	50	2	98					-2	56	-2	60	-2	50																															-2	94	-2	68	-2	66	-2	68	-2	66							-2	94	-2	68	-2	66	-2	68	-2	66							-2	88	-2	58	-2	58	-2	54	-2	54																																																																
250	oou	Oou	2	82	2	98							-2	70	-2	54	-2	58	-2	48					2	50	2	70									-2	90	-2	84	-2	90	-2	84									-2	66	-2	64	-2	66	-2	64									-2	66	-2	64	-2	66	-2	64									-2	56	-2	56	-2	52	-2	52																																																																
270	_oE	OoE					2	52	2	100			-2	68	-2	52	-2	56	-2	46															-2	96	-2	88	-2	82	-2	88	-2	82							-2	92	-2	64	-2	62	-2	64	-2	62							-2	92	-2	64	-2	62	-2	64	-2	62							-2	86	-2	54	-2	54	-2	50	-2	50																																																																
580	ooE	OoE	2	84	2	100							-2	66	-2	50	-2	54	-2	44					2	52	2	72							-2	94	-2	86	-2	80	-2	86	-2	80							-2	90	-2	62	-2	60	-2	62	-2	60							-2	90	-2	62	-2	60	-2	62	-2	60							-2	84	-2	52	-2	52	-2	48	-2	48																																																																
1045	aIE	aiE			0.2	100.2													-0.2	43.8	0.2	74.2	0.2	56.2	0.2	52.2	0.2	72.2																																																					-0.2	93.8	-0.2	83.8	-0.2	51.8	-0.2	51.8	-0.2	47.8	-0.2	47.8																																																													-0.2	59.8	-0.2	55.8
1423	ai_	aiE							0.2	100.2													-0.2	56.0	-0.2	52.0	-0.2	72.0																																																					-0.2	93.6	-0.2	83.6	-0.2	51.599999999999994	-0.2	51.599999999999994	-0.2	47.599999999999994	-0.2	47.599999999999994																																																																
2714	_io	Iio					0.02	52.02	0.02	100.22											-0.02	74.18	-0.02	55.98	-0.02	51.98	-0.02	71.98																																																																													-0.02	93.98	-0.02	83.98													-0.02	83.98	-0.02	75.98													-0.02	73.98	-0.02	67.98													-0.02	59.779999999999994	-0.02	55.779999999999994
2987	EIE	EiE			0.02	100.22													-0.02	43.779999999999994	0.02	74.2	0.02	56.0	0.02	52.0	0.02	72.0																																																					-0.02	93.58	-0.02	83.58	-0.02	51.57999999999999	-0.02	51.57999999999999	-0.02	47.57999999999999	-0.02	47.57999999999999																													-0.02	83.96000000000001	-0.02	75.96000000000001													-0.02	73.96000000000001	-0.02	67.96000000000001													-0.02	59.75999999999999	-0.02	55.75999999999999
3212	EIE	EiE			0.002	100.222													-0.002	43.77799999999999	0.002	74.202	0.002	56.002	0.002	52.002	0.002	72.002																																																					-0.002	93.578	-0.002	83.578	-0.002	51.57799999999999	-0.002	51.57799999999999	-0.002	47.57799999999999	-0.002	47.57799999999999																													-0.002	83.95800000000001	-0.002	75.95800000000001													-0.002	73.95800000000001	-0.002	67.95800000000001													-0.002	59.75799999999999	-0.002	55.75799999999999
3381	IIo	Iio			0.002	100.22399999999999													-0.002	43.77599999999999	0.002	74.204	0.002	56.004000000000005	0.002	52.004000000000005	0.002	72.00399999999999																																																									-0.002	51.575999999999986	-0.002	51.575999999999986	-0.002	47.575999999999986	-0.002	47.575999999999986													-0.002	93.97800000000001	-0.002	83.97800000000001													-0.002	83.95600000000002	-0.002	75.95600000000002													-0.002	73.95600000000002	-0.002	67.95600000000002													-0.002	59.755999999999986	-0.002	55.755999999999986
TOTAL				84		100.22399999999999		52.02		100.22		104		66		50		54		43.77599999999999		74.204		56.004000000000005		52.004000000000005		72.00399999999999		100		100		100		94		86		80		86		80		100		100		100		90		62		60		62		60		100		100		100		90		62		60		62		60		100		100		93.578		83.578		51.575999999999986		51.575999999999986		47.575999999999986		47.575999999999986		100		100		100		100		100		100		93.97800000000001		83.97800000000001		100		100		100		100		100		100		83.95600000000002		75.95600000000002		100		100		100		100		100		100		73.95600000000002		67.95600000000002		100		100		100		100		100		100		59.755999999999986		55.755999999999986
