trialnum	Generated	Heard	IdBkSyl1	now	IdBk	now	star_F1	now	star_F3	now	star_F4	now	star_F5	now	star_B1	now	star_B2	now	star_B3	now	star_B5	now	star_F1_B1	now	star_F1..._B1	now	star_F1_B2	now	star_F1..._B2	now	star_F1_B3	now	star_F1..._B3	now	star_F1_B5	now	star_F1..._B5	now	star_F3_B1	now	star_F3..._B1	now	star_F3_B2	now	star_F3..._B2	now	star_F3_B3	now	star_F3..._B3	now	star_F3_B5	now	star_F3..._B5	now	star_F4_B1	now	star_F4..._B1	now	star_F4_B2	now	star_F4..._B2	now	star_F4_B3	now	star_F4..._B3	now	star_F4_B5	now	star_F4..._B5	now	star_F5_B1	now	star_F5..._B1	now	star_F5_B2	now	star_F5..._B2	now	star_F5_B3	now	star_F5..._B3	now	star_F5_B5	now	star_F5..._B5	now	star__B1F1	now	star__B1...F1	now	star__B1F3	now	star__B1...F3	now	star__B1F4	now	star__B1...F4	now	star__B1F5	now	star__B1...F5	now	star__B2F1	now	star__B2...F1	now	star__B2F3	now	star__B2...F3	now	star__B2F4	now	star__B2...F4	now	star__B2F5	now	star__B2...F5	now	star__B3F1	now	star__B3...F1	now	star__B3F3	now	star__B3...F3	now	star__B3F4	now	star__B3...F4	now	star__B3F5	now	star__B3...F5	now	star__B5F1	now	star__B5...F1	now	star__B5F3	now	star__B5...F3	now	star__B5F4	now	star__B5...F4	now	star__B5F5	now	star__B5...F5	now
408	Apriori	IdBkSyl1>>IdBk	0.17391304347825098	139.4280458671763																																																																																																																																																		
1223	auO	auo			0.02857142857142857	119.45661729574773	0.02857142857142857	114.87619047619047	0.02857142857142857	126.98730158730159	0.02857142857142857	112.32063492063492	0.02857142857142857	108.32063492063492					-0.2	119.43598237511281	-0.2	112.93598237511281																																																																																																																	0.02857142857142857	100.16190476190476	0.02857142857142857	100.16190476190476	0.02857142857142857	100.60634920634921	0.02857142857142857	100.60634920634921	0.02857142857142857	81.22173382173382	0.02857142857142857	79.22173382173382	0.02857142857142857	77.5067579763232	0.02857142857142857	90.93532940489462
1223	Apriori	IdBkSyl1>>IdBk	0.028571428571410706	139.45661729574772																																																																																																																																																		
2396	eOO	eoo			0.03333333333333333	119.48995062908106	0.03333333333333333	114.9095238095238	0.03333333333333333	127.02063492063492	0.03333333333333333	112.35396825396825	0.03333333333333333	108.35396825396825					-0.02	119.41598237511282	-0.02	112.91598237511282																																									-0.02	84.5944927536232	-0.02	80.9021850613155	-0.02	78.49449275362319	-0.02	67.06885172798216									-0.02	76.5944927536232	-0.02	76.9021850613155	-0.02	59.66115942028984	-0.02	54.235518394648814																																																																
2396	Apriori	IdBkSyl1>>IdBk	0.03333333333335986	139.48995062908108																																																																																																																																																		
2626	oOa	ooa			0.0013333333333333333	119.4912839624144	0.0013333333333333333	114.91085714285714	0.0013333333333333333	127.02196825396825	0.0013333333333333333	112.35530158730158	0.0013333333333333333	108.35530158730158					-0.02	119.39598237511282	-0.02	112.89598237511282													0.0013333333333333333	96.33466666666666	0.0013333333333333333	88.33466666666666													0.0013333333333333333	87.00857971014493	0.0013333333333333333	71.00857971014493													0.0013333333333333333	78.49582608695653	0.0013333333333333333	67.0701850613155													0.0013333333333333333	59.66249275362318	0.0013333333333333333	54.23685172798215																																	0.0013333333333333333	100.13466666666667	0.0013333333333333333	100.13466666666667	0.0013333333333333333	100.13466666666667	0.0013333333333333333	100.13466666666667	0.0013333333333333333	98.75005128205129	0.0013333333333333333	90.75005128205129	0.0013333333333333333	94.47951988108511	0.0013333333333333333	97.90809130965653	0.0013333333333333333	100.1632380952381	0.0013333333333333333	100.1632380952381	0.0013333333333333333	100.60768253968254	0.0013333333333333333	100.60768253968254	0.0013333333333333333	81.22306715506716	0.0013333333333333333	79.22306715506716	0.0013333333333333333	77.50809130965654	0.0013333333333333333	90.93666273822795
2626	Apriori	IdBkSyl1>>IdBk	0.001333333333320752	139.4912839624144																																																																																																																																																		
3530	AoE	Aoe			0.0014285714285714286	119.49271253384298					-0.002	112.35330158730159	-0.002	108.35330158730159			0.0014285714285714286	115.23789934702981	0.0014285714285714286	119.3974109465414	0.0014285714285714286	112.8974109465414																							0.0014285714285714286	100.17534161490684			0.0014285714285714286	82.17534161490684			0.0014285714285714286	71.0100082815735							0.0014285714285714286	100.92361363274408			0.0014285714285714286	80.90361363274408			0.0014285714285714286	67.07161363274408							0.0014285714285714286	100.92361363274408			0.0014285714285714286	76.90361363274408			0.0014285714285714286	54.23828029941072																																									-0.002	98.74805128205129	-0.002	90.74805128205129	-0.002	94.47751988108512	-0.002	97.90609130965653									-0.002	81.22106715506716	-0.002	79.22106715506716	-0.002	77.50609130965654	-0.002	90.93466273822796
3530	Apriori	IdBkSyl1>>IdBk	0.0014285714285620088	139.49271253384296																																																																																																																																																		
3757	AO	Ao			0.004666666666666667	119.49737920050964	0.004666666666666667	114.9155238095238	0.004666666666666667	127.02663492063492	0.004666666666666667	112.35796825396825	0.004666666666666667	108.35796825396825					-0.002	119.3954109465414	-0.002	112.8954109465414																									-0.002	86.17191304347827	-0.002	82.17334161490685	-0.002	87.00657971014493	-0.002	71.00800828157351									-0.002	84.5924927536232	-0.002	80.90161363274409	-0.002	78.49382608695653	-0.002	67.06961363274408									-0.002	76.5924927536232	-0.002	76.90161363274409	-0.002	59.660492753623174	-0.002	54.236280299410716																																																																
3757	Apriori	IdBkSyl1>>IdBk	0.004666666666679475	139.49737920050964																																																																																																																																																		
