			Id(Bk)Syl1	Id(Bk)	MaxIO	*F1	*F3	*F4	*F5	*B1	*B2	*B3	*B5	*F1_B1	*F1..._B1	*F1_B2	*F1..._B2	*F1_B3	*F1..._B3	*F1_B5	*F1..._B5	*F3_B1	*F3..._B1	*F3_B2	*F3..._B2	*F3_B3	*F3..._B3	*F3_B5	*F3..._B5	*F4_B1	*F4..._B1	*F4_B2	*F4..._B2	*F4_B3	*F4..._B3	*F4_B5	*F4..._B5	*F5_B1	*F5..._B1	*F5_B2	*F5..._B2	*F5_B3	*F5..._B3	*F5_B5	*F5..._B5	*_B1F1	*_B1...F1	*_B1F3	*_B1...F3	*_B1F4	*_B1...F4	*_B1F5	*_B1...F5	*_B2F1	*_B2...F1	*_B2F3	*_B2...F3	*_B2F4	*_B2...F4	*_B2F5	*_B2...F5	*_B3F1	*_B3...F1	*_B3F3	*_B3...F3	*_B3F4	*_B3...F4	*_B3F5	*_B3...F5	*_B5F1	*_B5...F1	*_B5F3	*_B5...F3	*_B5F4	*_B5...F4	*_B5F5	*_B5...F5
	OaE			 2 		 1 	 1 	 1 	 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 																																
	oAe		 1 	 1 			 1 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oAE		 1 	 2 			 1 	 1 	 1 		 1 	 2 	 2 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oae		 1 	 2 				 1 	 1 			 1 	 2 																																																						 1 		 1 					 1 	 2 	 1 	 2 
	oaE		 1 	 3 							 1 	 2 	 3 																																																																
	_Ae				 1 		 1 	 2 	 2 																																																																				
	O_e				 1 	 1 	 1 	 2 	 2 																																																																				
	__e				 2 			 1 	 1 																																																																				
	OA_				 1 	 1 	 2 	 2 	 2 																																																																				
	_A_				 2 		 1 	 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
OAi	OAi	 1 				 1 	 2 	 2 	 3 																																																																				
	OAɨ			 1 		 1 	 2 	 2 	 2 	 1 	 1 	 1 	 1 		 1 		 1 		 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	Oai			 1 		 1 	 1 	 1 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																															 1 	 1 
	Oaɨ			 2 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 																																
	oAi		 1 	 1 			 1 	 1 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oAɨ		 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 	 2 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oai		 1 	 2 					 1 			 1 	 2 																																																								 1 							 1 	 2 
	oaɨ		 1 	 3 						 1 	 1 	 2 	 3 																																																																
	_Ai				 1 		 1 	 1 	 2 																																																																				
	O_i				 1 	 1 	 1 	 1 	 2 																																																																				
	__i				 2 				 1 																																																																				
	OA_				 1 	 1 	 2 	 2 	 2 																																																																				
	_A_				 2 		 1 	 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
OyO	OyO	 1 				 2 	 3 	 3 	 3 																																																																				
	Oyo			 1 		 1 	 2 	 2 	 2 			 1 	 1 						 1 		 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	OuO			 1 		 2 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	Ouo			 2 		 1 	 1 	 1 	 1 			 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 																																
	oyO		 1 	 1 		 1 	 2 	 2 	 2 			 1 	 1 																																																		 1 	 1 	 1 	 1 	 1 	 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 
	oyo		 1 	 2 			 1 	 1 	 1 			 2 	 2 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	ouO		 1 	 2 		 1 	 1 	 1 	 1 			 1 	 2 																																																		 1 		 1 		 1 		 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
	ouo		 1 	 3 								 2 	 3 																																																																
	_yO				 1 	 1 	 2 	 2 	 2 																																																																				
	O_O				 1 	 2 	 2 	 2 	 2 																																																																				
	__O				 2 	 1 	 1 	 1 	 1 																																																																				
	_y_				 2 		 1 	 1 	 1 																																																																				
	___				 3 																																																																								
OyA	OyA	 1 				 1 	 3 	 3 	 3 																																																																				
	Oya			 1 		 1 	 2 	 2 	 2 				 1 								 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	OuA			 1 		 1 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	Oua			 2 		 1 	 1 	 1 	 1 				 2 							 1 	 2 							 1 	 2 							 1 	 2 							 1 	 2 																																
	oyA		 1 	 1 			 2 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oya		 1 	 2 			 1 	 1 	 1 			 1 	 2 															 1 	 1 							 1 	 1 							 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	ouA		 1 	 2 			 1 	 1 	 1 			 1 	 2 																																																				 1 		 1 		 1 			 1 	 2 	 1 	 2 	 1 	 2 
	oua		 1 	 3 								 1 	 3 																																																																
	_yA				 1 		 2 	 2 	 2 																																																																				
	O_A				 1 	 1 	 2 	 2 	 2 																																																																				
	__A				 2 		 1 	 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oyy	Oyy	 1 				 1 	 3 	 3 	 3 																																																																				
	Oyu			 1 		 1 	 2 	 2 	 2 				 1 								 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	Ouy			 1 		 1 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	Ouu			 2 		 1 	 1 	 1 	 1 				 2 							 1 	 2 							 1 	 2 							 1 	 2 							 1 	 2 																																
	oyy		 1 	 1 			 2 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oyu		 1 	 2 			 1 	 1 	 1 			 1 	 2 															 1 	 1 							 1 	 1 							 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	ouy		 1 	 2 			 1 	 1 	 1 			 1 	 2 																																																				 1 		 1 		 1 			 1 	 2 	 1 	 2 	 1 	 2 
	ouu		 1 	 3 								 1 	 3 																																																																
	_yy				 1 		 2 	 2 	 2 																																																																				
	O_y				 1 	 1 	 2 	 2 	 2 																																																																				
	__y				 2 		 1 	 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oye	Oye	 1 				 1 	 2 	 3 	 3 																																																																				
	OyE			 1 		 1 	 2 	 2 	 2 		 1 	 1 	 1 				 1 		 1 		 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	Oue			 1 		 1 	 1 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																													 1 	 1 	 1 	 1 
	OuE			 2 		 1 	 1 	 1 	 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 				 1 		 1 	 1 	 2 																																
	oye		 1 	 1 			 1 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oyE		 1 	 2 			 1 	 1 	 1 		 1 	 2 	 2 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oue		 1 	 2 				 1 	 1 			 1 	 2 																																																						 1 		 1 					 1 	 2 	 1 	 2 
	ouE		 1 	 3 							 1 	 2 	 3 																																																																
	_ye				 1 		 1 	 2 	 2 																																																																				
	O_e				 1 	 1 	 1 	 2 	 2 																																																																				
	__e				 2 			 1 	 1 																																																																				
	Oy_				 1 	 1 	 2 	 2 	 2 																																																																				
	_y_				 2 		 1 	 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oyi	Oyi	 1 				 1 	 2 	 2 	 3 																																																																				
	Oyɨ			 1 		 1 	 2 	 2 	 2 	 1 	 1 	 1 	 1 		 1 		 1 		 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	Oui			 1 		 1 	 1 	 1 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																															 1 	 1 
	Ouɨ			 2 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 		 1 		 1 		 1 	 1 	 2 																																
	oyi		 1 	 1 			 1 	 1 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oyɨ		 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 	 2 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oui		 1 	 2 					 1 			 1 	 2 																																																								 1 							 1 	 2 
	ouɨ		 1 	 3 						 1 	 1 	 2 	 3 																																																																
	_yi				 1 		 1 	 1 	 2 																																																																				
	O_i				 1 	 1 	 1 	 1 	 2 																																																																				
	__i				 2 				 1 																																																																				
	Oy_				 1 	 1 	 2 	 2 	 2 																																																																				
	_y_				 2 		 1 	 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
OeO	OeO	 1 				 2 	 2 	 3 	 3 																																																																				
	Oeo			 1 		 1 	 1 	 2 	 2 			 1 	 1 						 1 		 1 						 1 		 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	OEO			 1 		 2 	 2 	 2 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	OEo			 2 		 1 	 1 	 1 	 1 		 1 	 2 	 2 			 1 	 1 	 1 	 2 	 1 	 2 			 1 	 1 	 1 	 2 	 1 	 2 			 1 	 1 	 1 	 2 	 1 	 2 			 1 	 1 	 1 	 2 	 1 	 2 																																
	oeO		 1 	 1 		 1 	 1 	 2 	 2 			 1 	 1 																																																		 1 		 1 	 1 	 1 	 1 	 1 		 1 		 1 	 1 	 1 	 1 	 1 
	oeo		 1 	 2 				 1 	 1 			 2 	 2 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oEO		 1 	 2 		 1 	 1 	 1 	 1 		 1 	 2 	 2 																																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
	oEo		 1 	 3 							 1 	 3 	 3 																																																																
	_eO				 1 	 1 	 1 	 2 	 2 																																																																				
	O_O				 1 	 2 	 2 	 2 	 2 																																																																				
	__O				 2 	 1 	 1 	 1 	 1 																																																																				
	_e_				 2 			 1 	 1 																																																																				
	___				 3 																																																																								
OeA	OeA	 1 				 1 	 2 	 3 	 3 																																																																				
	Oea			 1 		 1 	 1 	 2 	 2 				 1 								 1 								 1 							 1 	 1 							 1 	 1 																																
	OEA			 1 		 1 	 2 	 2 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	OEa			 2 		 1 	 1 	 1 	 1 		 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 																																
	oeA		 1 	 1 			 1 	 2 	 2 			 1 	 1 																																																				 1 	 1 	 1 	 1 	 1 				 1 	 1 	 1 	 1 	 1 
	oea		 1 	 2 				 1 	 1 			 1 	 2 																							 1 	 1 							 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oEA		 1 	 2 			 1 	 1 	 1 		 1 	 2 	 2 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 
	oEa		 1 	 3 							 1 	 2 	 3 																																																																
	_eA				 1 		 1 	 2 	 2 																																																																				
	O_A				 1 	 1 	 2 	 2 	 2 																																																																				
	__A				 2 		 1 	 1 	 1 																																																																				
	Oe_				 1 	 1 	 1 	 2 	 2 																																																																				
	_e_				 2 			 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oey	Oey	 1 				 1 	 2 	 3 	 3 																																																																				
	Oeu			 1 		 1 	 1 	 2 	 2 				 1 								 1 								 1 							 1 	 1 							 1 	 1 																																
	OEy			 1 		 1 	 2 	 2 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	OEu			 2 		 1 	 1 	 1 	 1 		 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 																																
	oey		 1 	 1 			 1 	 2 	 2 			 1 	 1 																																																				 1 	 1 	 1 	 1 	 1 				 1 	 1 	 1 	 1 	 1 
	oeu		 1 	 2 				 1 	 1 			 1 	 2 																							 1 	 1 							 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oEy		 1 	 2 			 1 	 1 	 1 		 1 	 2 	 2 																																											 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 
	oEu		 1 	 3 							 1 	 2 	 3 																																																																
	_ey				 1 		 1 	 2 	 2 																																																																				
	O_y				 1 	 1 	 2 	 2 	 2 																																																																				
	__y				 2 		 1 	 1 	 1 																																																																				
	Oe_				 1 	 1 	 1 	 2 	 2 																																																																				
	_e_				 2 			 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oee	Oee	 1 				 1 	 1 	 3 	 3 																																																																				
	OeE			 1 		 1 	 1 	 2 	 2 		 1 	 1 	 1 				 1 		 1 		 1 				 1 		 1 		 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	OEe			 1 		 1 	 1 	 2 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	OEE			 2 		 1 	 1 	 1 	 1 		 2 	 2 	 2 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 																																
	oee		 1 	 1 				 2 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oeE		 1 	 2 				 1 	 1 		 1 	 2 	 2 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oEe		 1 	 2 				 1 	 1 		 1 	 2 	 2 																																													 1 	 1 	 1 	 1 					 1 	 2 	 1 	 2 					 1 	 2 	 1 	 2 
	oEE		 1 	 3 							 2 	 3 	 3 																																																																
	_ee				 1 			 2 	 2 																																																																				
	O_e				 1 	 1 	 1 	 2 	 2 																																																																				
	__e				 2 			 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oei	Oei	 1 				 1 	 1 	 2 	 3 																																																																				
	Oeɨ			 1 		 1 	 1 	 2 	 2 	 1 	 1 	 1 	 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	OEi			 1 		 1 	 1 	 1 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 															 1 	 1 							 1 	 1 							 1 	 1 
	OEɨ			 2 		 1 	 1 	 1 	 1 	 1 	 2 	 2 	 2 		 1 	 1 	 2 	 1 	 2 	 1 	 2 		 1 	 1 	 2 	 1 	 2 	 1 	 2 		 1 	 1 	 2 	 1 	 2 	 1 	 2 		 1 	 1 	 2 	 1 	 2 	 1 	 2 																																
	oei		 1 	 1 				 1 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oeɨ		 1 	 2 				 1 	 1 	 1 	 1 	 2 	 2 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oEi		 1 	 2 					 1 		 1 	 2 	 2 																																															 1 	 1 							 1 	 2 							 1 	 2 
	oEɨ		 1 	 3 						 1 	 2 	 3 	 3 																																																																
	_ei				 1 			 1 	 2 																																																																				
	O_i				 1 	 1 	 1 	 1 	 2 																																																																				
	__i				 2 				 1 																																																																				
	Oe_				 1 	 1 	 1 	 2 	 2 																																																																				
	_e_				 2 			 1 	 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
OiO	OiO	 1 				 2 	 2 	 2 	 3 																																																																				
	Oio			 1 		 1 	 1 	 1 	 2 			 1 	 1 						 1 		 1 						 1 		 1 						 1 		 1 					 1 	 1 	 1 	 1 																																
	OɨO			 1 		 2 	 2 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	Oɨo			 2 		 1 	 1 	 1 	 1 	 1 	 1 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 																																
	oiO		 1 	 1 		 1 	 1 	 1 	 2 			 1 	 1 																																																		 1 		 1 		 1 	 1 	 1 		 1 		 1 		 1 	 1 	 1 
	oio		 1 	 2 					 1 			 2 	 2 																													 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	oɨO		 1 	 2 		 1 	 1 	 1 	 1 	 1 	 1 	 2 	 2 																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
	oɨo		 1 	 3 						 1 	 1 	 3 	 3 																																																																
	_iO				 1 	 1 	 1 	 1 	 2 																																																																				
	O_O				 1 	 2 	 2 	 2 	 2 																																																																				
	__O				 2 	 1 	 1 	 1 	 1 																																																																				
	_i_				 2 				 1 																																																																				
	___				 3 																																																																								
OiA	OiA	 1 				 1 	 2 	 2 	 3 																																																																				
	Oia			 1 		 1 	 1 	 1 	 2 				 1 								 1 								 1 								 1 							 1 	 1 																																
	OɨA			 1 		 1 	 2 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Oɨa			 2 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 																																
	oiA		 1 	 1 			 1 	 1 	 2 			 1 	 1 																																																				 1 		 1 	 1 	 1 				 1 		 1 	 1 	 1 
	oia		 1 	 2 					 1 			 1 	 2 																															 1 	 1 																							 1 	 1 							 1 	 1 
	oɨA		 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 	 2 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 
	oɨa		 1 	 3 						 1 	 1 	 2 	 3 																																																																
	_iA				 1 		 1 	 1 	 2 																																																																				
	O_A				 1 	 1 	 2 	 2 	 2 																																																																				
	__A				 2 		 1 	 1 	 1 																																																																				
	Oi_				 1 	 1 	 1 	 1 	 2 																																																																				
	_i_				 2 				 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oiy	Oiy	 1 				 1 	 2 	 2 	 3 																																																																				
	Oiu			 1 		 1 	 1 	 1 	 2 				 1 								 1 								 1 								 1 							 1 	 1 																																
	Oɨy			 1 		 1 	 2 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	Oɨu			 2 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 2 																																
	oiy		 1 	 1 			 1 	 1 	 2 			 1 	 1 																																																				 1 		 1 	 1 	 1 				 1 		 1 	 1 	 1 
	oiu		 1 	 2 					 1 			 1 	 2 																															 1 	 1 																							 1 	 1 							 1 	 1 
	oɨy		 1 	 2 			 1 	 1 	 1 	 1 	 1 	 2 	 2 																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 2 	 1 	 2 	 1 	 2 			 1 	 2 	 1 	 2 	 1 	 2 
	oɨu		 1 	 3 						 1 	 1 	 2 	 3 																																																																
	_iy				 1 		 1 	 1 	 2 																																																																				
	O_y				 1 	 1 	 2 	 2 	 2 																																																																				
	__y				 2 		 1 	 1 	 1 																																																																				
	Oi_				 1 	 1 	 1 	 1 	 2 																																																																				
	_i_				 2 				 1 																																																																				
	O__				 2 	 1 	 1 	 1 	 1 																																																																				
	___				 3 																																																																								
Oie	Oie	 1 				 1 	 1 	 2 	 3 																																																																				
	OiE			 1 		 1 	 1 	 1 	 2 		 1 	 1 	 1 				 1 		 1 		 1 				 1 		 1 		 1 				 1 		 1 		 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	Oɨe			 1 		 1 	 1 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	OɨE			 2 		 1 	 1 	 1 	 1 	 1 	 2 	 2 	 2 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 1 	 1 	 2 	 1 	 2 	 1 	 2 																																
