trial num	generated	heard	Id(Bk)Syl1	now	Id(Bk)	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
73	auu	Auu	0.6666666666666666	39.883333333333326	0.6666666666666666	19.883333333333333			-2	74.23333333333338	-2	69.38333333333338	-2	67.38333333333338							0.6666666666666666	64.50000000000004																													-2	74	-2	70.33333333333333													-2	64.25	-2	60.650000000000006													-2	52.25	-2	52.25																																																																
78	oi	Oi	0.25	40.133333333333326	0.25	20.133333333333333	-2	88.99999999999999	-2	72.23333333333338	-2	67.38333333333338	-2	65.38333333333338					0.25	88.01666666666668	0.25	64.75000000000004																																																																																																													0.25	88.75	0.25	88.75													0.25	65.15	0.25	66.15
80	OeA	oea	0.3333333333333333	40.46666666666666	0.3333333333333333	20.466666666666665	0.3333333333333333	89.33333333333331	0.3333333333333333	72.5666666666667	0.3333333333333333	67.71666666666671	0.3333333333333333	65.71666666666671					-2	86.01666666666668	-2	62.75000000000004																																													-2	62.25	-2	58.650000000000006													-2	50.25	-2	50.25																																									-2	92	-2	92	-2	86.75	-2	86.75									-2	74	-2	74	-2	63.150000000000006	-2	64.15
84	eau	Eau	0.25	40.71666666666666	0.25	20.716666666666665					0.25	67.96666666666671	0.25	65.96666666666671			-2	90.26666666666668	-2	84.01666666666668	-2	60.75000000000004																																													0.25	62.5	0.25	58.900000000000006													0.25	50.5	0.25	50.5																																																																
87	Aye	aue	0.4	41.11666666666666	0.4	21.116666666666664			0.4	72.96666666666671	0.4	68.36666666666672	0.4	66.36666666666672							-2	58.75000000000004																																																																																																																									-2	72	-2	72	-2	61.150000000000006	-2	62.150000000000006
89	uu	yu	0.6666666666666666	41.783333333333324	0.6666666666666666	21.78333333333333			-2	70.96666666666671	-2	66.36666666666672	-2	64.36666666666672							0.6666666666666666	59.41666666666671																													-2	72	-2	68.33333333333333													-2	60.5	-2	56.900000000000006													-2	48.5	-2	48.5																																																																
90	Aeu	aeu	0.3333333333333333	42.11666666666666	0.3333333333333333	22.116666666666664			0.3333333333333333	71.30000000000004	0.3333333333333333	66.70000000000005	0.3333333333333333	64.70000000000005							-2	57.41666666666671																															0.3333333333333333	68.66666666666666																																																																																									-2	70	-2	70	-2	59.150000000000006	-2	60.150000000000006
92	eue	Eue	0.25	42.36666666666666	0.25	22.366666666666664					0.25	66.95000000000005	0.25	64.95000000000005			-2	88.26666666666668	-2	82.01666666666668	-2	55.41666666666671																																													0.25	60.75	0.25	57.150000000000006													0.25	48.75	0.25	48.75																											-2	96			-2	94											-2	90			-2	84.75											-2	68			-2	58.150000000000006
93	oaa	Oaa	0.5	42.86666666666666	0.5	22.866666666666664	-2	87.33333333333331	-2	69.30000000000004	-2	64.95000000000005	-2	62.950000000000045					0.5	82.51666666666668	0.5	55.91666666666671													-2	92	-2	88													-2	70	-2	66.66666666666666													-2	58.75	-2	55.150000000000006													-2	46.75	-2	46.75																																																																
95	OeA	Oea			0.5	23.366666666666664			0.5	69.80000000000004	0.5	65.45000000000005	0.5	63.450000000000045							-2	53.91666666666671															-2	86															-2	64.66666666666666													-2	56.75	-2	53.150000000000006													-2	44.75	-2	44.75																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	43.36666666666666																																																																																																																																																		
97	Oey	Oeu			0.5	23.866666666666664			0.5	70.30000000000004	0.5	65.95000000000005	0.5	63.950000000000045							-2	51.91666666666671															-2	84															-2	62.66666666666666													-2	54.75	-2	51.150000000000006													-2	42.75	-2	42.75																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	43.86666666666666																																																																																																																																																		
104	Aye	Aue			0.5	24.366666666666664			0.5	70.80000000000004	0.5	66.45000000000005	0.5	64.45000000000005							-2	49.91666666666671																													-2	68	-2	60.66666666666666													-2	52.75	-2	49.150000000000006													-2	40.75	-2	40.75																																																									-2	68	-2	66	-2	57.150000000000006	-2	56.150000000000006
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	44.36666666666666																																																																																																																																																		
105	auu	Auu	0.6666666666666666	45.033333333333324	0.6666666666666666	25.03333333333333			-2	68.80000000000004	-2	64.45000000000005	-2	62.450000000000045							0.6666666666666666	50.58333333333337																													-2	66	-2	58.66666666666666													-2	50.75	-2	47.150000000000006													-2	38.75	-2	38.75																																																																
107	aea	Aea	0.2857142857142857	45.31904761904761	0.2857142857142857	25.319047619047616			-2	66.80000000000004	-2	62.450000000000045	-2	60.450000000000045							0.2857142857142857	50.869047619047656																															-2	56.66666666666666																																																																																									0.2857142857142857	68.28571428571429	0.2857142857142857	66.28571428571429	0.2857142857142857	57.43571428571429	0.2857142857142857	56.43571428571429
109	eia	Eia	0.4	45.71904761904761	0.4	25.719047619047615					0.4	62.850000000000044	0.4	60.850000000000044			-2	86.26666666666668	-2	80.51666666666668	-2	48.869047619047656																																															0.4	47.550000000000004																																													-2	94	-2	92													-2	84.75	-2	82.75													-2	55.43571428571429	-2	54.43571428571429
112	ee	Ee	0.5	46.21904761904761	0.5	26.219047619047615					0.5	63.350000000000044	0.5	61.350000000000044			-2	84.26666666666668	-2	78.51666666666668	-2	46.869047619047656																																																																																									-2	96	-2	94	-2	92	-2	90									-2	90	-2	88	-2	82.75	-2	80.75									-2	66.28571428571429	-2	64.28571428571429	-2	53.43571428571429	-2	52.43571428571429
115	oaE	oae			0.5	26.719047619047615					-2	61.350000000000044	-2	59.350000000000044			0.5	84.76666666666668	0.5	79.01666666666668	0.5	47.369047619047656																																																																																																											-2	86			-2	78.75									-2	64.28571428571429	-2	62.28571428571429	-2	51.43571428571429	-2	50.43571428571429
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5000000000000071	46.719047619047615																																																																																																																																																		
116	oEa	Oea	0.4	47.11904761904761	0.4	27.119047619047613	-2	85.33333333333331	-2	64.80000000000004	-2	59.350000000000044	-2	57.350000000000044			0.4	85.16666666666669	0.4	79.41666666666669	0.4	47.769047619047655															-2	82															-2	54.66666666666666													-2	48.75	-2	45.550000000000004													-2	36.75	-2	36.75																																																																
121	oE	oe			0.5	27.619047619047613					-2	57.350000000000044	-2	55.350000000000044			0.5	85.66666666666669	0.5	79.91666666666669	0.5	48.269047619047655																																																																																																									-2	88	-2	84	-2	80.75	-2	76.75									-2	62.28571428571429	-2	60.28571428571429	-2	49.43571428571429	-2	48.43571428571429
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	47.61904761904761																																																																																																																																																		
123	oaa	Oaa	0.5	48.11904761904761	0.5	28.119047619047613	-2	83.33333333333331	-2	62.80000000000004	-2	55.350000000000044	-2	53.350000000000044					0.5	80.41666666666669	0.5	48.769047619047655													-2	90	-2	80													-2	64	-2	52.66666666666666													-2	46.75	-2	43.550000000000004													-2	34.75	-2	34.75																																																																
126	ou	Ou	0.5	48.61904761904761	0.5	28.619047619047613	-2	81.33333333333331	-2	60.80000000000004	-2	53.350000000000044	-2	51.350000000000044					0.5	80.91666666666669	0.5	49.269047619047655													-2	88	-2	78													-2	62	-2	50.66666666666666													-2	44.75	-2	41.550000000000004													-2	32.75	-2	32.75																																																																
127	Oy	Ou			0.5	29.119047619047613			0.5	61.30000000000004	0.5	53.850000000000044	0.5	51.850000000000044							-2	47.269047619047655													-2	86	-2	76													-2	60	-2	48.66666666666666													-2	42.75	-2	39.550000000000004													-2	30.75	-2	30.75																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	49.11904761904761																																																																																																																																																		
130	eua	Eua	0.25	49.36904761904761	0.25	29.369047619047613					0.25	54.100000000000044	0.25	52.100000000000044			-2	83.66666666666669	-2	78.91666666666669	-2	45.269047619047655																																													0.25	43.0	0.25	39.800000000000004													0.25	31.0	0.25	31.0																																																																
132	aui	Aui	0.5	49.86904761904761	0.5	29.869047619047613			-2	59.30000000000004	-2	52.100000000000044	-2	50.100000000000044							0.5	45.769047619047655																													-2	58	-2	46.66666666666666													-2	41.0	-2	37.800000000000004													-2	29.0	-2	29.0																																																															0.5	48.93571428571429
133	eea	Eea	0.5	50.36904761904761	0.5	30.369047619047613					0.5	52.600000000000044	0.5	50.600000000000044			-2	81.66666666666669	-2	76.91666666666669	-2	43.769047619047655																																																																																									-2	94	-2	92	-2	90	-2	88									-2	86	-2	82	-2	78.75	-2	74.75									-2	60.28571428571429	-2	58.28571428571429	-2	47.43571428571429	-2	46.93571428571429
135	aa	Aa	0.6666666666666666	51.03571428571428	0.6666666666666666	31.03571428571428			-2	57.30000000000004	-2	50.600000000000044	-2	48.600000000000044							0.6666666666666666	44.43571428571432																													-2	56	-2	44.66666666666666													-2	39.0	-2	35.800000000000004													-2	27.0	-2	27.0																																																																
