trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
167	Oei	oei	1.25	60.599494949494954	1.25	61.99949494949496							1.25	60.23441558441558	1.25	41.03520923520925	1.25	35.03520923520925	1.25	35.03520923520925					-2	45.0	-2	-7.035714285714278																																																																																																									-2	86	-2	78	-2	72	-2	58									-2	56	-2	50	-2	8.25	-2	8.25
170	OeA	oea	1.4	61.99949494949495	1.4	63.39949494949496							1.4	61.63441558441558	1.4	42.43520923520925	1.4	36.43520923520925	1.4	36.43520923520925					-2	43.0	-2	-9.035714285714278																																													-2	82	-2	82													-2	62	-2	62																																									-2	84	-2	76	-2	70	-2	56									-2	54	-2	48	-2	6.25	-2	6.25
174	OeO	oeo	1.5	63.49949494949495	1.5	64.89949494949497							1.5	63.13441558441558	1.5	43.93520923520925	1.5	37.93520923520925	1.5	37.93520923520925					-2	41.0	-2	-11.035714285714278																																									-2	96	-2	96	-2	80	-2	80									-2	88	-2	88	-2	60	-2	60																																									-2	82	-2	74	-2	68	-2	54									-2	52	-2	46	-2	4.25	-2	4.25
175	AeO	aeo	1.4	64.89949494949495	1.4	66.29949494949497							1.4	64.53441558441558	1.4	45.33520923520925	1.4	39.33520923520925	1.4	39.33520923520925					-2	39.0	-2	-13.035714285714278																																									-2	94	-2	94	-2	78	-2	78									-2	86	-2	86	-2	58	-2	58																																																									-2	50	-2	44	-2	2.25	-2	2.25
182	yey	ueu	1.2857142857142858	66.18520923520924	1.2857142857142858	67.58520923520926									1.2857142857142858	46.62092352092353	1.2857142857142858	40.62092352092353	1.2857142857142858	40.62092352092353							-2	-15.035714285714278																																													-2	76	-2	76													-2	56	-2	56																																																									-2	48	-2	42	-2	0.25	-2	0.25
186	yeO	ueo	1.4	67.58520923520925	1.4	68.98520923520927							1.4	65.93441558441559	1.4	48.02092352092353	1.4	42.02092352092353	1.4	42.02092352092353					-2	37.0	-2	-17.035714285714278																																									-2	92	-2	92	-2	74	-2	74									-2	84	-2	84	-2	54	-2	54																																																									-2	46	-2	40	-2	-1.75	-2	-1.75
188	yey	ueu	1.2857142857142858	68.87092352092354	1.2857142857142858	70.27092352092356									1.2857142857142858	49.306637806637816	1.2857142857142858	43.306637806637816	1.2857142857142858	43.306637806637816							-2	-19.035714285714278																																													-2	72	-2	72													-2	52	-2	52																																																									-2	44	-2	38	-2	-3.75	-2	-3.75
195	ou_	oue							1.7777777777777777	71.801443001443							-2	41.306637806637816	-2	41.306637806637816																																																																																																																			-2	72			-2	52									-2	42	-2	36	-2	-5.75	-2	-5.75
198	oo_	ooi							1.6666666666666667	73.46810966810968									-2	39.306637806637816																																																																																																																					-2	66	-2	50													-2	-7.75	-2	-7.75
208	uo_	uoe							1.8181818181818181	75.28629148629149							-2	39.306637806637816	-2	37.306637806637816																																																																																																																	-2	80	-2	70	-2	64	-2	48									-2	40	-2	34	-2	-9.75	-2	-9.75
212	Oei	oei	1.25	70.12092352092354	1.25	71.52092352092356							1.25	67.18441558441559	1.25	50.556637806637816	1.25	40.556637806637816	1.25	38.556637806637816					-2	35.0	-2	-21.035714285714278																																																																																																									-2	78	-2	68	-2	62	-2	46									-2	38	-2	32	-2	-11.75	-2	-11.75
234	OiO	oio	1.25	71.37092352092354	1.25	72.77092352092356							1.25	68.43441558441559	1.25	51.806637806637816	1.25	41.806637806637816	1.25	39.806637806637816					-2	33.0	-2	-23.035714285714278																																																									-2	82	-2	82	-2	50	-2	50																																													-2	60	-2	44													-2	-13.75	-2	-13.75
238	o_a	oea							1.8666666666666667	77.15295815295815							-2	39.806637806637816	-2	37.806637806637816																																																					-2	70	-2	70													-2	48	-2	48																																									-2	76	-2	66	-2	58	-2	42									-2	36	-2	30	-2	-15.75	-2	-15.75
243	yOe	uoe	1.25	72.62092352092354	1.25	74.02092352092356							1.25	69.68441558441559	1.25	53.056637806637816	1.25	41.056637806637816	1.25	39.056637806637816					-2	31.0	-2	-25.035714285714278																																																																																																									-2	74	-2	64	-2	56	-2	40									-2	34	-2	28	-2	-17.75	-2	-17.75
267	yiO	uio	1.1428571428571428	73.76378066378068	1.1428571428571428	75.1637806637807							1.1428571428571428	70.82727272727273	1.1428571428571428	54.19949494949496	1.1428571428571428	42.19949494949496	1.1428571428571428	40.19949494949496					-2	29.0	-2	-27.035714285714278																																																									-2	80	-2	80	-2	46	-2	46																																																													-2	-19.75	-2	-19.75
285	yiO	uio	1.1428571428571428	74.90663780663782	1.1428571428571428	76.30663780663784							1.1428571428571428	71.97012987012987	1.1428571428571428	55.34235209235211	1.1428571428571428	43.34235209235211	1.1428571428571428	41.34235209235211					-2	27.0	-2	-29.035714285714278																																																									-2	78	-2	78	-2	44	-2	44																																																													-2	-21.75	-2	-21.75
286	a_o	aio							1.75	78.90295815295815									-2	39.34235209235211																																																																	-2	76	-2	76	-2	42	-2	42																																																													-2	-23.75	-2	-23.75
292	AeO	aeo	1.4	76.30663780663782	1.4	77.70663780663784							1.4	73.37012987012987	1.4	56.74235209235211	1.4	44.74235209235211	1.4	40.74235209235211					-2	25.0	-2	-31.035714285714278																																									-2	90	-2	90	-2	68	-2	68									-2	74	-2	74	-2	40	-2	40																																																									-2	32	-2	26	-2	-25.75	-2	-25.75
310	OeO	oeo	1.5	77.80663780663782	1.5	79.20663780663784							1.5	74.87012987012987	1.5	58.24235209235211	1.5	46.24235209235211	1.5	42.24235209235211					-2	23.0	-2	-33.03571428571428																																									-2	88	-2	88	-2	66	-2	66									-2	72	-2	72	-2	38	-2	38																																									-2	72	-2	62	-2	54	-2	38									-2	30	-2	24	-2	-27.75	-2	-27.75
322	AeO	aeo	1.4	79.20663780663783	1.4	80.60663780663785							1.4	76.27012987012988	1.4	59.642352092352105	1.4	47.642352092352105	1.4	43.642352092352105					-2	21.0	-2	-35.03571428571428																																									-2	86	-2	86	-2	64	-2	64									-2	70	-2	70	-2	36	-2	36																																																									-2	28	-2	22	-2	-29.75	-2	-29.75
369	__A	OOA					1.3333333333333333	47.72366522366524	1.3333333333333333	80.23629148629148			-2	74.27012987012988	-2	57.642352092352105	-2	45.642352092352105	-2	41.642352092352105																																																																																																																																								
464	OeO	oeo	1.5	80.70663780663783	1.5	82.10663780663785							1.5	75.77012987012988	1.5	59.142352092352105	1.5	47.142352092352105	1.5	43.142352092352105					-2	19.0	-2	-37.03571428571428																																									-2	84	-2	84	-2	62	-2	62									-2	68	-2	68	-2	34	-2	34																																									-2	70	-2	60	-2	52	-2	36									-2	26	-2	20	-2	-31.75	-2	-31.75
582	O__	OOO							1.6	81.83629148629147			-2	73.77012987012988	-2	57.142352092352105	-2	45.142352092352105	-2	41.142352092352105																																																																																																																																								
588	o_o	oeo							1.894736842105263	83.73102832839673							-2	43.142352092352105	-2	39.142352092352105																																																	-2	82	-2	82	-2	60	-2	60									-2	66	-2	66	-2	32	-2	32																																									-2	68	-2	58	-2	50	-2	34									-2	24	-2	18	-2	-33.75	-2	-33.75
599	OeO	oeo	1.5	82.20663780663783	1.5	83.60663780663785							1.5	75.27012987012988	1.5	58.642352092352105	1.5	44.642352092352105	1.5	40.642352092352105					-2	17.0	-2	-39.03571428571428																																									-2	80	-2	80	-2	58	-2	58									-2	64	-2	64	-2	30	-2	30																																									-2	66	-2	56	-2	48	-2	32									-2	22	-2	16	-2	-35.75	-2	-35.75
1190	a_o	aeo							0.18666666666666668	83.9176949950634							-0.2	44.4423520923521	-0.2	40.4423520923521																																																	-0.2	79.8	-0.2	79.8	-0.2	57.8	-0.2	57.8									-0.2	63.8	-0.2	63.8	-0.2	29.8	-0.2	29.8																																																									-0.2	21.8	-0.2	15.8	-0.2	-35.95	-0.2	-35.95
1398	a_o	aeo							0.18666666666666668	84.10436166173007							-0.2	44.2423520923521	-0.2	40.2423520923521																																																	-0.2	79.6	-0.2	79.6	-0.2	57.599999999999994	-0.2	57.599999999999994									-0.2	63.599999999999994	-0.2	63.599999999999994	-0.2	29.6	-0.2	29.6																																																									-0.2	21.6	-0.2	15.600000000000001	-0.2	-36.150000000000006	-0.2	-36.150000000000006
1586	OeO	oeo	0.15000000000000002	82.35663780663783	0.15000000000000002	83.75663780663785							0.15000000000000002	75.42012987012988	0.15000000000000002	58.792352092352104	0.15000000000000002	44.3923520923521	0.15000000000000002	40.3923520923521					-0.2	16.8	-0.2	-39.23571428571428																																									-0.2	79.39999999999999	-0.2	79.39999999999999	-0.2	57.39999999999999	-0.2	57.39999999999999									-0.2	63.39999999999999	-0.2	63.39999999999999	-0.2	29.400000000000002	-0.2	29.400000000000002																																									-0.2	65.8	-0.2	55.8	-0.2	47.8	-0.2	31.8									-0.2	21.400000000000002	-0.2	15.400000000000002	-0.2	-36.35000000000001	-0.2	-36.35000000000001
1784	o_o	oeo							0.18947368421052632	84.2938353459406							-0.2	44.192352092352095	-0.2	40.192352092352095																																																	-0.2	79.19999999999999	-0.2	79.19999999999999	-0.2	57.19999999999999	-0.2	57.19999999999999									-0.2	63.19999999999999	-0.2	63.19999999999999	-0.2	29.200000000000003	-0.2	29.200000000000003																																									-0.2	65.6	-0.2	55.599999999999994	-0.2	47.599999999999994	-0.2	31.6									-0.2	21.200000000000003	-0.2	15.200000000000003	-0.2	-36.55000000000001	-0.2	-36.55000000000001
2002	u_o	ueo							0.018666666666666668	84.31250201260725							-0.02	44.17235209235209	-0.02	40.17235209235209																																																	-0.02	79.17999999999999	-0.02	79.17999999999999	-0.02	57.179999999999986	-0.02	57.179999999999986									-0.02	63.179999999999986	-0.02	63.179999999999986	-0.02	29.180000000000003	-0.02	29.180000000000003																																																									-0.02	21.180000000000003	-0.02	15.180000000000003	-0.02	-36.570000000000014	-0.02	-36.570000000000014
3374	yeO	ueo	0.0014	82.35803780663784	0.0014	83.75803780663786							0.0014	75.42152987012989	0.0014	58.7937520923521	0.0014	44.17375209235209	0.0014	40.17375209235209					-0.002	16.798000000000002	-0.002	-39.23771428571428																																									-0.002	79.178	-0.002	79.178	-0.002	57.17799999999998	-0.002	57.17799999999998									-0.002	63.17799999999998	-0.002	63.17799999999998	-0.002	29.178000000000004	-0.002	29.178000000000004																																																									-0.002	21.178000000000004	-0.002	15.178000000000003	-0.002	-36.57200000000002	-0.002	-36.57200000000002
TOTAL				82.35803780663784		83.75803780663786		47.72366522366524		84.31250201260725		100.5		75.42152987012989		58.7937520923521		44.17375209235209		40.17375209235209		100		100		16.798000000000002		-39.23771428571428		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		79.178		79.178		57.17799999999998		57.17799999999998		100		100		100		100		63.17799999999998		63.17799999999998		29.178000000000004		29.178000000000004		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		65.6		55.599999999999994		47.599999999999994		31.6		100		100		100		100		21.178000000000004		15.178000000000003		-36.57200000000002		-36.57200000000002
