trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
28	a__	aea							2	16							-2	72	-2	68							-2	72																																													-2	96	-2	96													-2	92	-2	92																																																									-2	84	-2	84	-2	74	-2	74
29	_i_	yiO					2	42	0	16			-2	92	-2	78	-2	70	-2	66																																																																																																																																								
30	__u	OOy			2	6	2	44	0	16			-2	90	-2	76	-2	68	-2	64							2	74																																																																																																																																
31	__i	aoi					2	46	0	16															-2	82	-2	72																																																																																																													-2	88	-2	88													-2	72	-2	72
32	__e	aae					2	48	0	16																	-2	70																																																																																																																									-2	82	-2	82	-2	70	-2	70
33	_i_	yiy					2	50	0	16					-2	74	-2	66	-2	62																																																																																																																																								
34	_e_	ueu					2	52	0	16																	-2	68																																													-2	94	-2	94													-2	90	-2	90																																																									-2	80	-2	80	-2	68	-2	68
35	__e	yOe					2	54	0	16			-2	88	-2	72	-2	64	-2	60																																																																																																																																								
36	a__	aua							2	18																	-2	66																																																																																																																																
37	_e_	oeo					2	56	0	18															-2	80	-2	64																																									-2	96	-2	96	-2	92	-2	92									-2	96	-2	96	-2	88	-2	88																																									-2	94	-2	94	-2	86	-2	86									-2	78	-2	78	-2	66	-2	66
38	__e	AAe					2	58	0	18					-2	70	-2	62	-2	58																																																																																																																																								
39	_i_	yiO					2	60	0	18			-2	86	-2	68	-2	60	-2	56																																																																																																																																								
40	_a_	oau					2	62	0	18															-2	78	-2	62																																																																																																																																
41	_i_	Aii					2	64	0	18					-2	66	-2	58	-2	54																																																																																																																																								
42	_u_	OyO			2	8	2	66	0	18			-2	84	-2	64	-2	56	-2	52							2	64																																																																																																																																
43	_e_	Oee					2	68	0	18			-2	82	-2	62	-2	54	-2	50																																																																																																																																								
44	A__	aie	2	6	0	8			2	20					2	64			-2	48							-2	62																																																																																																																											-2	76	-2	64	-2	64
45	__i	oui					2	70	0	20															-2	76	-2	60																																																																																																															-2	84													-2	62	-2	62
46	a__	Aey	2	8	0	8			2	22					-2	62	-2	52	-2	46							2	62																																																																																																																																
47	u__	yyA	2	10	0	8			2	24					-2	60	-2	50	-2	44							2	64																																																																																																																																
48	A__	AAO							2	26			-2	80	-2	58	-2	48	-2	42																																																																																																																																								
49	__A	ooa			2	10	2	72	0	26					2	60	2	50	2	44					-2	74	-2	62																																																																																																																																
50	_y	ou			2	12	2	74	0	26					2	62	2	52	2	46					-2	72	-2	60																																																																																																																																
51	a__	Ayy	2	12	0	12			2	28					-2	60	-2	50	-2	44							2	62																																																																																																																																
52	o__	oii							2	30									-2	42																																																																																																																					-2	84	-2	82													-2	60	-2	60
53	o__	oii							2	32									-2	40																																																																																																																					-2	82	-2	80													-2	58	-2	58
54	o__	OAA	2	14	0	12			2	34			-2	78	-2	58	-2	48	-2	38					2	74	2	64																																																																																																																																
55	o__	Oiy	2	16	0	12			2	36			-2	76	-2	56	-2	46	-2	36					2	76	2	66																																																																																																																																
56	o_	ou							2	38																	-2	64																																																																																																																																
57	y__	uou	2	18	0	12			2	40					2	58	2	48	2	38					-2	74	-2	62																																																																																																																																
59	Ai_	aio	2	20	0	12			2	42					2	60	2	50	2	40					-2	72	-2	60																																																									-2	94	-2	94	-2	86	-2	86																																																													-2	56	-2	56
60	A__	aoo	2	22	0	12			2	44					2	62	2	52	2	42					-2	70	-2	58																																																																																																																																
61	o__	OeA	2	24	0	12			2	46			-2	74	-2	60	-2	50	-2	40					2	72	2	60																																																																																																																																
62	yii	uii	2	26	0	12									2	62	2	52	2	42							-2	58																																																																																																																													-2	54	-2	54
63	A_	AO							2	48			-2	72	-2	60	-2	50	-2	40																																																																																																																																								
64	A__	aoe	2	28	0	12			2	50					2	62									-2	70	-2	56																																																																																																									-2	92	-2	92	-2	80	-2	78									-2	76	-2	74	-2	52	-2	52
65	a__	aee							2	52							-2	48	-2	38																																																																																																																																	-2	74	-2	72	-2	50	-2	50
66	o_	Oi	2	30	0	12			2	54			-2	70	-2	60	-2	46	-2	36					2	72	2	58																																																																																																																																
67	u__	uao							2	56															-2	70	-2	56																																																																																																																																
70	oa_	oae							2	58							-2	44	-2	34																																																																																																																			-2	90			-2	76									-2	72	-2	70	-2	48	-2	48
71	A_	AO							2	60			-2	68	-2	58	-2	42	-2	32																																																																																																																																								
72	Oe_	oeo	2	32	0	12			2	62			2	70	2	60	2	44	2	34					-2	68	-2	54																																									-2	94	-2	94	-2	90	-2	90									-2	92	-2	92	-2	84	-2	84																																									-2	90	-2	88	-2	78	-2	74									-2	70	-2	68	-2	46	-2	46
74	OAi	oai	2	34	0	12							2	72	2	62	2	46	2	36					-2	66	-2	52																																																																																																															-2	72													-2	44	-2	44
75	a_i	Aei	2	36	0	12			2	64					-2	60	-2	44	-2	34							2	54																																																																																																																													2	46	2	46
76	AAe	aae	2	38	0	12									2	62	2	46	2	36							-2	52																																																																																																																									-2	68	-2	66	-2	44	-2	44
77	oua	OyA	2	40	0	12							-2	70	-2	60	-2	44	-2	34					2	68	2	54																																																																																																																																
78	o_a	oea							2	66							-2	42	-2	32																																																					-2	88	-2	88													-2	82	-2	82																																									-2	88	-2	86	-2	76	-2	70									-2	66	-2	64	-2	42	-2	42
79	auu	Ayy	2	42	0	12									-2	58	-2	40	-2	30							2	56																																																																																																																																
80	aa_	AAO	2	44	0	12			2	68			-2	68	-2	56	-2	38	-2	28							2	58																																																																																																																																
81	OA_	oao	2	46	0	12			2	70			2	70	2	58	2	40	2	30					-2	66	-2	56																																																																																																																																
82	yei	uei	2	48	0	12									2	60	2	42	2	32							-2	54																																																																																																																									-2	64	-2	62	-2	40	-2	40
83	yOi	uoi	2	50	0	12							2	72	2	62	2	44	2	34					-2	64	-2	52																																																																																																													-2	74	-2	68													-2	38	-2	38
85	oo_	ooi							2	72									-2	32																																																																																																																					-2	72	-2	66													-2	36	-2	36
86	oou	OOy	2	52	0	12							-2	70	-2	60	-2	42	-2	30					2	66	2	54																																																																																																																																
87	aai	AAi	2	54	0	12									-2	58	-2	40	-2	28							2	56																																																																																																																													2	38	2	38
88	u_o	ueo							2	74							-2	38	-2	26																																																	-2	92	-2	92	-2	86	-2	86									-2	90	-2	90	-2	80	-2	80																																																									-2	62	-2	60	-2	36	-2	36
89	yiO	uio	2	56	0	12							2	72	2	60	2	40	2	28					-2	64	-2	54																																																									-2	88	-2	88	-2	78	-2	78																																																													-2	34	-2	34
91	uo	yO	2	58	0	12							-2	70	-2	58	-2	38	-2	26					2	66	2	56																																																																																																																																
92	uuo	yyO	2	60	0	12							-2	68	-2	56	-2	36	-2	24					2	68	2	58																																																																																																																																
93	ooa	OOA	2	62	0	12							-2	66	-2	54	-2	34	-2	22					2	70	2	60																																																																																																																																
94	ye	ue	2	64	0	12									2	56	2	36	2	24							-2	58																																																																																																																									-2	60	-2	58	-2	32	-2	32
95	Oey	oeu	2	66	0	12							2	68	2	58	2	38	2	26					-2	68	-2	56																																													-2	84	-2	84													-2	76	-2	76																																									-2	86	-2	84	-2	70	-2	64									-2	58	-2	56	-2	30	-2	30
99	uoo	yOO	2	68	0	12							-2	66	-2	56	-2	36	-2	24					2	70	2	58																																																																																																																																
100	AeO	aeo	2	70	0	12							2	68	2	58	2	38	2	26					-2	68	-2	56																																									-2	90	-2	90	-2	82	-2	82									-2	86	-2	86	-2	74	-2	74																																																									-2	56	-2	54	-2	28	-2	28
101	Oie	oie	2	72	0	12							2	70	2	60	2	40	2	28					-2	66	-2	54																																																																																																											-2	82	-2	68	-2	62											-2	52	-2	26	-2	26
131	uou	yOy	2	74	0	12							-2	68	-2	58	-2	38	-2	26					2	68	2	56																																																																																																																																
135	yiO	uio	2	76	0	12							2	70	2	60	2	40	2	28					-2	66	-2	54																																																									-2	84	-2	84	-2	72	-2	72																																																													-2	24	-2	24
138	ue_	ueo							2	76															-2	64	-2	52																																									-2	88	-2	88	-2	80	-2	80									-2	82	-2	82	-2	70	-2	70																																																																
141	oo_	ooe							2	78							-2	38	-2	26																																																																																																																	-2	84	-2	80	-2	66	-2	60									-2	54	-2	50	-2	22	-2	22
146	yeA	uea	2	78	0	12									2	62	2	40	2	28							-2	50																																													-2	78	-2	78													-2	68	-2	68																																																									-2	52	-2	48	-2	20	-2	20
148	AeA	aea	2	80	0	12									2	64	2	42	2	30							-2	48																																													-2	76	-2	76													-2	66	-2	66																																																									-2	50	-2	46	-2	18	-2	18
152	ue_	uea							2	80																	-2	46																																													-2	74	-2	74													-2	64	-2	64																																																																
164	_ee	oee					2	76	0	80															-2	62	-2	44																																																																																																									-2	82	-2	78	-2	64	-2	58									-2	48	-2	44	-2	16	-2	16
187	Aey	aeu	2	82	0	12									2	66	2	44	2	32							-2	42																																													-2	72	-2	72													-2	62	-2	62																																																									-2	46	-2	42	-2	14	-2	14
196	yiO	uio	2	84	0	12							2	72	2	68	2	46	2	34					-2	60	-2	40																																																									-2	80	-2	80	-2	60	-2	60																																																													-2	12	-2	12
211	ou_	oue							2	82							-2	44	-2	32																																																																																																																			-2	76			-2	56									-2	44	-2	40	-2	10	-2	10
215	o_i	oei							2	84							-2	42	-2	30																																																																																																																	-2	80	-2	74													-2	42	-2	38				
256	o_o	oeo							2	86							-2	40	-2	28																																																	-2	86	-2	86	-2	70	-2	70									-2	78	-2	78	-2	58	-2	58																																									-2	78	-2	72	-2	62	-2	54									-2	40	-2	36	-2	8	-2	8
302	o_o	oeo							2	88							-2	38	-2	26																																																	-2	84	-2	84	-2	68	-2	68									-2	76	-2	76	-2	56	-2	56																																									-2	76	-2	70	-2	60	-2	52									-2	38	-2	34	-2	6	-2	6
372	OeO	oeo	2	86	0	12							2	74	2	70	2	40	2	28					-2	58	-2	38																																									-2	82	-2	82	-2	66	-2	66									-2	74	-2	74	-2	54	-2	54																																									-2	74	-2	68	-2	58	-2	50									-2	36	-2	32	-2	4	-2	4
626	OeO	oeo	2	88	0	12							2	76	2	72	2	42	2	30					-2	56	-2	36																																									-2	80	-2	80	-2	64	-2	64									-2	72	-2	72	-2	52	-2	52																																									-2	72	-2	66	-2	56	-2	48									-2	34	-2	30	-2	2	-2	2
TOTAL				88		12		76		88		104		76		72		42		30		100		100		56		36		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		80		80		64		64		100		100		100		100		72		72		52		52		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		72		66		56		48		100		100		100		100		34		30		2		2
