trial num	generated	heard	Id(Bk)Syl1	now	Id(Bk)	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
12	AiA	aia	0.4	23.366666666666664	0.4	3.3666666666666663			0.4	95.53333333333335	0.4	93.53333333333335	0.4	93.53333333333335							-2	93.83333333333333																																																													-2	92.5	-2	92.5																																																													-2	94	-2	94
13	Euo	euo	0.4	23.766666666666662	0.4	3.766666666666666					-2	91.53333333333335	-2	91.53333333333335			0.4	96.73333333333333	0.4	95.73333333333333	0.4	94.23333333333333																																											-2	96	-2	96	-2	94											-2	96	-2	90.5	-2	90.5																																																																
14	oEI	Oei	0.3333333333333333	24.099999999999994	0.3333333333333333	4.1	-2	94.33333333333333	-2	93.53333333333335	-2	89.53333333333335	-2	89.53333333333335	0.3333333333333333	98.66666666666666	0.3333333333333333	97.06666666666666	0.3333333333333333	96.06666666666666	0.3333333333333333	94.56666666666666																																																																																																																																
15	eee	EEE	0.5	24.599999999999994	0.5	4.6					0.5	90.03333333333335	0.5	90.03333333333335			-2	95.06666666666666	-2	94.06666666666666	-2	92.56666666666666																																																																																																																																
16	ouE	Oye	0.4	24.999999999999993	0.4	5.0	-2	92.33333333333333	-2	91.53333333333335	-2	88.03333333333335	-2	88.03333333333335			0.4	95.46666666666667	0.4	94.46666666666667	0.4	92.96666666666667																																																																																																																																
17	iyy	iuu			0.5	5.5			0.5	92.03333333333335	0.5	88.53333333333335	0.5	88.53333333333335							-2	90.96666666666667																																																													-2	88.5	-2	88.5																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5000000000000071	25.5																																																																																																																																																		
19	iye	iuE			0.5	6.0			0.5	92.53333333333335	0.5	89.03333333333335	0.5	89.03333333333335			-2	93.46666666666667	-2	92.46666666666667	-2	88.96666666666667																																																							-2	98			-2	94	-2	86.5	-2	86.5																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	26.0																																																																																																																																																		
20	Ea	ea	0.4	26.4	0.4	6.4					-2	87.03333333333335	-2	87.03333333333335			0.4	93.86666666666667	0.4	92.86666666666667	0.4	89.36666666666667																																													-2	94	-2	92													-2	84.5	-2	84.5																																																																
21	eu	Eu	0.25	26.65	0.25	6.65					0.25	87.28333333333335	0.25	87.28333333333335			-2	91.86666666666667	-2	90.86666666666667	-2	87.36666666666667																																													0.25	94.25	0.25	92.25													0.25	84.75	0.25	84.75																																																																
25	eAA	eaa			0.5	7.15			0.5	93.03333333333335	0.5	87.78333333333335	0.5	87.78333333333335							-2	85.36666666666667																																													-2	92.25	-2	90.25													-2	82.75	-2	82.75																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	27.15																																																																																																																																																		
26	yAe	uaE	0.4	27.549999999999997	0.4	7.550000000000001			0.4	93.43333333333335	0.4	88.18333333333335	0.4	88.18333333333335			-2	89.86666666666667	-2	88.86666666666667	-2	83.36666666666667																																																																																																																																
28	Eu	eu	0.4	27.949999999999996	0.4	7.950000000000001					-2	86.18333333333335	-2	86.18333333333335			0.4	90.26666666666668	0.4	89.26666666666668	0.4	83.76666666666668																																													-2	90.25	-2	88.25													-2	80.75	-2	80.75																																																																
29	iea	iEa			0.4	8.350000000000001					0.4	86.58333333333336	0.4	86.58333333333336			-2	88.26666666666668	-2	87.26666666666668	-2	81.76666666666668																																													0.4	90.65	0.4	88.65					-2	98	-2	96	-2	96	-2	92			-2	78.75																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.4000000000000057	28.35																																																																																																																																																		
30	iOO	Ioo	0.3333333333333333	28.683333333333334	0.3333333333333333	8.683333333333335	0.3333333333333333	92.66666666666666	0.3333333333333333	93.76666666666668	0.3333333333333333	86.91666666666669	0.3333333333333333	86.91666666666669	-2	96.66666666666666	-2	86.26666666666668	-2	85.26666666666668	-2	79.76666666666668																																																																																																																																
32	uEu	yey	0.4	29.083333333333332	0.4	9.083333333333336			-2	91.76666666666668	-2	84.91666666666669	-2	84.91666666666669			0.4	86.66666666666669	0.4	85.66666666666669	0.4	80.16666666666669																																																																																																																																
33	uoo	yoo	0.6666666666666666	29.75	0.6666666666666666	9.750000000000002			-2	89.76666666666668	-2	82.91666666666669	-2	82.91666666666669							0.6666666666666666	80.83333333333336																									-2	96	-2	96	-2	96	-2	96									-2	96	-2	94	-2	88.65	-2	86.65									-2	94	-2	90	-2	78.75	-2	76.75																																																																
34	ea	Ea	0.25	30.0	0.25	10.000000000000002					0.25	83.16666666666669	0.25	83.16666666666669			-2	84.66666666666669	-2	83.66666666666669	-2	78.83333333333336																																													0.25	88.9	0.25	86.9													0.25	79.0	0.25	77.0																																																																
37	aEu	Aey	0.4	30.4	0.4	10.400000000000002			-2	87.76666666666668	-2	81.16666666666669	-2	81.16666666666669			0.4	85.06666666666669	0.4	84.06666666666669	0.4	79.23333333333336																																																																																																																																
39	aui	Ayi	0.4	30.799999999999997	0.4	10.800000000000002			-2	85.76666666666668	-2	79.16666666666669	-2	79.16666666666669							0.4	79.63333333333337																																																																																																																													0.4	94.4	0.4	94.4
41	ee	eE			0.6666666666666666	11.466666666666669					0.6666666666666666	79.83333333333336	0.6666666666666666	79.83333333333336			-2	83.06666666666669	-2	82.06666666666669	-2	77.63333333333337																																					-2	98	-2	98	-2	94	-2	92	-2	86.9	-2	84.9					-2	96	-2	94	-2	92	-2	88	-2	77.0	-2	75.0																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.6666666666666714	31.46666666666667																																																																																																																																																		
42	uo	yo	0.6666666666666666	32.13333333333333	0.6666666666666666	12.133333333333335			-2	83.76666666666668	-2	77.83333333333336	-2	77.83333333333336							0.6666666666666666	78.30000000000004																									-2	94	-2	94	-2	94	-2	94									-2	92	-2	90	-2	84.9	-2	82.9									-2	90	-2	86	-2	75.0	-2	73.0																																																																
44	eee	eEE			0.6666666666666666	12.8					0.6666666666666666	78.50000000000003	0.6666666666666666	78.50000000000003			-2	81.06666666666669	-2	80.06666666666669	-2	76.30000000000004																																					-2	96	-2	96	-2	90	-2	88	-2	82.9	-2	80.9					-2	94	-2	92	-2	88	-2	84	-2	73.0	-2	71.0																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.6666666666666643	32.8																																																																																																																																																		
45	eOi	Eoi	0.3333333333333333	33.13333333333333	0.3333333333333333	13.133333333333335	0.3333333333333333	92.99999999999999	0.3333333333333333	84.10000000000001	0.3333333333333333	78.83333333333336	0.3333333333333333	78.83333333333336			-2	79.06666666666669	-2	78.06666666666669	-2	74.30000000000004																																																																																															-2	94													-2	96	-2	94													-2	92.4	-2	92.4
47	iye	iuE			0.5	13.633333333333335			0.5	84.60000000000001	0.5	79.33333333333336	0.5	79.33333333333336			-2	77.06666666666669	-2	76.06666666666669	-2	72.30000000000004																																																							-2	90			-2	82	-2	71.0	-2	69.0																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	33.63333333333333																																																																																																																																																		
48	aaE	AAe	0.4	34.03333333333333	0.4	14.033333333333335			-2	82.60000000000001	-2	77.33333333333336	-2	77.33333333333336			0.4	77.4666666666667	0.4	76.4666666666667	0.4	72.70000000000005																																																																																																																																
49	iei	IEi	0.5	34.53333333333333	0.5	14.533333333333335					0.5	77.83333333333336	0.5	77.83333333333336	-2	94.66666666666666	-2	75.4666666666667	-2	74.4666666666667	-2	70.70000000000005																																																																															-2	96													-2	96	-2	92													-2	94	-2	92													-2	90.4	-2	90.4
51	ooE	OoE	0.5	35.03333333333333	0.5	15.033333333333335	-2	90.99999999999999	-2	80.60000000000001	-2	75.83333333333336	-2	75.83333333333336					0.5	74.9666666666667	0.5	71.20000000000005							-2	98	-2	96	-2	96	-2	96	-2	96							-2	98	-2	92	-2	92	-2	92	-2	92							-2	94	-2	88	-2	86	-2	80.9	-2	78.9							-2	88	-2	86	-2	80	-2	69.0	-2	67.0																																																																
58	Eao	eao	0.4	35.43333333333333	0.4	15.433333333333335					-2	73.83333333333336	-2	73.83333333333336			0.4	75.8666666666667	0.4	75.3666666666667	0.4	71.60000000000005																																											-2	84	-2	78.9	-2	76.9											-2	78	-2	67.0	-2	65.0																																																																
59	AiO	Aio			0.4	15.833333333333336	0.4	91.39999999999999	0.4	81.00000000000001	0.4	74.23333333333336	0.4	74.23333333333336					-2	73.3666666666667	-2	69.60000000000005																											-2	90			-2	90											-2	82			-2	74.9									-2	84	-2	76	-2	65.0	-2	63.0																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.4000000000000057	35.833333333333336																																																																																																																																																		
60	uaE	yAe	0.4	36.233333333333334	0.4	16.233333333333334			-2	79.00000000000001	-2	72.23333333333336	-2	72.23333333333336			0.4	76.26666666666671	0.4	73.76666666666671	0.4	70.00000000000006																																																																																																																																
62	iio	Iio	0.6666666666666666	36.9	0.6666666666666666	16.900000000000002							0.6666666666666666	72.90000000000003	-2	92.66666666666666	-2	74.26666666666671	-2	71.76666666666671	-2	68.00000000000006																																																																													-2	96	-2	94													-2	94	-2	90													-2	92	-2	90													-2	88.4	-2	88.4
63	ieo	IEo	0.16666666666666666	37.06666666666666	0.16666666666666666	17.06666666666667					0.16666666666666666	72.40000000000003	0.16666666666666666	73.0666666666667	-2	90.66666666666666	-2	72.26666666666671	-2	69.76666666666671	-2	66.00000000000006																																									0.16666666666666666	88.16666666666667	0.16666666666666666	82.16666666666667	0.16666666666666666	79.06666666666668	0.16666666666666666	75.06666666666668									0.16666666666666666	84.16666666666667	0.16666666666666666	76.16666666666667	0.16666666666666666	65.16666666666667	0.16666666666666666	63.166666666666664																																																																
64	iOi	Ioi	0.3333333333333333	37.4	0.3333333333333333	17.400000000000002	0.3333333333333333	91.73333333333332	0.3333333333333333	79.33333333333334	0.3333333333333333	72.73333333333336	0.3333333333333333	73.40000000000003	-2	88.66666666666666	-2	70.26666666666671	-2	67.76666666666671	-2	64.00000000000006																																																																															-2	92															-2	88													-2	90	-2	88													-2	86.4	-2	86.4
65	EEa	eeA	0.4	37.8	0.4	17.8			-2	77.33333333333334	-2	70.73333333333336	-2	71.40000000000003			0.4	70.66666666666671	0.4	68.16666666666671	0.4	64.40000000000006																																																																																																																																
66	Eao	eAo	0.4	38.199999999999996	0.4	18.2			-2	75.33333333333334	-2	68.73333333333336	-2	69.40000000000003			0.4	71.06666666666672	0.4	68.56666666666672	0.4	64.80000000000007																									-2	90	-2	88	-2	90	-2	88									-2	86.16666666666667	-2	80.16666666666667	-2	77.06666666666668	-2	73.06666666666668									-2	82.16666666666667	-2	74.16666666666667	-2	63.16666666666667	-2	61.166666666666664																																																																
67	aEo	Aeo	0.4	38.599999999999994	0.4	18.599999999999998			-2	73.33333333333334	-2	66.73333333333336	-2	67.40000000000003			0.4	71.46666666666673	0.4	68.96666666666673	0.4	65.20000000000007																											-2	86			-2	86									-2	84.16666666666667	-2	78.16666666666667	-2	75.06666666666668	-2	71.06666666666668									-2	80.16666666666667	-2	72.16666666666667	-2	61.16666666666667	-2	59.166666666666664																																																																
68	aaE	AAe	0.4	38.99999999999999	0.4	18.999999999999996			-2	71.33333333333334	-2	64.73333333333336	-2	65.40000000000003			0.4	71.86666666666673	0.4	69.36666666666673	0.4	65.60000000000008																																																																																																																																
69	aoa	Aoa	0.6666666666666666	39.66666666666666	0.6666666666666666	19.666666666666664			-2	69.33333333333334	-2	62.73333333333336	-2	63.400000000000034							0.6666666666666666	66.26666666666675																									-2	88	-2	84	-2	88	-2	84									-2	82.16666666666667	-2	76.16666666666667	-2	73.06666666666668	-2	69.06666666666668									-2	78.16666666666667	-2	70.16666666666667	-2	59.16666666666667	-2	57.166666666666664																																																																
71	uaa	yAA	0.6666666666666666	40.33333333333332	0.6666666666666666	20.333333333333332			-2	67.33333333333334	-2	60.73333333333336	-2	61.400000000000034							0.6666666666666666	66.93333333333342																																																																																																																																
72	oIa	oia			0.4	20.73333333333333							-2	59.400000000000034	0.4	89.06666666666666	0.4	72.26666666666674	0.4	69.76666666666674	0.4	67.33333333333343																																																													-2	57.16666666666667	-2	55.166666666666664																																													-2	88	-2	86													-2	84.4	-2	84.4
	a priori	Id(Bk)Syl1>>Id(Bk)	0.4000000000000128	40.733333333333334																																																																																																																																																		
73	iAy	iau			0.5	21.23333333333333			0.5	67.83333333333334	0.5	61.23333333333336	0.5	59.900000000000034							-2	65.33333333333343																																																													-2	55.16666666666667	-2	53.166666666666664																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	41.233333333333334																																																																																																																																																		
74	uaa	yAA	0.6666666666666666	41.9	0.6666666666666666	21.9			-2	65.83333333333334	-2	59.23333333333336	-2	57.900000000000034							0.6666666666666666	66.0000000000001																																																																																																																																
77	eyA	Eua	0.4	42.3	0.4	22.299999999999997			0.4	66.23333333333335	0.4	59.63333333333336	0.4	58.30000000000003			-2	70.26666666666674	-2	67.76666666666674	-2	64.0000000000001																																																																																																																																
79	uoI	uoi			0.4	22.699999999999996							-2	56.30000000000003	0.4	89.46666666666667	0.4	70.66666666666674	0.4	68.16666666666674	0.4	64.4000000000001																																																																																																													-2	86	-2	84													-2	82.4	-2	82.4
	a priori	Id(Bk)Syl1>>Id(Bk)	0.3999999999999986	42.699999999999996																																																																																																																																																		
80	iuu	iyy			0.5	23.199999999999996			-2	64.23333333333335	-2	57.63333333333336	-2	54.30000000000003							0.5	64.9000000000001																																																													0.5	55.66666666666667	0.5	53.666666666666664																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	43.199999999999996																																																																																																																																																		
81	Eao	eAo	0.4	43.599999999999994	0.4	23.599999999999994			-2	62.23333333333335	-2	55.63333333333336	-2	52.30000000000003			0.4	71.06666666666675	0.4	68.56666666666675	0.4	65.30000000000011																									-2	86	-2	82	-2	86	-2	82									-2	80.16666666666667	-2	74.16666666666667	-2	71.06666666666668	-2	67.06666666666668									-2	76.16666666666667	-2	68.16666666666667	-2	53.66666666666667	-2	51.666666666666664																																																																
82	oEE	Oee	0.4	43.99999999999999	0.4	23.999999999999993	-2	89.73333333333332	-2	60.23333333333335	-2	53.63333333333336	-2	50.30000000000003			0.4	71.46666666666675	0.4	68.96666666666675	0.4	65.70000000000012																																																																																																																																
83	iuo	Iuo	0.3333333333333333	44.33333333333333	0.3333333333333333	24.333333333333325							0.3333333333333333	50.63333333333337	-2	87.46666666666667	-2	69.46666666666675	-2	66.96666666666675	-2	63.70000000000012																																																											0.3333333333333333	68.5	0.3333333333333333	54.00000000000001	0.3333333333333333	52.0																																																																
84	AA	aa	0.4	44.73333333333333	0.4	24.733333333333324			0.4	60.63333333333335	0.4	54.03333333333336	0.4	51.03333333333337							-2	61.70000000000012																																																																																																																																
86	eye	euE			0.5	25.233333333333324			0.5	61.13333333333335	0.5	54.53333333333336	0.5	51.53333333333337			-2	67.46666666666675	-2	64.96666666666675	-2	59.70000000000012																																							-2	92			-2	72.16666666666667	-2	69.06666666666668	-2	65.06666666666668							-2	86			-2	66.5	-2	52.00000000000001	-2	50.0																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.4999999999999929	45.23333333333332																																																																																																																																																		
89	AA	aa	0.4	45.63333333333332	0.4	25.633333333333322			0.4	61.533333333333346	0.4	54.93333333333336	0.4	51.933333333333366							-2	57.70000000000012																																																																																																																																
90	ooE	OoE	0.5	46.13333333333332	0.5	26.133333333333322	-2	87.73333333333332	-2	59.533333333333346	-2	52.93333333333336	-2	49.933333333333366					0.5	65.46666666666675	0.5	58.20000000000012							-2	96	-2	94	-2	94	-2	94	-2	94							-2	96	-2	84	-2	80	-2	84	-2	80							-2	90	-2	78.16666666666667	-2	70.16666666666667	-2	67.06666666666668	-2	63.06666666666668							-2	84	-2	74.16666666666667	-2	64.5	-2	50.00000000000001	-2	48.0																																																																
91	Eao	eAo	0.4	46.53333333333332	0.4	26.53333333333332			-2	57.533333333333346	-2	50.93333333333336	-2	47.933333333333366			0.4	67.86666666666676	0.4	65.86666666666676	0.4	58.600000000000115																									-2	82	-2	78	-2	82	-2	78									-2	76.16666666666667	-2	68.16666666666667	-2	65.06666666666668	-2	61.06666666666668									-2	72.16666666666667	-2	62.5	-2	48.00000000000001	-2	46.0																																																																
93	eAy	eau			0.5	27.03333333333332			0.5	58.033333333333346	0.5	51.43333333333336	0.5	48.433333333333366							-2	56.600000000000115																																													-2	63.06666666666668	-2	59.06666666666668													-2	46.00000000000001	-2	44.0																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5	47.03333333333332																																																																																																																																																		
94	eei	eEi			0.6666666666666666	27.69999999999999					0.6666666666666666	52.10000000000002	0.6666666666666666	49.10000000000003			-2	65.86666666666676	-2	63.86666666666676	-2	54.600000000000115																																					-2	94	-2	88	-2	74.16666666666667	-2	66.16666666666667	-2	61.06666666666668	-2	57.06666666666668					-2	92	-2	82	-2	70.16666666666667	-2	60.5	-2	44.00000000000001	-2	42.0																													-2	92	-2	86													-2	84	-2	82													-2	80.4	-2	80.4
	a priori	Id(Bk)Syl1>>Id(Bk)	0.6666666666666714	47.69999999999999																																																																																																																																																		
96	Aie	aiE	0.4	48.09999999999999	0.4	28.099999999999987			0.4	58.433333333333344	0.4	52.50000000000002	0.4	49.50000000000003			-2	63.86666666666676	-2	61.86666666666676	-2	52.600000000000115																																																					-2	90	-2	80	-2	68.16666666666667	-2	58.5	-2	42.00000000000001	-2	40.0																																																													-2	78.4	-2	78.4
97	Ai	ai	0.4	48.499999999999986	0.4	28.499999999999986			0.4	58.83333333333334	0.4	52.90000000000002	0.4	49.90000000000003							-2	50.600000000000115																																																																																																																													-2	76.4	-2	76.4
99	oEI	Oei	0.3333333333333333	48.83333333333332	0.3333333333333333	28.833333333333318	-2	85.73333333333332	-2	56.83333333333334	-2	50.90000000000002	-2	47.90000000000003	0.3333333333333333	87.8	0.3333333333333333	64.20000000000009	0.3333333333333333	62.200000000000095	0.3333333333333333	50.93333333333345																																																																																																																																
100	AAe	aaE	0.4	49.23333333333332	0.4	29.233333333333317			0.4	57.23333333333334	0.4	51.30000000000002	0.4	48.300000000000026			-2	62.20000000000009	-2	60.200000000000095	-2	48.93333333333345																																																																																																																																
101	uo	yo	0.6666666666666666	49.899999999999984	0.6666666666666666	29.899999999999984			-2	55.23333333333334	-2	49.30000000000002	-2	46.300000000000026							0.6666666666666666	49.600000000000115																									-2	80	-2	76	-2	80	-2	76									-2	72.16666666666667	-2	64.16666666666667	-2	59.06666666666668	-2	55.06666666666668									-2	66.16666666666667	-2	56.5	-2	40.00000000000001	-2	38.0																																																																
103	uuu	yyy	0.6666666666666666	50.56666666666665	0.6666666666666666	30.566666666666652			-2	53.23333333333334	-2	47.30000000000002	-2	44.300000000000026							0.6666666666666666	50.26666666666678																																																																																																																																
104	uoi	yoi	0.5	51.06666666666665	0.5	31.066666666666652			-2	51.23333333333334	-2	45.30000000000002	-2	42.300000000000026							0.5	50.76666666666678																									-2	78	-2	74	-2	78	-2	74									-2	70.16666666666667	-2	62.16666666666667	-2	57.06666666666668	-2	53.06666666666668									-2	64.16666666666667	-2	54.5	-2	38.00000000000001	-2	36.0																																																															0.5	76.9
106	eiA	Eia	0.4	51.46666666666665	0.4	31.46666666666665			0.4	51.63333333333334	0.4	45.70000000000002	0.4	42.700000000000024			-2	60.20000000000009	-2	58.200000000000095	-2	48.76666666666678																																																													-2	36.00000000000001	-2	34.0																													-2	90	-2	84													-2	82	-2	80													-2	74.4	-2	74.9
109	EoE	eoE	0.4	51.866666666666646	0.4	31.86666666666665					-2	43.70000000000002	-2	40.700000000000024			0.4	60.60000000000009	0.4	58.600000000000094	0.4	49.16666666666678																																							-2	86	-2	68.16666666666667	-2	60.16666666666667	-2	55.06666666666668	-2	51.06666666666668							-2	78	-2	62.16666666666667	-2	52.5	-2	34.00000000000001	-2	32.0																																																																
115	ao	Ao	0.6666666666666666	52.53333333333331	0.6666666666666666	32.53333333333332			-2	49.63333333333334	-2	41.70000000000002	-2	38.700000000000024							0.6666666666666666	49.83333333333344																									-2	76	-2	72	-2	76	-2	72									-2	66.16666666666667	-2	58.16666666666667	-2	53.06666666666668	-2	49.06666666666668									-2	60.16666666666667	-2	50.5	-2	32.00000000000001	-2	30.0																																																																
116	iy	Iu	0.4	52.93333333333331	0.4	32.933333333333316			0.4	50.03333333333334	0.4	42.100000000000016	0.4	39.10000000000002	-2	85.8	-2	58.60000000000009	-2	56.600000000000094	-2	47.83333333333344																																																																																																																																
117	iua	iyA			0.5	33.433333333333316			-2	48.03333333333334	-2	40.100000000000016	-2	37.10000000000002							0.5	48.33333333333344																																																													0.5	32.50000000000001	0.5	30.5																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.5000000000000071	53.433333333333316																																																																																																																																																		
119	oua	OyA	0.5	53.933333333333316	0.5	33.933333333333316	-2	83.73333333333332	-2	46.03333333333334	-2	38.100000000000016	-2	35.10000000000002					0.5	57.100000000000094	0.5	48.83333333333344																																																																																																																																
120	oaa	OAA	0.5	54.433333333333316	0.5	34.433333333333316	-2	81.73333333333332	-2	44.03333333333334	-2	36.100000000000016	-2	33.10000000000002					0.5	57.600000000000094	0.5	49.33333333333344																																																																																																																																
121	ee	eE			0.6666666666666666	35.09999999999998					0.6666666666666666	36.76666666666668	0.6666666666666666	33.76666666666669			-2	56.60000000000009	-2	55.600000000000094	-2	47.33333333333344																																					-2	92	-2	84	-2	64.16666666666667	-2	56.16666666666667	-2	51.06666666666668	-2	47.06666666666668					-2	88	-2	76	-2	58.16666666666667	-2	48.5	-2	30.500000000000007	-2	28.5																																																																
	a priori	Id(Bk)Syl1>>Id(Bk)	0.6666666666666643	55.09999999999998																																																																																																																																																		
125	eAe	EaE	0.4	55.49999999999998	0.4	35.49999999999998			0.4	44.43333333333334	0.4	37.16666666666668	0.4	34.166666666666686			-2	54.60000000000009	-2	53.600000000000094	-2	45.33333333333344																																																																																																																																
126	Oyi	oui	0.3333333333333333	55.833333333333314	0.3333333333333333	35.833333333333314	0.3333333333333333	82.06666666666665	0.3333333333333333	44.76666666666667	0.3333333333333333	37.500000000000014	0.3333333333333333	34.50000000000002					-2	51.600000000000094	-2	43.33333333333344																																																																																																															-2	78													-2	72.4	-2	72.9
127	oau	OAy	0.5	56.333333333333314	0.5	36.333333333333314	-2	80.06666666666665	-2	42.76666666666667	-2	35.500000000000014	-2	32.50000000000002					0.5	52.100000000000094	0.5	43.83333333333344																																																																																																																																
128	oEa	OeA	0.4	56.73333333333331	0.4	36.73333333333331	-2	78.06666666666665	-2	40.76666666666667	-2	33.500000000000014	-2	30.50000000000002			0.4	55.000000000000085	0.4	52.50000000000009	0.4	44.23333333333344																																																																																																																																
